date,year,vix_pre5,vix_day,vix_post1,vix_post5,vix_chg_pre_to_day_pct,vix_crush_day_to_post1_pct,vix_crush_day_to_post5_pct,abs_move_day_pct,abs_move_post1_pct
2014-03-19,2014,14.470000267028809,15.119999885559082,14.520000457763672,14.930000305175781,4.492049803284082,-3.9682502138671416,-1.2566109908821343,0.6131649335692324,0.6040504799839086
2014-04-30,2014,13.270000457763672,13.40999984741211,13.25,13.399999618530273,1.0550066678146175,-1.1931383238828808,-0.07457292315902198,0.2992016977140688,0.014326148142607131
2014-06-18,2014,11.600000381469727,10.609999656677246,10.619999885559082,11.59000015258789,-8.534488726172329,0.09425286715765147,9.236574247143302,0.7718881307192449,0.12774785766593855
2014-07-30,2014,11.520000457763672,13.329999923706055,16.950000762939453,16.3700008392334,15.7118002953079,27.156795648555065,22.805708424056405,0.006091277451791832,1.9999240340662028
2014-09-17,2014,12.880000114440918,12.649999618530273,12.029999732971191,13.270000457763672,-1.7857181200858108,-4.901185013878406,4.901192552806033,0.12956437010964716,0.48911800862372345
2014-10-29,2014,17.8700008392334,15.149999618530273,14.520000457763672,14.170000076293945,-15.221046966776807,-4.158410406796554,-6.468644006021429,0.13853554985293615,0.6230124240393486
2014-12-17,2014,18.530000686645508,19.440000534057617,16.809999465942383,14.369999885559082,4.910954202327367,-13.528811707117205,-26.080249532998845,2.0352415732846962,2.401520473971619
2015-01-28,2015,18.850000381469727,20.440000534057617,18.760000228881836,18.329999923706055,8.435013901383904,-8.21917936047274,-10.322898998147423,1.3495609366348305,0.9534685287099887
2015-03-18,2015,16.8700008392334,13.970000267028809,14.069999694824219,15.4399995803833,-17.190281137747533,0.7158155038223146,10.522543201548107,1.2158421402569175,0.4872579408787825
2015-04-29,2015,12.710000038146973,13.390000343322754,14.550000190734863,15.149999618530273,5.350120402320013,8.663180117023451,13.144131666024839,0.37403355807980043,1.0128906614839228
2015-06-17,2015,13.220000267028809,14.5,13.1899995803833,13.260000228881836,9.682297330685842,-9.034485652528957,-8.551722559435614,0.19796413026920145,0.9902710578908236
2015-07-29,2015,12.119999885559082,12.5,12.130000114440918,12.510000228881836,3.135314505189779,-2.959999084472653,0.08000183105467684,0.7318795346650031,0.002836730636679441
2015-09-17,2015,24.3700008392334,21.139999389648438,22.280000686645508,23.469999313354492,-13.254006312486311,5.392626915378673,11.021759654576812,0.2561059320011938,1.6164165744279924
2015-10-28,2015,16.700000762939453,14.329999923706055,14.609999656677246,15.510000228881836,-14.191621143472588,1.9539409243679584,8.234475306756362,1.184003327863703,0.04497742019048401
2015-12-16,2015,19.610000610351562,17.860000610351562,18.940000534057617,15.569999694824219,-8.924018080224972,6.047031840973682,-12.821953176194578,1.4514969430300617,1.5040520909943678
2016-01-27,2016,27.59000015258789,23.110000610351562,22.420000076293945,21.649999618530273,-16.23776555802633,-2.9857226994124297,-6.317615548514166,1.0863483795639506,0.5528577205787588
2016-03-16,2016,18.34000015258789,14.989999771118164,14.4399995803833,14.9399995803833,-18.266086987992857,-3.6691140702655,-0.33355698130963507,0.5600351545632654,0.6595236486620859
2016-04-27,2016,13.279999732971191,13.770000457763672,15.220000267028809,16.049999237060547,3.6897645681115643,10.530136245911393,16.557724789409043,0.1649352800310755,0.9230768513682652
2016-06-15,2016,14.079999923706055,20.139999389648438,19.3700008392334,21.170000076293945,43.039769167465344,-3.823230256952259,5.114204160179403,0.18407128700851372,0.31329906996742096
2016-07-27,2016,11.770000457763672,12.829999923706055,12.720000267028809,12.859999656677246,9.005942435993619,-0.8573628786544218,0.2338248881495364,0.11985421207814095,0.16062090221755643
2016-09-21,2016,18.139999389648438,13.300000190734863,12.020000457763672,12.390000343322754,-26.68136362604021,-9.624058004622238,-6.842104017758133,1.0917162352442444,0.6499784427785649
2016-11-02,2016,14.239999771118164,19.31999969482422,22.079999923706055,14.380000114440918,35.67415734099524,14.285715696057878,-25.56935641001441,0.652550029741239,0.4423400838946101
2016-12-14,2016,12.220000267028809,13.1899995803833,12.789999961853027,11.270000457763672,7.9378010814916244,-3.0325976592536774,-14.55647599470078,0.8117171853951111,0.38832279549072535
2017-02-01,2017,10.8100004196167,11.8100004196167,11.930000305175781,11.449999809265137,9.250693442946778,1.0160870558459933,-3.0482692426800684,0.029836348965073256,0.05703094032936118
2017-03-15,2017,11.859999656677246,11.630000114440918,11.210000038146973,12.8100004196167,-1.93928793334186,-3.611350577481365,10.146176212935544,0.8374752796581397,0.16267102694209612
2017-05-03,2017,10.850000381469727,10.680000305175781,10.460000038146973,10.210000038146973,-1.5668209245806253,-2.059927535041284,-4.400751438190831,0.12713605313821041,0.058210264389502164
