date,vix,spx,ddath_%,vix_peak_10d,aftermath,q42_a_trigger,q42_b_watching,q42_b_trigger
2021-09-08,17.96,4514.07,-0.5,18.84,False,False,False,False
2021-09-09,18.8,4493.28,-0.96,18.84,False,False,False,False
2021-09-10,20.95,4458.58,-1.73,20.95,False,False,False,False
2021-09-13,19.37,4468.73,-1.5,20.95,False,False,False,False
2021-09-14,19.46,4443.05,-2.07,20.95,False,False,False,False
2021-09-15,18.18,4480.7,-1.24,20.95,False,False,False,False
2021-09-16,18.69,4473.75,-1.39,20.95,False,False,False,False
2021-09-17,20.81,4432.99,-2.29,20.95,False,False,False,False
2021-09-20,25.71,4357.73,-3.95,25.71,False,False,False,False
2021-09-21,24.36,4354.19,-4.03,25.71,False,True,False,False
2021-09-22,20.87,4395.64,-3.11,25.71,False,False,False,False
2021-09-23,18.63,4448.98,-1.94,25.71,False,False,False,False
2021-09-24,17.75,4455.48,-1.8,25.71,False,False,False,False
2021-09-27,18.76,4443.11,-2.07,25.71,False,False,False,False
2021-09-28,23.25,4352.63,-4.06,25.71,False,False,False,False
2021-09-29,22.56,4359.46,-3.91,25.71,False,False,False,False
2021-09-30,23.14,4307.54,-5.06,25.71,False,False,False,False
2021-10-01,21.1,4357.04,-3.97,25.71,False,False,False,False
2021-10-04,22.96,4300.46,-5.21,24.36,False,False,False,False
2021-10-05,21.3,4345.72,-4.21,23.25,False,False,False,False
2021-10-06,21.0,4363.55,-3.82,23.25,False,False,False,False
2021-10-07,19.54,4399.76,-3.02,23.25,False,False,False,False
2021-10-08,18.77,4391.34,-3.21,23.25,False,False,False,False
2021-10-11,20.0,4361.19,-3.87,23.25,False,False,False,False
2021-10-12,19.85,4350.65,-4.11,23.14,False,False,False,False
2021-10-13,18.64,4363.8,-3.82,23.14,False,False,False,False
2021-10-14,16.86,4438.26,-2.18,22.96,False,False,False,False
2021-10-15,16.3,4471.37,-1.45,22.96,False,False,False,False
2021-10-18,16.31,4486.46,-1.11,21.3,False,False,False,False
2021-10-19,15.7,4519.63,-0.38,21.0,False,False,False,False
2021-10-20,15.49,4536.19,-0.02,20.0,False,False,False,False
2021-10-21,15.01,4549.78,0.0,20.0,False,False,False,False
2021-10-22,15.43,4544.9,-0.11,20.0,False,False,False,False
2021-10-25,15.24,4566.48,0.0,19.85,False,False,False,False
2021-10-26,15.98,4574.79,0.0,18.64,False,False,False,False
2021-10-27,16.98,4551.68,-0.51,16.98,False,False,False,False
2021-10-28,16.53,4596.42,0.0,16.98,False,False,False,False
2021-10-29,16.26,4605.38,0.0,16.98,False,False,False,False
2021-11-01,16.41,4613.67,0.0,16.98,False,False,False,False
2021-11-02,16.03,4630.65,0.0,16.98,False,False,False,False
2021-11-03,15.1,4660.57,0.0,16.98,False,False,False,False
2021-11-04,15.44,4680.06,0.0,16.98,False,False,False,False
2021-11-05,16.48,4697.53,0.0,16.98,False,False,False,False
2021-11-08,17.22,4701.7,0.0,17.22,False,False,False,False
2021-11-09,17.78,4685.25,-0.35,17.78,False,False,False,False
2021-11-10,18.73,4646.71,-1.17,18.73,False,False,False,False
2021-11-11,17.66,4649.27,-1.12,18.73,False,False,False,False
2021-11-12,16.29,4682.85,-0.4,18.73,False,False,False,False
2021-11-15,16.49,4682.8,-0.4,18.73,False,False,False,False
2021-11-16,16.37,4700.9,-0.02,18.73,False,False,False,False
2021-11-17,17.11,4688.67,-0.28,18.73,False,False,False,False
2021-11-18,17.59,4704.54,0.0,18.73,False,False,False,False
2021-11-19,17.91,4697.96,-0.14,18.73,False,False,False,False
2021-11-22,19.17,4682.94,-0.46,19.17,False,False,False,False
2021-11-23,19.38,4690.7,-0.29,19.38,False,False,False,False
2021-11-24,18.58,4701.46,-0.07,19.38,False,False,False,False
2021-11-26,28.62,4594.62,-2.34,28.62,False,False,False,False
2021-11-29,22.96,4655.27,-1.05,28.62,True,False,False,False
2021-11-30,27.19,4567.0,-2.92,28.62,False,False,False,False
2021-12-01,31.12,4513.04,-4.07,31.12,False,True,False,False
2021-12-02,27.95,4577.1,-2.71,31.12,True,False,False,False
2021-12-03,30.67,4538.43,-3.53,31.12,False,False,False,False
2021-12-06,27.18,4591.67,-2.4,31.12,True,False,False,False
2021-12-07,21.89,4686.75,-0.38,31.12,True,False,False,False
2021-12-08,19.9,4701.21,-0.07,31.12,True,False,False,False
2021-12-09,21.58,4667.45,-0.79,31.12,True,False,False,False
2021-12-10,18.69,4712.02,0.0,31.12,True,False,False,False
2021-12-13,20.31,4668.97,-0.91,31.12,True,False,False,False
2021-12-14,21.89,4634.09,-1.65,31.12,True,False,False,False
2021-12-15,19.29,4709.85,-0.05,30.67,True,False,False,False
2021-12-16,20.57,4668.67,-0.92,30.67,True,False,False,False
2021-12-17,21.57,4620.64,-1.94,27.18,False,False,False,False
2021-12-20,22.87,4568.02,-3.06,22.87,False,False,False,False
2021-12-21,21.01,4649.23,-1.33,22.87,False,False,False,False
2021-12-22,18.63,4696.56,-0.33,22.87,False,False,False,False
2021-12-23,17.96,4725.79,0.0,22.87,False,False,False,False
2021-12-27,17.68,4791.19,0.0,22.87,False,False,False,False
2021-12-28,17.54,4786.35,-0.1,22.87,False,False,False,False
2021-12-29,16.95,4793.06,0.0,22.87,False,False,False,False
2021-12-30,17.33,4778.73,-0.3,22.87,False,False,False,False
2021-12-31,17.22,4766.18,-0.56,22.87,False,False,False,False
2022-01-03,16.6,4796.56,0.0,22.87,False,False,False,False
2022-01-04,16.91,4793.54,-0.06,21.01,False,False,False,False
2022-01-05,19.73,4700.58,-2.0,19.73,False,False,False,False
2022-01-06,19.61,4696.05,-2.1,19.73,False,False,False,False
2022-01-07,18.76,4677.03,-2.49,19.73,False,False,False,False
2022-01-10,19.4,4670.29,-2.63,19.73,False,False,False,False
2022-01-11,18.41,4713.07,-1.74,19.73,False,False,False,False
2022-01-12,17.62,4726.35,-1.46,19.73,False,False,False,False
2022-01-13,20.31,4659.03,-2.87,20.31,False,False,False,False
2022-01-14,19.19,4662.85,-2.79,20.31,False,False,False,False
2022-01-18,22.79,4577.11,-4.58,22.79,False,True,False,False
2022-01-19,23.85,4532.76,-5.5,23.85,False,False,False,False
2022-01-20,25.59,4482.73,-6.54,25.59,False,False,False,False
2022-01-21,28.85,4397.94,-8.31,28.85,False,False,False,False
2022-01-24,29.9,4410.13,-8.06,29.9,False,False,False,False
2022-01-25,31.16,4356.45,-9.18,31.16,False,False,False,False
2022-01-26,31.96,4349.93,-9.31,31.96,False,False,False,False
2022-01-27,30.49,4326.51,-9.8,31.96,False,False,False,False
2022-01-28,27.66,4431.85,-7.6,31.96,True,False,False,False
2022-01-31,24.83,4515.55,-5.86,31.96,True,False,False,False
2022-02-01,21.96,4546.54,-5.21,31.96,True,False,False,False
2022-02-02,22.09,4589.38,-4.32,31.96,True,False,False,False
2022-02-03,24.35,4477.44,-6.65,31.96,True,False,False,False
2022-02-04,23.22,4500.53,-6.17,31.96,True,False,False,False
2022-02-07,22.86,4483.87,-6.52,31.96,True,False,False,False
2022-02-08,21.44,4521.54,-5.73,31.96,True,False,False,False
2022-02-09,19.96,4587.18,-4.37,30.49,True,False,False,False
2022-02-10,23.91,4504.08,-6.1,27.66,False,False,False,False
2022-02-11,27.36,4418.64,-7.88,27.36,False,False,False,False
2022-02-14,28.33,4401.67,-8.23,28.33,False,False,False,False
2022-02-15,25.7,4471.07,-6.79,28.33,False,False,False,False
2022-02-16,24.29,4475.01,-6.7,28.33,True,False,False,False
2022-02-17,28.11,4380.26,-8.68,28.33,False,False,False,False
2022-02-18,27.75,4348.87,-9.33,28.33,False,False,False,False
2022-02-22,28.81,4304.76,-10.25,28.81,False,False,False,False
2022-02-23,31.02,4225.5,-11.91,31.02,False,False,False,False
2022-02-24,30.32,4288.7,-10.59,31.02,False,False,False,False
2022-02-25,27.59,4384.65,-8.59,31.02,True,False,False,False
2022-02-28,30.15,4373.94,-8.81,31.02,False,False,False,False
2022-03-01,33.32,4306.26,-10.22,33.32,False,False,False,False
2022-03-02,30.74,4386.54,-8.55,33.32,False,False,False,False
2022-03-03,30.48,4363.49,-9.03,33.32,False,False,False,False
2022-03-04,31.98,4328.87,-9.75,33.32,False,False,False,False
2022-03-07,36.45,4201.09,-12.41,36.45,False,False,False,False
2022-03-08,35.13,4170.7,-13.05,36.45,False,False,False,False
2022-03-09,32.45,4277.88,-10.81,36.45,True,False,False,False
2022-03-10,30.23,4259.52,-11.2,36.45,True,False,False,False
2022-03-11,30.75,4204.31,-12.35,36.45,True,False,False,False
2022-03-14,31.77,4173.11,-13.0,36.45,True,False,False,False
2022-03-15,29.83,4262.45,-11.14,36.45,True,False,False,False
2022-03-16,26.67,4357.86,-9.15,36.45,True,False,False,False
2022-03-17,25.67,4411.67,-8.02,36.45,True,False,False,False
2022-03-18,23.87,4463.12,-6.95,36.45,True,False,False,False
2022-03-21,23.53,4461.18,-6.99,35.13,True,False,False,False
2022-03-22,22.94,4511.61,-5.94,32.45,True,False,False,False
2022-03-23,23.57,4456.24,-7.1,31.77,True,False,False,False
2022-03-24,21.67,4520.16,-5.76,31.77,True,False,False,False
2022-03-25,20.81,4543.06,-5.29,31.77,True,False,False,False
2022-03-28,19.63,4575.52,-4.61,29.83,True,False,False,False
2022-03-29,18.9,4631.6,-3.44,26.67,False,False,False,False
2022-03-30,19.33,4602.45,-4.05,25.67,False,False,False,False
2022-03-31,20.56,4530.41,-5.55,23.87,False,False,False,False
2022-04-01,19.63,4545.86,-5.23,23.57,False,False,False,False
2022-04-04,18.57,4582.64,-4.46,23.57,False,False,False,False
2022-04-05,21.03,4525.12,-5.66,23.57,False,False,False,False
2022-04-06,22.1,4481.15,-6.58,22.1,False,False,False,False
2022-04-07,21.55,4500.21,-6.18,22.1,False,False,False,False
2022-04-08,21.16,4488.28,-6.43,22.1,False,False,False,False
2022-04-11,24.37,4412.53,-8.01,24.37,False,False,False,False
2022-04-12,24.26,4397.45,-8.32,24.37,False,False,False,False
2022-04-13,21.82,4446.59,-7.3,24.37,False,False,False,False
2022-04-14,22.7,4392.59,-8.42,24.37,False,False,False,False
2022-04-18,22.17,4391.69,-8.44,24.37,False,False,False,False
2022-04-19,21.37,4462.21,-6.97,24.37,False,False,False,False
2022-04-20,20.32,4459.45,-7.03,24.37,False,False,False,False
2022-04-21,22.68,4393.66,-8.4,24.37,False,False,False,False
2022-04-22,28.21,4271.78,-10.94,28.21,False,False,False,False
2022-04-25,27.02,4296.12,-10.43,28.21,False,False,False,False
2022-04-26,33.52,4175.2,-12.95,33.52,False,False,False,False
2022-04-27,31.6,4183.96,-12.77,33.52,False,False,False,False
2022-04-28,29.99,4287.5,-10.61,33.52,True,False,False,False
2022-04-29,33.4,4131.93,-13.86,33.52,False,False,False,False
2022-05-02,32.34,4155.38,-13.37,33.52,False,False,False,False
2022-05-03,29.25,4175.48,-12.95,33.52,True,False,False,False
2022-05-04,25.42,4300.17,-10.35,33.52,True,False,False,False
2022-05-05,31.2,4146.87,-13.54,33.52,False,False,False,False
2022-05-06,30.19,4123.34,-14.04,33.52,False,False,False,False
2022-05-09,34.75,3991.24,-16.79,34.75,False,False,True,False
2022-05-10,32.99,4001.05,-16.59,34.75,False,False,True,False
2022-05-11,32.56,3935.18,-17.96,34.75,False,False,True,False
2022-05-12,31.77,3930.08,-18.06,34.75,False,False,True,False
2022-05-13,28.87,4023.89,-16.11,34.75,True,False,True,False
2022-05-16,27.47,4008.01,-16.44,34.75,True,False,True,False
2022-05-17,26.1,4088.85,-14.75,34.75,True,False,False,True
2022-05-18,30.96,3923.68,-18.2,34.75,True,False,False,False
2022-05-19,29.35,3900.79,-18.68,34.75,True,False,False,False
2022-05-20,29.43,3901.36,-18.66,34.75,True,False,False,False
2022-05-23,28.48,3973.75,-17.15,32.99,True,False,False,False
2022-05-24,29.45,3941.48,-17.83,32.56,False,False,False,False
2022-05-25,28.37,3978.73,-17.05,31.77,True,False,False,False
2022-05-26,27.5,4057.84,-15.4,30.96,True,False,False,False
2022-05-27,25.72,4158.24,-13.31,30.96,True,False,False,False
2022-05-31,26.19,4132.15,-13.85,30.96,True,False,False,False
2022-06-01,25.69,4101.23,-14.5,30.96,True,False,False,False
2022-06-02,24.72,4176.82,-12.92,29.45,True,False,False,False
2022-06-03,24.79,4108.54,-14.34,29.45,True,False,False,False
2022-06-06,25.07,4121.43,-14.08,29.45,True,False,False,False
2022-06-07,24.02,4160.68,-13.26,29.45,True,False,False,False
2022-06-08,23.96,4115.77,-14.19,28.37,True,False,False,False
2022-06-09,26.09,4017.82,-16.24,27.5,False,False,False,False
2022-06-10,27.75,3900.86,-18.67,27.75,False,False,False,False
2022-06-13,34.02,3749.63,-21.83,34.02,False,False,False,False
2022-06-14,32.69,3735.48,-22.12,34.02,False,False,False,False
2022-06-15,29.62,3789.99,-20.99,34.02,True,False,False,False
2022-06-16,32.95,3666.77,-23.55,34.02,False,False,False,False
2022-06-17,31.13,3674.84,-23.39,34.02,False,False,False,False
2022-06-21,30.19,3764.79,-21.51,34.02,True,False,False,False
2022-06-22,28.95,3759.89,-21.61,34.02,True,False,False,False
2022-06-23,29.05,3795.73,-20.87,34.02,True,False,False,False
2022-06-24,27.23,3911.74,-18.45,34.02,True,False,False,False
2022-06-27,26.95,3900.11,-18.69,34.02,True,False,False,False
2022-06-28,28.36,3821.55,-20.33,32.95,True,False,False,False
2022-06-29,28.16,3818.83,-20.38,32.95,True,False,False,False
2022-06-30,28.71,3785.38,-21.08,32.95,True,False,False,False
2022-07-01,26.7,3825.33,-20.25,31.13,True,False,False,False
2022-07-05,27.54,3831.39,-20.12,30.19,False,False,False,False
2022-07-06,26.73,3845.08,-19.84,29.05,False,False,False,False
2022-07-07,26.08,3902.62,-18.64,29.05,True,False,False,False
2022-07-08,24.64,3899.38,-18.7,28.71,True,False,False,False
2022-07-11,26.17,3854.43,-19.64,28.71,False,False,False,False
2022-07-12,27.29,3818.8,-20.38,28.71,False,False,False,False
2022-07-13,26.82,3801.78,-20.74,28.71,False,False,False,False
2022-07-14,26.4,3790.38,-20.98,28.71,False,False,False,False
2022-07-15,24.23,3863.16,-19.46,27.54,False,False,False,False
2022-07-18,25.3,3830.85,-20.13,27.54,False,False,False,False
2022-07-19,24.5,3936.69,-17.93,27.29,False,False,False,False
2022-07-20,23.88,3959.9,-17.44,27.29,False,False,False,False
2022-07-21,23.11,3998.95,-16.63,27.29,False,False,False,False
2022-07-22,23.03,3961.63,-17.41,27.29,False,False,False,False
2022-07-25,23.36,3966.84,-17.3,27.29,False,False,False,False
2022-07-26,24.69,3921.05,-18.25,26.82,False,False,False,False
2022-07-27,23.24,4023.61,-16.11,26.4,False,False,False,False
2022-07-28,22.33,4072.43,-15.1,25.3,False,False,False,False
2022-07-29,21.33,4130.29,-13.89,25.3,False,False,False,False
2022-08-01,22.84,4118.63,-14.13,24.69,False,False,False,False
2022-08-02,23.93,4091.19,-14.71,24.69,False,False,False,False
2022-08-03,21.95,4155.17,-13.37,24.69,False,False,False,False
2022-08-04,21.44,4151.94,-13.44,24.69,False,False,False,False
2022-08-05,21.15,4145.19,-13.58,24.69,False,False,False,False
2022-08-08,21.29,4140.06,-13.69,24.69,False,False,False,False
2022-08-09,21.77,4122.47,-14.05,23.93,False,False,False,False
2022-08-10,19.74,4210.24,-12.22,23.93,False,False,False,False
2022-08-11,20.2,4207.27,-12.29,23.93,False,False,False,False
2022-08-12,19.53,4280.15,-10.77,23.93,False,False,False,False
2022-08-15,19.95,4297.14,-10.41,23.93,False,False,False,False
2022-08-16,19.69,4305.2,-10.24,21.95,False,False,False,False
2022-08-17,19.9,4274.04,-10.89,21.77,False,False,False,False
2022-08-18,19.56,4283.74,-10.69,21.77,False,False,False,False
2022-08-19,20.6,4228.48,-11.84,21.77,False,False,False,False
2022-08-22,23.8,4137.99,-13.73,23.8,False,False,False,False
2022-08-23,24.11,4128.73,-13.92,24.11,False,False,False,False
2022-08-24,22.82,4140.77,-13.67,24.11,False,False,False,False
2022-08-25,21.78,4199.12,-12.46,24.11,False,False,False,False
2022-08-26,25.56,4057.66,-15.4,25.56,False,False,False,False
2022-08-29,26.21,4030.61,-15.97,26.21,False,False,False,False
2022-08-30,26.21,3986.16,-16.9,26.21,False,False,False,False
2022-08-31,25.87,3955.0,-17.55,26.21,False,False,False,False
2022-09-01,25.56,3966.85,-17.3,26.21,False,False,False,False
2022-09-02,25.47,3924.26,-18.19,26.21,False,False,False,False
2022-09-06,26.91,3908.19,-18.52,26.91,False,False,False,False
2022-09-07,24.64,3979.87,-17.03,26.91,False,False,False,False
2022-09-08,23.61,4006.18,-16.48,26.91,False,False,False,False
2022-09-09,22.79,4067.36,-15.2,26.91,False,False,False,False
2022-09-12,23.87,4110.41,-14.31,26.91,False,False,False,False
2022-09-13,27.27,3932.69,-18.01,27.27,False,False,False,False
2022-09-14,26.16,3946.01,-17.73,27.27,False,False,False,False
2022-09-15,26.27,3901.35,-18.66,27.27,False,False,False,False
2022-09-16,26.3,3873.33,-19.25,27.27,False,False,False,False
2022-09-19,25.76,3899.89,-18.69,27.27,False,False,False,False
2022-09-20,27.16,3855.93,-19.61,27.27,False,False,False,False
2022-09-21,27.99,3789.93,-20.99,27.99,False,False,False,False
2022-09-22,27.35,3757.99,-21.65,27.99,False,False,False,False
2022-09-23,29.92,3693.23,-23.0,29.92,False,False,False,False
2022-09-26,32.26,3655.04,-23.8,32.26,False,False,False,False
2022-09-27,32.6,3647.29,-23.96,32.6,False,False,False,False
2022-09-28,30.18,3719.04,-22.46,32.6,False,False,False,False
2022-09-29,31.84,3640.47,-24.1,32.6,False,False,False,False
2022-09-30,31.62,3585.62,-25.25,32.6,False,False,False,False
2022-10-03,30.1,3678.43,-23.31,32.6,False,False,False,False
2022-10-04,29.07,3790.93,-20.97,32.6,True,False,False,False
2022-10-05,28.55,3783.28,-21.13,32.6,True,False,False,False
2022-10-06,30.52,3744.52,-21.93,32.6,False,False,False,False
2022-10-07,31.36,3639.66,-24.12,32.6,False,False,False,False
2022-10-10,32.45,3612.39,-24.69,32.6,False,False,False,False
2022-10-11,33.63,3588.84,-25.18,33.63,False,False,False,False
2022-10-12,33.57,3577.03,-25.43,33.63,False,False,False,False
2022-10-13,31.94,3669.91,-23.49,33.63,False,False,False,False
2022-10-14,32.02,3583.07,-25.3,33.63,False,False,False,False
2022-10-17,31.37,3677.95,-23.32,33.63,False,False,False,False
2022-10-18,30.5,3719.98,-22.44,33.63,False,False,False,False
2022-10-19,30.76,3695.16,-22.96,33.63,False,False,False,False
2022-10-20,29.98,3665.78,-23.57,33.63,True,False,False,False
2022-10-21,29.69,3752.75,-21.76,33.63,True,False,False,False
2022-10-24,29.85,3797.34,-20.83,33.63,True,False,False,False
2022-10-25,28.46,3859.11,-19.54,33.57,True,False,False,False
2022-10-26,27.28,3830.6,-20.14,32.02,True,False,False,False
2022-10-27,27.39,3807.3,-20.62,32.02,True,False,False,False
2022-10-28,25.75,3901.06,-18.67,31.37,True,False,False,False
2022-10-31,25.88,3871.98,-19.28,30.76,True,False,False,False
2022-11-01,25.81,3856.1,-19.61,30.76,True,False,False,False
2022-11-02,25.86,3759.69,-21.62,29.98,True,False,False,False
2022-11-03,25.3,3719.89,-22.45,29.85,True,False,False,False
2022-11-04,24.55,3770.55,-21.39,29.85,True,False,False,False
2022-11-07,24.35,3806.8,-20.63,28.46,True,False,False,False
2022-11-08,25.54,3828.11,-20.19,27.39,False,False,False,False
2022-11-09,26.09,3748.57,-21.85,27.39,False,False,False,False
2022-11-10,23.53,3956.37,-17.52,26.09,False,False,False,False
2022-11-11,22.52,3992.93,-16.75,26.09,False,False,False,False
2022-11-14,23.73,3957.25,-17.5,26.09,False,False,False,False
2022-11-15,24.54,3991.73,-16.78,26.09,False,False,False,False
2022-11-16,24.11,3958.79,-17.47,26.09,False,False,False,False
2022-11-17,23.93,3946.56,-17.72,26.09,False,False,False,False
2022-11-18,23.12,3965.34,-17.33,26.09,False,False,False,False
2022-11-21,22.36,3949.94,-17.65,26.09,False,False,False,False
2022-11-22,21.29,4003.58,-16.53,26.09,False,False,False,False
2022-11-23,20.35,4027.26,-16.04,24.54,False,False,False,False
2022-11-25,20.5,4026.12,-16.06,24.54,False,False,False,False
2022-11-28,22.21,3963.94,-17.36,24.54,False,False,False,False
2022-11-29,21.89,3957.63,-17.49,24.54,False,False,False,False
2022-11-30,20.58,4080.11,-14.94,24.11,False,False,False,False
2022-12-01,19.84,4076.57,-15.01,23.93,False,False,False,False
2022-12-02,19.06,4071.7,-15.11,23.12,False,False,False,False
2022-12-05,20.75,3998.84,-16.63,22.36,False,False,False,False
2022-12-06,22.17,3941.26,-17.83,22.21,False,False,False,False
2022-12-07,22.68,3933.92,-17.98,22.68,False,False,False,False
2022-12-08,22.29,3963.51,-17.37,22.68,False,False,False,False
2022-12-09,22.83,3934.38,-17.97,22.83,False,False,False,False
2022-12-12,25.0,3990.56,-16.8,25.0,False,False,False,False
2022-12-13,22.55,4019.65,-16.2,25.0,False,False,False,False
2022-12-14,21.14,3995.32,-16.7,25.0,False,False,False,False
2022-12-15,22.83,3895.75,-18.78,25.0,False,False,False,False
2022-12-16,22.62,3852.36,-19.68,25.0,False,False,False,False
2022-12-19,22.42,3817.66,-20.41,25.0,False,False,False,False
2022-12-20,21.48,3821.62,-20.33,25.0,False,False,False,False
2022-12-21,20.07,3878.44,-19.14,25.0,False,False,False,False
2022-12-22,21.97,3822.39,-20.31,25.0,False,False,False,False
2022-12-23,20.87,3844.82,-19.84,25.0,False,False,False,False
2022-12-27,21.65,3829.25,-20.17,22.83,False,False,False,False
2022-12-28,22.14,3783.22,-21.13,22.83,False,False,False,False
2022-12-29,21.44,3849.28,-19.75,22.83,False,False,False,False
2022-12-30,21.67,3839.5,-19.95,22.62,False,False,False,False
2023-01-03,22.9,3824.14,-20.27,22.9,False,False,False,False
2023-01-04,22.01,3852.97,-19.67,22.9,False,False,False,False
2023-01-05,22.46,3808.1,-20.61,22.9,False,False,False,False
2023-01-06,21.13,3895.08,-18.79,22.9,False,False,False,False
2023-01-09,21.97,3892.09,-18.86,22.9,False,False,False,False
2023-01-10,20.58,3919.25,-18.29,22.9,False,False,False,False
2023-01-11,21.09,3969.61,-17.24,22.9,False,False,False,False
2023-01-12,18.83,3983.17,-16.96,22.9,False,False,False,False
2023-01-13,18.35,3999.09,-16.63,22.9,False,False,False,False
2023-01-17,19.36,3990.97,-16.8,22.9,False,False,False,False
2023-01-18,20.34,3928.86,-18.09,22.46,False,False,False,False
2023-01-19,20.52,3898.85,-18.72,22.46,False,False,False,False
2023-01-20,19.85,3972.61,-17.18,21.97,False,False,False,False
2023-01-23,19.81,4019.81,-16.19,21.97,False,False,False,False
2023-01-24,19.2,4016.95,-16.25,21.09,False,False,False,False
2023-01-25,19.08,4016.22,-16.27,21.09,False,False,False,False
2023-01-26,18.73,4060.43,-15.35,20.52,False,False,False,False
2023-01-27,18.51,4070.56,-15.14,20.52,False,False,False,False
2023-01-30,19.94,4017.77,-16.24,20.52,False,False,False,False
2023-01-31,19.4,4076.6,-15.01,20.52,False,False,False,False
2023-02-01,17.87,4119.21,-14.12,20.52,False,False,False,False
2023-02-02,18.73,4179.76,-12.86,19.94,False,False,False,False
2023-02-03,18.33,4136.48,-13.76,19.94,False,False,False,False
2023-02-06,19.43,4111.08,-14.29,19.94,False,False,False,False
2023-02-07,18.66,4164.0,-13.19,19.94,False,False,False,False
2023-02-08,19.63,4117.86,-14.15,19.94,False,False,False,False
2023-02-09,20.71,4081.5,-14.91,20.71,False,False,False,False
2023-02-10,20.53,4090.46,-14.72,20.71,False,False,False,False
2023-02-13,20.34,4137.29,-13.74,20.71,False,False,False,False
2023-02-14,18.91,4136.13,-13.77,20.71,False,False,False,False
2023-02-15,18.23,4147.6,-13.53,20.71,False,False,False,False
2023-02-16,20.17,4090.41,-14.72,20.71,False,False,False,False
2023-02-17,20.02,4079.09,-14.96,20.71,False,False,False,False
2023-02-21,22.87,3997.34,-16.66,22.87,False,False,False,False
2023-02-22,22.29,3991.05,-16.79,22.87,False,False,False,False
2023-02-23,21.14,4012.32,-16.35,22.87,False,False,False,False
2023-02-24,21.67,3970.04,-17.23,22.87,False,False,False,False
2023-02-27,20.95,3982.24,-16.98,22.87,False,False,False,False
2023-02-28,20.7,3970.15,-17.23,22.87,False,False,False,False
2023-03-01,20.58,3951.39,-17.62,22.87,False,False,False,False
2023-03-02,19.59,3981.35,-17.0,22.87,False,False,False,False
2023-03-03,18.49,4045.64,-15.66,22.87,False,False,False,False
2023-03-06,18.61,4048.42,-15.6,22.87,False,False,False,False
2023-03-07,19.59,3986.37,-16.89,22.29,False,False,False,False
2023-03-08,19.11,3992.01,-16.77,21.67,False,False,False,False
2023-03-09,22.61,3918.32,-18.31,22.61,False,False,False,False
2023-03-10,24.8,3861.59,-19.49,24.8,False,False,False,False
2023-03-13,26.52,3855.76,-19.61,26.52,False,False,False,False
2023-03-14,23.73,3919.29,-18.29,26.52,False,False,False,False
2023-03-15,26.14,3891.93,-18.86,26.52,False,False,False,False
2023-03-16,22.99,3960.28,-17.43,26.52,False,False,False,False
2023-03-17,25.51,3916.64,-18.34,26.52,False,False,False,False
2023-03-20,24.15,3951.57,-17.62,26.52,False,False,False,False
2023-03-21,21.38,4002.87,-16.55,26.52,False,False,False,False
2023-03-22,22.26,3936.97,-17.92,26.52,False,False,False,False
2023-03-23,22.61,3948.72,-17.68,26.52,False,False,False,False
2023-03-24,21.74,3970.99,-17.21,26.52,False,False,False,False
2023-03-27,20.6,3977.53,-17.08,26.14,False,False,False,False
2023-03-28,19.97,3971.27,-17.21,26.14,False,False,False,False
2023-03-29,19.12,4027.81,-16.03,25.51,False,False,False,False
2023-03-30,19.02,4050.83,-15.55,25.51,False,False,False,False
2023-03-31,18.7,4109.31,-14.33,24.15,False,False,False,False
2023-04-03,18.55,4124.51,-14.01,22.61,False,False,False,False
2023-04-04,19.0,4100.6,-14.51,22.61,False,False,False,False
2023-04-05,19.08,4090.38,-14.72,22.61,False,False,False,False
2023-04-06,18.4,4105.02,-14.42,21.74,False,False,False,False
2023-04-10,18.97,4109.11,-14.33,20.6,False,False,False,False
2023-04-11,19.1,4108.94,-14.34,19.97,False,False,False,False
2023-04-12,19.09,4091.95,-14.69,19.12,False,False,False,False
2023-04-13,17.8,4146.22,-13.56,19.1,False,False,False,False
2023-04-14,17.07,4137.64,-13.74,19.1,False,False,False,False
2023-04-17,16.95,4151.32,-13.45,19.1,False,False,False,False
2023-04-18,16.83,4154.87,-13.38,19.1,False,False,False,False
2023-04-19,16.46,4154.52,-13.39,19.1,False,False,False,False
2023-04-20,17.17,4129.79,-13.9,19.1,False,False,False,False
2023-04-21,16.77,4133.52,-13.82,19.1,False,False,False,False
2023-04-24,16.89,4137.04,-13.75,19.1,False,False,False,False
2023-04-25,18.76,4071.63,-15.11,19.09,False,False,False,False
2023-04-26,18.84,4055.99,-15.44,18.84,False,False,False,False
2023-04-27,17.03,4135.35,-13.79,18.84,False,False,False,False
2023-04-28,15.78,4169.48,-13.07,18.84,False,False,False,False
2023-05-01,16.08,4167.87,-13.11,18.84,False,False,False,False
2023-05-02,17.78,4119.58,-14.11,18.84,False,False,False,False
2023-05-03,18.34,4090.75,-14.71,18.84,False,False,False,False
2023-05-04,20.09,4061.22,-15.33,20.09,False,False,False,False
2023-05-05,17.19,4136.25,-13.77,20.09,False,False,False,False
2023-05-08,16.98,4138.12,-13.73,20.09,False,False,False,False
2023-05-09,17.71,4119.17,-14.12,20.09,False,False,False,False
2023-05-10,16.94,4137.64,-13.74,20.09,False,False,False,False
2023-05-11,16.93,4130.62,-13.88,20.09,False,False,False,False
2023-05-12,17.03,4124.08,-14.02,20.09,False,False,False,False
