rep,delta_roe_pp,delta_maxdd_pp,delta_w20d_pp,delta_w63d_pp,delta_sharpe,baseline_roe,combined_roe
446,1.8810811134748473,0.028243709175479026,1.140426017134745,1.63465389560269,1.0693649580965046,8.305503057796493,10.18658417127134
447,1.8413729084437946,0.16974703475706665,0.4760872325580623,2.298290149275525,0.9747209995420008,8.338925865352365,10.18029877379616
448,1.9598149904596731,2.488041993827189,1.1283176466515688,1.877698993689466,1.0064003616360484,8.004638530659292,9.964453521118966
449,1.92291496175101,0.5686123255485418,-0.09412216136930551,1.4534833310434725,0.9108932978352211,8.045314532191883,9.968229493942893
450,1.8298666916986903,1.2428753459544204,1.6509186497493098,2.504320971439472,0.980220593296476,8.201464387115998,10.031331078814688
451,1.8705087733765104,1.380189124446968,1.1715254400912718,1.5105333026833718,1.0686618902714877,8.336344541862118,10.206853315238629
452,2.1258552853755894,1.3883079742188524,0.9829410108829499,1.6133938114820472,1.1160174279866553,7.604404048875146,9.730259334250736
453,1.833428487173471,1.24152315094753,1.0373603793211905,2.1935667414035387,0.8382885543889782,8.302759539240068,10.136188026413539
454,1.75723123680962,0.4262662975327767,0.7322593626743319,1.2669920969273933,0.9137518960098863,8.337949164868741,10.09518040167836
455,1.88773892919043,0.7155556934440432,1.4725073990681021,1.509856360831713,1.1386624680404553,8.750053817697733,10.637792746888163
456,1.7835094296370322,0.8013409230006712,0.4308245312138079,0.6025422121729522,1.1225106303017514,8.56117046544853,10.344679895085562
457,1.7066901806522168,1.1251710069606888,1.0875923880357736,1.3908513038215293,0.8763420642159225,8.013147106138806,9.719837286791023
458,1.7649307777434906,0.8889788038373228,0.24355035710140083,1.1239564651113927,0.9564671629197021,8.590063832394002,10.354994610137492
459,1.7144171249196205,0.7611308124783132,0.40638227388865067,1.0577753271413886,0.9865808880158111,8.430254838268713,10.144671963188333
460,1.897663696147724,1.0273994525035475,1.310161482712556,3.073279081124836,0.9971262965434948,8.341166922878006,10.23883061902573
461,1.857549290258543,2.2003725194188126,1.6195608308125742,4.168069907374197,1.0741140796730293,8.463012805879554,10.320562096138097
462,1.5422711281972923,1.9760293914578595,2.168658551384609,2.6970645953083014,0.7978710000302789,8.604551072369215,10.146822200566508
463,1.7134670070195526,0.7882588206306735,-0.3337603665346185,1.2554708630294744,0.8872293032229761,8.492722517922857,10.20618952494241
464,1.7558069100128684,0.7794515566738704,2.129053713556463,1.639903231497688,1.0469920652733604,8.251703118306764,10.007510028319633
465,1.7987417841496942,2.0419792916249095,1.2103231484082788,2.2247888315541866,1.13601217159075,8.232987834926874,10.031729619076568
466,1.962935606067151,1.2973730723791332,1.2306924335638412,2.3661672527849067,0.8236439535615305,7.932096375441389,9.89503198150854
467,1.9423167144680509,2.432805213451603,-0.12479356875935821,2.4443783859213877,0.9713167066670203,8.091583926998558,10.033900641466609
468,1.7961955612134872,1.1351912762825584,-0.384659339691348,0.5607125707458742,0.8227070183639054,8.467326204884085,10.263521766097572
469,1.9224999319871863,-0.8075705086436518,0.6033143836179011,-0.7595962150632527,0.9256401959991041,8.084557400419978,10.007057332407165
470,1.8226411974942671,0.6608484779118369,0.6983400938143438,1.8998266236473713,0.9217938019176142,8.231281126217116,10.053922323711383
471,1.7751527525185384,1.541812602682072,0.8273441302452151,3.1282182151200977,0.9629727614690933,8.018037558846691,9.79319031136523
472,1.8348840225654204,4.946491991964942,2.575796996789672,5.9802348227326325,1.1072629489690642,8.493337894857532,10.328221917422953
473,1.9645057473536962,3.896012713734015,1.7866498898986123,2.7760619436365626,1.1329134998709547,8.013617473563395,9.978123220917091
474,1.8958465034186958,0.6949608272398722,0.6995575971270851,0.7013528001136318,0.9717947288560858,8.411273407761932,10.307119911180628
475,1.9066686957039707,2.018335478901606,2.086845960875177,2.502935891321126,0.9656801616939175,8.267254235591516,10.173922931295486
476,1.8846553019589605,2.607169579760275,1.4659898445871615,3.045243892442102,1.0716660431842544,7.877976195537539,9.7626314974965
477,1.7897270343224303,1.6285482579002788,0.8227972938879566,0.6763370989241148,1.113378026424702,8.279653482575045,10.069380516897475
478,1.898917357628461,1.2508486160950198,1.364898337907162,2.2181040469687696,0.9537760930083474,8.125408992088934,10.024326349717395
479,1.8510845374486884,1.1935921358973447,-0.2471681075952059,1.3015905215643837,0.9175990992704506,8.284504336084698,10.135588873533386
480,1.7392452475470055,2.261068069871165,1.432999817397631,2.9003132091765957,0.8328162711495968,8.30302928558142,10.042274533128426
481,1.9038383770123115,0.9621547391850713,1.443760867827538,1.2254535230813062,0.8520192586112325,8.215932964777961,10.119771341790273
482,1.9095809071300707,1.1228842718157273,0.7724480507169744,2.6345038617093075,1.1213001243035334,8.171508862021803,10.081089769151873
483,1.7431864303332887,4.565995394561505,1.607626000027941,5.004256743950155,0.8905179675216062,8.158263078076832,9.90144950841012
484,1.8890135573460078,0.7669770484436906,0.4017391941278521,3.982544603317023,0.8518686513345786,8.069746482857965,9.958760040203973
485,1.7902394820832797,2.213372685152015,0.7972303335691446,1.848408661523993,0.903992133611419,8.097691556459562,9.887931038542842
486,1.771921611630333,1.1451036935235024,0.3151262012322542,1.697456467142206,0.8583075777430831,8.728715833862989,10.500637445493322
487,1.9551111394101586,1.019986444438568,0.9101554115278392,1.5414080547924318,1.1961783782656235,8.398158013956603,10.353269153366762
488,2.0069004698360473,2.0648778751477574,0.5180073104375111,2.0209780890564586,1.0716775156946081,7.905714620092574,9.912615089928622
489,1.810394793356295,1.3005961181895902,0.872463871166905,1.8030938522056692,1.0811751116656527,8.285082909524967,10.095477702881261
490,1.7805147952683278,2.4427993816041225,0.9592792747491385,2.5666719669794364,0.8606743524967397,8.614489423579297,10.395004218847625
491,1.6928230023389048,1.6991200371478046,1.467470897248079,1.9088569989570452,0.8655053123680463,8.52582116857441,10.218644170913315
492,1.9091633398776509,0.49296555671890907,0.6589299704703699,1.814039630448771,0.9881685313435242,8.003501925480316,9.912665265357967
493,1.7106408402887787,0.2530874772191707,-0.12703869938085166,0.856540997870066,0.8895528292612704,8.414946314897076,10.125587155185855
494,2.0757699473497713,0.334995761375537,0.15570586590366142,1.4973459212706062,0.9959260547703797,7.845700486528928,9.9214704338787
495,1.8127785488272643,1.4234892008846676,1.217973673785996,1.9749721548248163,0.9823207085729244,8.455501481323214,10.268280030150478
496,1.9167984679277383,0.9345649762142805,0.7838402159332434,1.1699323075727341,0.8849005162145556,7.972348245410132,9.88914671333787
497,1.6113888428959129,-0.09681515423613618,0.5502417249656166,0.7513340786662801,0.9622519599457386,8.557231515616092,10.168620358512005
498,1.8022784219816614,2.7343949753303116,2.026675552590876,1.3409929270580592,0.8910967386865489,8.396565646337418,10.19884406831908
499,1.884616313359965,2.6123043569833673,0.8441751948538796,4.0521822239031415,1.102009140314312,8.349817752671962,10.234434066031927
