date,spx_pm_bp_pct,es_span_bp_pct,short_vol_bp_dollar,combined_bp_dollar,combined_bp_pct,short_vol_bp_pct,stress_episode,second_leg
2021-06-18,0.000,42.029,42029.375,42029.375,21.015,21.015,False,False
2021-06-21,0.000,42.029,42029.375,42029.375,21.015,21.015,False,False
2021-06-22,0.000,42.029,42029.375,42029.375,21.015,21.015,False,False
2021-06-23,0.000,42.029,42029.375,42029.375,21.015,21.015,False,False
2021-06-24,0.000,42.298,42297.800,42297.800,21.149,21.149,False,False
2021-06-25,0.000,42.298,42297.800,42297.800,21.149,21.149,False,False
2021-06-28,0.000,42.298,42297.800,42297.800,21.149,21.149,False,False
2021-06-29,0.000,42.298,42297.800,42297.800,21.149,21.149,False,False
2021-06-30,0.000,42.298,42297.800,42297.800,21.149,21.149,False,False
2021-07-01,0.000,42.298,42297.800,42297.800,21.149,21.149,False,False
2021-07-02,0.000,53.179,53178.650,53178.650,26.589,26.589,False,False
2021-07-06,0.000,42.676,42676.450,42676.450,21.338,21.338,False,False
2021-07-07,0.000,42.676,42676.450,42676.450,21.338,21.338,False,False
2021-07-08,0.000,42.676,42676.450,42676.450,21.338,21.338,False,False
2021-07-09,0.000,42.676,42676.450,42676.450,21.338,21.338,False,False
2021-07-12,0.000,53.638,53638.025,53638.025,26.819,26.819,False,False
2021-07-13,0.000,43.063,43063.300,43063.300,21.532,21.532,False,False
2021-07-14,0.000,43.063,43063.300,43063.300,21.532,21.532,False,False
2021-07-15,0.000,43.063,43063.300,43063.300,21.532,21.532,False,False
2021-07-16,0.000,43.063,43063.300,43063.300,21.532,21.532,False,False
2021-07-19,0.000,43.063,43063.300,43063.300,21.532,21.532,True,False
2021-07-20,0.000,43.063,43063.300,43063.300,21.532,21.532,True,False
2021-07-21,0.000,43.063,43063.300,43063.300,21.532,21.532,True,False
2021-07-22,0.000,43.063,43063.300,43063.300,21.532,21.532,False,False
2021-07-23,0.000,54.093,54092.775,54092.775,27.046,27.046,False,False
2021-07-26,0.000,43.538,43538.125,43538.125,21.769,21.769,False,False
2021-07-27,0.000,43.538,43538.125,43538.125,21.769,21.769,False,False
2021-07-28,0.000,43.538,43538.125,43538.125,21.769,21.769,False,False
2021-07-29,0.000,43.538,43538.125,43538.125,21.769,21.769,False,False
2021-07-30,0.000,43.538,43538.125,43538.125,21.769,21.769,False,False
2021-08-02,0.000,43.538,43538.125,43538.125,21.769,21.769,False,False
2021-08-03,0.000,43.538,43538.125,43538.125,21.769,21.769,False,False
2021-08-04,0.000,54.545,54544.775,54544.775,27.272,27.272,False,False
2021-08-05,0.000,43.879,43878.550,43878.550,21.939,21.939,False,False
2021-08-06,0.000,43.879,43878.550,43878.550,21.939,21.939,False,False
2021-08-09,0.000,43.879,43878.550,43878.550,21.939,21.939,False,False
2021-08-10,0.000,43.879,43878.550,43878.550,21.939,21.939,False,False
2021-08-11,0.000,43.879,43878.550,43878.550,21.939,21.939,False,False
2021-08-12,0.000,55.031,55030.625,55030.625,27.515,27.515,False,False
2021-08-13,0.000,44.150,44149.775,44149.775,22.075,22.075,False,False
2021-08-16,0.000,44.150,44149.775,44149.775,22.075,22.075,False,False
2021-08-17,0.000,44.150,44149.775,44149.775,22.075,22.075,False,False
2021-08-18,15.000,44.150,44149.775,59149.775,29.575,22.075,False,False
2021-08-19,15.000,55.164,55164.275,70164.275,35.082,27.582,False,False
2021-08-20,15.000,44.203,44202.700,59202.700,29.601,22.101,False,False
2021-08-23,15.000,44.203,44202.700,59202.700,29.601,22.101,False,False
2021-08-24,15.000,44.203,44202.700,59202.700,29.601,22.101,False,False
2021-08-25,15.000,44.203,44202.700,59202.700,29.601,22.101,False,False
2021-08-26,15.000,44.203,44202.700,59202.700,29.601,22.101,False,False
2021-08-27,15.000,44.203,44202.700,59202.700,29.601,22.101,False,False
2021-08-30,15.000,44.203,44202.700,59202.700,29.601,22.101,False,False
2021-08-31,15.000,44.203,44202.700,59202.700,29.601,22.101,False,False
2021-09-01,0.000,55.513,55512.925,55512.925,27.756,27.756,False,False
2021-09-02,0.000,44.483,44483.450,44483.450,22.242,22.242,False,False
2021-09-03,0.000,44.483,44483.450,44483.450,22.242,22.242,False,False
2021-09-07,0.000,44.483,44483.450,44483.450,22.242,22.242,False,False
2021-09-08,0.000,44.483,44483.450,44483.450,22.242,22.242,False,False
2021-09-09,0.000,44.483,44483.450,44483.450,22.242,22.242,False,False
2021-09-10,0.000,44.483,44483.450,44483.450,22.242,22.242,False,False
2021-09-13,0.000,44.483,44483.450,44483.450,22.242,22.242,False,False
2021-09-14,0.000,44.483,44483.450,44483.450,22.242,22.242,False,False
2021-09-15,0.000,44.679,44678.550,44678.550,22.339,22.339,False,False
2021-09-16,0.000,44.679,44678.550,44678.550,22.339,22.339,False,False
2021-09-17,15.000,44.679,44678.550,59678.550,29.839,22.339,False,False
2021-09-20,15.000,44.679,44678.550,59678.550,29.839,22.339,True,False
2021-09-21,15.000,44.679,44678.550,59678.550,29.839,22.339,True,False
2021-09-22,25.190,44.679,44678.550,69868.550,34.934,22.339,True,False
2021-09-23,25.190,33.526,33526.475,58716.475,29.358,16.763,True,False
2021-09-24,25.190,33.526,33526.475,58716.475,29.358,16.763,True,False
2021-09-27,25.190,33.526,33526.475,58716.475,29.358,16.763,True,False
2021-09-28,25.190,33.526,33526.475,58716.475,29.358,16.763,True,False
2021-09-29,25.190,33.526,33526.475,58716.475,29.358,16.763,True,False
2021-09-30,25.190,22.512,22511.975,47701.975,23.851,11.256,True,False
2021-10-01,25.190,22.512,22511.975,47701.975,23.851,11.256,True,False
2021-10-04,25.190,22.512,22511.975,47701.975,23.851,11.256,True,False
2021-10-05,25.190,22.512,22511.975,47701.975,23.851,11.256,True,False
2021-10-06,25.190,22.512,22511.975,47701.975,23.851,11.256,True,False
2021-10-07,25.190,22.512,22511.975,47701.975,23.851,11.256,True,False
2021-10-08,25.190,22.512,22511.975,47701.975,23.851,11.256,True,False
2021-10-11,25.190,22.512,22511.975,47701.975,23.851,11.256,True,False
2021-10-12,25.190,22.512,22511.975,47701.975,23.851,11.256,True,False
2021-10-13,25.190,11.202,11201.750,36391.750,18.196,5.601,True,False
2021-10-14,25.190,11.202,11201.750,36391.750,18.196,5.601,True,False
2021-10-15,10.190,11.202,11201.750,21391.750,10.696,5.601,True,False
2021-10-18,10.190,22.418,22417.900,32607.900,16.304,11.209,True,False
2021-10-19,10.190,22.418,22417.900,32607.900,16.304,11.209,True,False
2021-10-20,10.190,22.418,22417.900,32607.900,16.304,11.209,True,False
2021-10-21,10.190,22.418,22417.900,32607.900,16.304,11.209,True,False
2021-10-22,10.190,11.216,11216.150,21406.150,10.703,5.608,True,False
2021-10-25,0.000,22.632,22632.350,22632.350,11.316,11.316,True,False
2021-10-26,0.000,22.632,22632.350,22632.350,11.316,11.316,True,False
2021-10-27,0.000,22.632,22632.350,22632.350,11.316,11.316,False,False
2021-10-28,0.000,22.632,22632.350,22632.350,11.316,11.316,False,False
2021-10-29,0.000,22.632,22632.350,22632.350,11.316,11.316,False,False
2021-11-01,0.000,34.167,34166.525,34166.525,17.083,17.083,False,False
2021-11-02,0.000,34.167,34166.525,34166.525,17.083,17.083,False,False
2021-11-03,0.000,34.167,34166.525,34166.525,17.083,17.083,False,False
2021-11-04,0.000,34.167,34166.525,34166.525,17.083,17.083,False,False
2021-11-05,0.000,34.167,34166.525,34166.525,17.083,17.083,False,False
2021-11-08,0.000,45.921,45920.775,45920.775,22.960,22.960,False,False
2021-11-09,0.000,45.921,45920.775,45920.775,22.960,22.960,False,False
2021-11-10,0.000,45.921,45920.775,45920.775,22.960,22.960,False,False
2021-11-11,0.000,45.921,45920.775,45920.775,22.960,22.960,False,False
2021-11-12,0.000,45.921,45920.775,45920.775,22.960,22.960,False,False
2021-11-15,0.000,45.921,45920.775,45920.775,22.960,22.960,False,False
2021-11-16,0.000,57.673,57673.025,57673.025,28.837,28.837,False,False
2021-11-17,0.000,46.457,46456.875,46456.875,23.228,23.228,False,False
2021-11-18,0.000,46.457,46456.875,46456.875,23.228,23.228,False,False
2021-11-19,0.000,46.457,46456.875,46456.875,23.228,23.228,False,False
2021-11-22,15.000,46.457,46456.875,61456.875,30.728,23.228,False,False
2021-11-23,15.000,46.457,46456.875,61456.875,30.728,23.228,False,False
2021-11-24,15.000,46.457,46456.875,61456.875,30.728,23.228,False,False
2021-11-26,15.000,46.457,46456.875,61456.875,30.728,23.228,True,False
2021-11-29,15.000,46.457,46456.875,61456.875,30.728,23.228,True,False
2021-11-30,15.000,46.457,46456.875,61456.875,30.728,23.228,True,False
2021-12-01,15.000,46.457,46456.875,61456.875,30.728,23.228,True,False
2021-12-02,39.330,46.457,60456.875,85786.875,42.893,30.228,True,False
2021-12-03,39.330,46.457,60456.875,85786.875,42.893,30.228,True,False
2021-12-06,39.330,46.520,60519.850,85849.850,42.925,30.260,True,False
2021-12-07,24.330,46.520,60519.850,70849.850,35.425,30.260,True,False
2021-12-08,24.330,46.520,60519.850,70849.850,35.425,30.260,True,False
2021-12-09,24.330,46.520,60519.850,70849.850,35.425,30.260,True,False
2021-12-10,39.330,46.520,60519.850,85849.850,42.925,30.260,True,False
2021-12-13,39.330,46.658,60658.101,85988.101,42.994,30.329,True,False
2021-12-14,39.330,46.658,60658.101,85988.101,42.994,30.329,True,False
2021-12-15,39.330,46.658,60658.101,85988.101,42.994,30.329,True,False
2021-12-16,39.330,46.658,60658.101,85988.101,42.994,30.329,True,False
2021-12-17,40.330,46.658,46658.101,86988.101,43.494,23.329,True,False
2021-12-20,54.330,34.904,48903.850,89233.850,44.617,24.452,True,False
2021-12-21,54.330,34.904,48903.850,89233.850,44.617,24.452,True,False
2021-12-22,54.330,46.645,60645.250,100975.250,50.488,30.323,True,False
2021-12-23,54.330,46.645,60645.250,100975.250,50.488,30.323,True,False
2021-12-27,39.330,35.166,49166.075,74496.075,37.248,24.583,True,False
2021-12-28,39.330,35.166,49166.075,74496.075,37.248,24.583,True,False
2021-12-29,39.330,23.414,37413.826,62743.826,31.372,18.707,True,False
2021-12-30,39.330,35.361,49360.651,74690.651,37.345,24.680,True,False
2021-12-31,39.330,35.361,49360.651,74690.651,37.345,24.680,True,False
2022-01-03,39.330,35.361,49360.651,74690.651,37.345,24.680,True,False
2022-01-04,29.000,35.361,49360.651,64360.651,32.180,24.680,True,False
2022-01-05,29.000,35.361,49360.651,64360.651,32.180,24.680,True,False
2022-01-06,29.000,35.361,49360.651,64360.651,32.180,24.680,False,False
2022-01-07,29.000,35.361,49360.651,64360.651,32.180,24.680,False,False
2022-01-10,29.000,35.361,49360.651,64360.651,32.180,24.680,False,False
2022-01-11,29.000,47.143,61143.325,76143.325,38.072,30.572,False,False
2022-01-12,14.000,47.143,61143.325,61143.325,30.572,30.572,False,False
2022-01-13,0.000,47.143,47143.325,47143.325,23.572,23.572,False,False
2022-01-14,0.000,47.143,47143.325,47143.325,23.572,23.572,False,False
2022-01-18,0.000,47.143,47143.325,47143.325,23.572,23.572,True,False
2022-01-19,-10.000,47.143,47143.325,37143.325,18.572,23.572,True,False
2022-01-20,-10.000,47.143,47143.325,37143.325,18.572,23.572,True,False
2022-01-21,-10.000,47.143,47143.325,37143.325,18.572,23.572,True,False
2022-01-24,-10.000,47.143,47143.325,37143.325,18.572,23.572,True,False
2022-01-25,-10.000,35.471,35470.900,25470.900,12.735,17.735,True,False
2022-01-26,-10.000,35.471,35470.900,25470.900,12.735,17.735,True,False
2022-01-27,-10.000,35.471,35470.900,25470.900,12.735,17.735,True,False
2022-01-28,4.000,35.471,49470.900,39470.900,19.735,24.735,True,False
2022-01-31,18.000,35.471,63470.900,53470.900,26.735,31.735,True,False
2022-02-01,18.000,35.471,63470.900,53470.900,26.735,31.735,True,False
2022-02-02,18.000,35.471,63470.900,53470.900,26.735,31.735,True,False
2022-02-03,18.000,23.729,51729.500,41729.500,20.865,25.865,True,False
2022-02-04,18.000,23.729,51729.500,41729.500,20.865,25.865,True,False
2022-02-07,18.000,23.729,51729.500,41729.500,20.865,25.865,True,False
2022-02-08,18.000,23.729,51729.500,41729.500,20.865,25.865,True,False
2022-02-09,18.000,23.729,51729.500,41729.500,20.865,25.865,True,False
2022-02-10,18.000,11.783,39782.675,29782.675,14.891,19.891,True,False
2022-02-11,18.000,11.783,39782.675,29782.675,14.891,19.891,True,False
2022-02-14,18.000,11.783,39782.675,29782.675,14.891,19.891,True,False
2022-02-15,18.000,11.783,39782.675,29782.675,14.891,19.891,True,False
2022-02-16,32.000,11.783,53782.675,43782.675,21.891,26.891,True,False
2022-02-17,18.000,11.783,39782.675,29782.675,14.891,19.891,True,False
2022-02-18,18.000,11.783,39782.675,29782.675,14.891,19.891,True,True
2022-02-22,28.000,11.783,39782.675,39782.675,19.891,19.891,True,False
2022-02-23,28.000,0.000,28000.000,28000.000,14.000,14.000,True,False
2022-02-24,28.000,0.000,28000.000,28000.000,14.000,14.000,True,False
2022-02-25,28.000,0.000,28000.000,28000.000,14.000,14.000,True,False
2022-02-28,28.000,0.000,28000.000,28000.000,14.000,14.000,True,False
2022-03-01,28.000,0.000,28000.000,28000.000,14.000,14.000,True,False
2022-03-02,28.000,0.000,28000.000,28000.000,14.000,14.000,True,False
2022-03-03,28.000,0.000,28000.000,28000.000,14.000,14.000,True,False
2022-03-04,28.000,0.000,28000.000,28000.000,14.000,14.000,True,False
2022-03-07,28.000,0.000,28000.000,28000.000,14.000,14.000,True,False
2022-03-08,14.000,0.000,14000.000,14000.000,7.000,7.000,True,False
2022-03-09,28.000,0.000,28000.000,28000.000,14.000,14.000,True,False
2022-03-10,28.000,0.000,28000.000,28000.000,14.000,14.000,True,False
2022-03-11,28.000,0.000,28000.000,28000.000,14.000,14.000,True,True
2022-03-14,28.000,0.000,28000.000,28000.000,14.000,14.000,True,True
2022-03-15,28.000,0.000,28000.000,28000.000,14.000,14.000,True,False
2022-03-16,28.000,0.000,28000.000,28000.000,14.000,14.000,True,False
2022-03-17,28.000,0.000,28000.000,28000.000,14.000,14.000,True,False
2022-03-18,42.000,0.000,42000.000,42000.000,21.000,21.000,True,False
2022-03-21,28.000,0.000,28000.000,28000.000,14.000,14.000,True,False
2022-03-22,42.000,11.279,53279.025,53279.025,26.640,26.640,True,False
2022-03-23,42.000,11.279,53279.025,53279.025,26.640,26.640,True,False
2022-03-24,28.000,11.279,39279.025,39279.025,19.640,19.640,True,False
2022-03-25,28.000,11.279,39279.025,39279.025,19.640,19.640,True,False
2022-03-28,28.000,11.279,39279.025,39279.025,19.640,19.640,True,False
2022-03-29,28.000,22.858,50858.025,50858.025,25.429,25.429,True,False
2022-03-30,28.000,22.858,50858.025,50858.025,25.429,25.429,True,False
2022-03-31,28.000,22.858,50858.025,50858.025,25.429,25.429,True,False
2022-04-01,28.000,22.858,50858.025,50858.025,25.429,25.429,True,False
2022-04-04,43.000,22.858,50858.025,65858.025,32.929,25.429,True,False
2022-04-05,29.000,34.171,48170.825,63170.825,31.585,24.085,True,False
2022-04-06,29.000,34.171,48170.825,63170.825,31.585,24.085,True,False
2022-04-07,29.000,34.171,48170.825,63170.825,31.585,24.085,True,False
2022-04-08,29.000,34.171,48170.825,63170.825,31.585,24.085,True,False
2022-04-11,29.000,34.171,48170.825,63170.825,31.585,24.085,True,False
2022-04-12,15.000,34.171,34170.825,49170.825,24.585,17.085,True,False
2022-04-13,15.000,34.171,34170.825,49170.825,24.585,17.085,True,False
2022-04-14,15.000,34.171,34170.825,49170.825,24.585,17.085,True,False
2022-04-18,15.000,34.171,34170.825,49170.825,24.585,17.085,True,False
2022-04-19,0.000,45.326,45326.350,45326.350,22.663,22.663,True,False
2022-04-20,0.000,45.326,45326.350,45326.350,22.663,22.663,True,False
2022-04-21,14.000,45.326,59326.350,59326.350,29.663,29.663,True,False
2022-04-22,28.000,45.326,73326.350,73326.350,36.663,36.663,True,False
2022-04-25,28.000,45.326,73326.350,73326.350,36.663,36.663,True,False
2022-04-26,28.000,45.326,73326.350,73326.350,36.663,36.663,True,True
2022-04-27,28.000,45.326,73326.350,73326.350,36.663,36.663,True,False
2022-04-28,28.000,45.326,73326.350,73326.350,36.663,36.663,True,False
2022-04-29,28.000,45.326,73326.350,73326.350,36.663,36.663,True,False
2022-05-02,28.000,45.326,73326.350,73326.350,36.663,36.663,True,False
2022-05-03,28.000,34.047,62047.325,62047.325,31.024,31.024,True,False
2022-05-04,28.000,34.047,62047.325,62047.325,31.024,31.024,True,False
2022-05-05,28.000,34.047,62047.325,62047.325,31.024,31.024,True,True
2022-05-06,28.000,34.047,62047.325,62047.325,31.024,31.024,True,False
2022-05-09,28.000,34.047,62047.325,62047.325,31.024,31.024,True,False
2022-05-10,28.000,22.468,50468.325,50468.325,25.234,25.234,True,False
2022-05-11,28.000,22.468,50468.325,50468.325,25.234,25.234,True,False
2022-05-12,28.000,22.468,50468.325,50468.325,25.234,25.234,True,False
2022-05-13,28.000,22.468,50468.325,50468.325,25.234,25.234,True,False
2022-05-16,28.000,22.468,50468.325,50468.325,25.234,25.234,True,False
2022-05-17,28.000,11.156,39155.525,39155.525,19.578,19.578,True,False
2022-05-18,39.260,11.156,39155.525,50415.525,25.208,19.578,True,False
2022-05-19,39.260,11.156,39155.525,50415.525,25.208,19.578,True,False
2022-05-20,39.260,11.156,39155.525,50415.525,25.208,19.578,True,False
2022-05-23,39.260,11.156,39155.525,50415.525,25.208,19.578,True,False
2022-05-24,39.260,11.156,39155.525,50415.525,25.208,19.578,True,False
2022-05-25,39.260,11.156,39155.525,50415.525,25.208,19.578,True,False
2022-05-26,25.260,11.156,25155.525,36415.525,18.208,12.578,True,False
2022-05-27,11.260,11.156,11155.525,22415.525,11.208,5.578,True,False
2022-05-31,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-06-01,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-06-02,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-06-03,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-06-06,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-06-07,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-06-08,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-06-09,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-06-10,11.260,0.000,0.000,11260.000,5.630,0.000,True,True
2022-06-13,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-06-14,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-06-15,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-06-16,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-06-17,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-06-21,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-06-22,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-06-23,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-06-24,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-06-27,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-06-28,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-06-29,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-06-30,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-07-01,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-07-05,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-07-06,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-07-07,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-07-08,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-07-11,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-07-12,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-07-13,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-07-14,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-07-15,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-07-18,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-07-19,11.260,0.000,0.000,11260.000,5.630,0.000,True,False
2022-07-20,11.260,9.900,9899.750,21159.750,10.580,4.950,True,False
2022-07-21,11.260,9.900,9899.750,21159.750,10.580,4.950,True,False
2022-07-22,11.260,9.900,9899.750,21159.750,10.580,4.950,True,False
2022-07-25,11.260,9.900,9899.750,21159.750,10.580,4.950,True,False
2022-07-26,11.260,9.900,9899.750,21159.750,10.580,4.950,True,False
2022-07-27,11.260,19.959,19958.775,31218.775,15.609,9.979,True,False
2022-07-28,11.260,19.959,19958.775,31218.775,15.609,9.979,True,False
2022-07-29,26.260,19.959,19958.775,46218.775,23.109,9.979,True,False
2022-08-01,40.260,19.959,33958.775,60218.775,30.109,16.979,True,False
2022-08-02,54.260,19.959,47958.775,74218.775,37.109,23.979,True,False
2022-08-03,54.260,30.347,58346.700,84606.700,42.303,29.173,True,False
2022-08-04,54.260,30.347,58346.700,84606.700,42.303,29.173,True,False
2022-08-05,54.260,30.347,58346.700,84606.700,42.303,29.173,True,False
2022-08-08,54.260,30.347,58346.700,84606.700,42.303,29.173,True,False
2022-08-09,54.260,30.347,58346.700,84606.700,42.303,29.173,True,False
2022-08-10,54.260,40.872,68872.300,95132.300,47.566,34.436,True,False
2022-08-11,54.260,30.973,58972.551,85232.551,42.616,29.486,True,False
2022-08-12,39.260,30.973,58972.551,70232.551,35.116,29.486,True,False
2022-08-15,39.260,20.914,48913.525,60173.525,30.087,24.457,True,False
2022-08-16,39.260,20.914,48913.525,60173.525,30.087,24.457,True,False
2022-08-17,28.000,31.599,59598.625,59598.625,29.799,29.799,True,False
2022-08-18,28.000,31.599,59598.625,59598.625,29.799,29.799,True,False
2022-08-19,28.000,31.599,59598.625,59598.625,29.799,29.799,False,False
2022-08-22,28.000,31.599,59598.625,59598.625,29.799,29.799,True,False
2022-08-23,28.000,31.599,59598.625,59598.625,29.799,29.799,True,False
2022-08-24,28.000,41.951,69950.551,69950.551,34.975,34.975,True,False
2022-08-25,28.000,41.951,69950.551,69950.551,34.975,34.975,True,False
2022-08-26,28.000,41.951,69950.551,69950.551,34.975,34.975,True,False
2022-08-29,28.000,41.951,69950.551,69950.551,34.975,34.975,True,False
2022-08-30,28.000,41.951,69950.551,69950.551,34.975,34.975,True,False
2022-08-31,28.000,41.951,69950.551,69950.551,34.975,34.975,True,False
2022-09-01,28.000,41.951,69950.551,69950.551,34.975,34.975,True,False
2022-09-02,28.000,41.951,69950.551,69950.551,34.975,34.975,True,False
2022-09-06,14.000,41.951,55950.551,55950.551,27.975,27.975,True,False
2022-09-07,14.000,41.951,55950.551,55950.551,27.975,27.975,True,False
2022-09-08,28.000,41.951,69950.551,69950.551,34.975,34.975,True,False
2022-09-09,28.000,41.951,69950.551,69950.551,34.975,34.975,True,False
2022-09-12,28.000,52.227,80226.576,80226.576,40.113,40.113,True,False
2022-09-13,28.000,52.227,80226.576,80226.576,40.113,40.113,True,True
2022-09-14,42.000,41.839,83838.651,83838.651,41.919,41.919,True,True
2022-09-15,42.000,41.839,83838.651,83838.651,41.919,41.919,True,False
2022-09-16,42.000,41.839,83838.651,83838.651,41.919,41.919,True,False
2022-09-19,42.000,41.839,83838.651,83838.651,41.919,41.919,True,False
2022-09-20,42.000,41.839,83838.651,83838.651,41.919,41.919,True,False
2022-09-21,42.000,31.313,73313.051,73313.051,36.657,36.657,True,False
2022-09-22,42.000,31.313,73313.051,73313.051,36.657,36.657,True,False
2022-09-23,42.000,31.313,73313.051,73313.051,36.657,36.657,True,False
2022-09-26,42.000,31.313,73313.051,73313.051,36.657,36.657,True,False
2022-09-27,42.000,31.313,73313.051,73313.051,36.657,36.657,True,False
2022-09-28,42.000,20.628,62627.950,62627.950,31.314,31.314,True,False
2022-09-29,28.000,20.628,48627.950,48627.950,24.314,24.314,True,False
2022-09-30,28.000,20.628,48627.950,48627.950,24.314,24.314,True,False
2022-10-03,28.000,20.628,48627.950,48627.950,24.314,24.314,True,False
2022-10-04,28.000,20.628,48627.950,48627.950,24.314,24.314,True,False
2022-10-05,28.000,10.276,38276.025,38276.025,19.138,19.138,True,False
2022-10-06,28.000,10.276,38276.025,38276.025,19.138,19.138,True,False
2022-10-07,28.000,10.276,38276.025,38276.025,19.138,19.138,True,False
2022-10-10,28.000,10.276,38276.025,38276.025,19.138,19.138,True,True
2022-10-11,28.000,10.276,38276.025,38276.025,19.138,19.138,True,True
2022-10-12,14.000,10.276,24276.025,24276.025,12.138,12.138,True,False
2022-10-13,0.000,10.276,10276.025,10276.025,5.138,5.138,True,False
2022-10-14,0.000,10.276,10276.025,10276.025,5.138,5.138,True,True
2022-10-17,0.000,10.276,10276.025,10276.025,5.138,5.138,True,False
2022-10-18,0.000,10.276,10276.025,10276.025,5.138,5.138,True,False
2022-10-19,0.000,10.276,10276.025,10276.025,5.138,5.138,True,False
2022-10-20,0.000,10.276,10276.025,10276.025,5.138,5.138,True,False
2022-10-21,0.000,0.000,0.000,0.000,0.000,0.000,True,False
2022-10-24,0.000,0.000,0.000,0.000,0.000,0.000,True,False
2022-10-25,0.000,0.000,0.000,0.000,0.000,0.000,True,False
2022-10-26,0.000,0.000,0.000,0.000,0.000,0.000,True,False
2022-10-27,0.000,0.000,0.000,0.000,0.000,0.000,True,False
2022-10-28,0.000,9.753,9752.650,9752.650,4.876,4.876,True,False
2022-10-31,0.000,9.753,9752.650,9752.650,4.876,4.876,True,False
2022-11-01,0.000,9.753,9752.650,9752.650,4.876,4.876,True,False
2022-11-02,0.000,9.753,9752.650,9752.650,4.876,4.876,True,False
2022-11-03,0.000,9.753,9752.650,9752.650,4.876,4.876,True,False
2022-11-04,0.000,9.753,9752.650,9752.650,4.876,4.876,True,False
2022-11-07,0.000,9.753,9752.650,9752.650,4.876,4.876,True,False
2022-11-08,0.000,9.753,9752.650,9752.650,4.876,4.876,True,False
2022-11-09,0.000,9.753,9752.650,9752.650,4.876,4.876,True,False
2022-11-10,0.000,19.644,19643.575,19643.575,9.822,9.822,True,False
2022-11-11,0.000,19.644,19643.575,19643.575,9.822,9.822,True,False
2022-11-14,0.000,19.644,19643.575,19643.575,9.822,9.822,True,False
2022-11-15,0.000,19.644,19643.575,19643.575,9.822,9.822,True,False
2022-11-16,0.000,19.644,19643.575,19643.575,9.822,9.822,True,False
2022-11-17,0.000,29.510,29509.976,29509.976,14.755,14.755,True,False
2022-11-18,0.000,29.510,29509.976,29509.976,14.755,14.755,True,False
2022-11-21,0.000,29.510,29509.976,29509.976,14.755,14.755,True,False
2022-11-22,0.000,29.510,29509.976,29509.976,14.755,14.755,True,False
2022-11-23,0.000,29.510,29509.976,29509.976,14.755,14.755,True,False
2022-11-25,0.000,39.575,39575.276,39575.276,19.788,19.788,False,False
2022-11-28,14.000,39.575,53575.276,53575.276,26.788,26.788,True,False
2022-11-29,14.000,39.575,53575.276,53575.276,26.788,26.788,True,False
2022-11-30,14.000,39.575,53575.276,53575.276,26.788,26.788,True,False
2022-12-01,14.000,29.823,43822.626,43822.626,21.911,21.911,False,False
2022-12-02,14.000,40.002,54001.876,54001.876,27.001,27.001,False,False
2022-12-05,14.000,40.002,54001.876,54001.876,27.001,27.001,False,False
2022-12-06,14.000,40.002,54001.876,54001.876,27.001,27.001,True,False
2022-12-07,14.000,40.002,54001.876,54001.876,27.001,27.001,True,False
2022-12-08,14.000,40.002,54001.876,54001.876,27.001,27.001,True,False
2022-12-09,14.000,40.002,54001.876,54001.876,27.001,27.001,True,False
2022-12-12,14.000,40.002,54001.876,54001.876,27.001,27.001,True,False
2022-12-13,14.000,40.002,54001.876,54001.876,27.001,27.001,True,False
2022-12-14,14.000,40.002,54001.876,54001.876,27.001,27.001,True,False
