sleeve,entry_date,exit_date,bucket_key,bp_dollar,days_held,exit_pnl,dollar_per_bp_day,pool,shrunk_dpbp,shrunk_tail,return_pct,tail_pct,priority,tier
HV_Ladder,2019-04-05,2019-05-16,"('vix_lt15', 'falling')",7231.8499755859375,41,375.21372714459176,0.0012654513508292633,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2019-04-12,2019-05-23,"('vix_lt15', 'falling')",7268.524780273438,41,-2607.500533673567,-0.008749722387222254,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2019-04-22,2019-05-31,"('vix_lt15', 'flat')",7269.9249267578125,39,-6563.071200303466,-0.02314795250656159,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2019-04-29,2019-06-07,"('vix_lt15', 'rising')",7357.575073242188,39,-1204.888541768878,-0.004199016345267108,ES_SPAN,0.004106234732965372,1.710340188397439,4.607508532423208,40.784982935153586,-13.549488054607508,2
HV_Ladder,2019-06-18,2019-07-12,"('vix_15to18', 'falling')",7294.375000000001,24,2088.669182611821,0.011930821024258536,ES_SPAN,0.006845759356897059,7.771020720193879,48.86234357224119,92.54835039817975,-7.701934015927186,2
HV_Ladder,2019-06-25,2019-07-12,"('vix_15to18', 'flat')",7293.44970703125,17,2258.6452867476496,0.018216549478316,ES_SPAN,0.006857772660763275,2.0035269364172175,55.11945392491467,45.10807736063709,15.028441410693965,2
HV_Ladder,2019-07-02,2019-08-12,"('vix_lt15', 'falling')",7432.525024414063,41,-3609.076655174499,-0.011843385604913496,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2019-07-10,2019-08-19,"('vix_lt15', 'falling')",7482.6751708984375,40,-1411.8062481491506,-0.004716916797484196,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2019-07-17,2019-08-26,"('vix_lt15', 'rising')",7461.049804687501,40,-3061.174664192265,-0.010257184794119195,ES_SPAN,0.004106234732965372,1.710340188397439,4.607508532423208,40.784982935153586,-13.549488054607508,2
HV_Ladder,2019-07-24,2019-09-03,"('vix_lt15', 'flat')",7548.900146484375,41,-4695.146381679865,-0.015169860931351373,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2019-09-05,2019-10-15,"('vix_15to18', 'flat')",7440.000000000001,40,2156.0959435421864,0.007244946046848743,ES_SPAN,0.006857772660763275,2.0035269364172175,55.11945392491467,45.10807736063709,15.028441410693965,2
HV_Ladder,2019-09-12,2019-10-22,"('vix_lt15', 'falling')",7523.925170898438,40,1131.0974368343125,0.003758335613202434,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2019-09-26,2019-10-28,"('vix_15to18', 'rising')",7444.05029296875,32,2217.590939572271,0.009309410083794068,ES_SPAN,0.008055213269262033,0.9482715883493358,67.80432309442548,30.94425483503982,28.304891922639356,2
HV_Ladder,2019-09-19,2019-10-29,"('vix_lt15', 'falling')",7516.97509765625,40,1776.6854711483434,0.0059089109916777025,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2019-10-11,2019-11-01,"('vix_15to18', 'falling')",7425.675048828126,21,2204.088421288438,0.014134282849676974,ES_SPAN,0.006845759356897059,7.771020720193879,48.86234357224119,92.54835039817975,-7.701934015927186,2
HV_Ladder,2019-10-22,2019-11-08,"('vix_lt15', 'falling')",7489.9749755859375,17,1991.497358638563,0.01564049330353909,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2019-10-29,2019-11-25,"('vix_lt15', 'flat')",7592.224731445313,27,1867.7890566365063,0.009111607587365188,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2019-11-05,2019-12-13,"('vix_lt15', 'falling')",7686.550292968751,38,1916.8969764763856,0.006562717389859331,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2019-11-12,2019-12-16,"('vix_lt15', 'flat')",7729.600219726563,34,1835.443254433146,0.006984012574494613,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2019-11-19,2019-12-20,"('vix_lt15', 'flat')",7800.449829101563,31,1856.9315445873572,0.0076791747757748675,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2019-11-26,2020-01-02,"('vix_lt15', 'falling')",7851.300048828125,37,1681.1469575698738,0.005787118563304305,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2019-12-11,2020-01-02,"('vix_lt15', 'rising')",7854.074707031251,22,2217.91636474113,0.01283593344550864,ES_SPAN,0.004106234732965372,1.710340188397439,4.607508532423208,40.784982935153586,-13.549488054607508,2
HV_Ladder,2019-12-18,2020-01-16,"('vix_lt15', 'falling')",7977.849731445313,29,1874.8849488192943,0.008103838416117575,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2019-12-26,2020-02-06,"('vix_lt15', 'falling')",8099.774780273438,42,1799.0390179781857,0.0052883275763585995,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2020-01-03,2020-02-11,"('vix_lt15', 'rising')",8087.125244140626,39,2095.918777160222,0.006645316535144518,ES_SPAN,0.004106234732965372,1.710340188397439,4.607508532423208,40.784982935153586,-13.549488054607508,2
HV_Ladder,2020-02-03,2020-02-12,"('vix_15to18', 'rising')",8122.299804687501,9,2743.1827955178846,0.03752608198665266,ES_SPAN,0.008055213269262033,0.9482715883493358,67.80432309442548,30.94425483503982,28.304891922639356,2
HV_Ladder,2020-01-10,2020-02-21,"('vix_lt15', 'flat')",8163.375244140626,42,1280.7632359188349,0.0037355091304739426,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2020-01-17,2020-02-28,"('vix_lt15', 'falling')",8324.05029296875,42,-28016.031699802763,-0.08013507251010694,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2020-02-11,2020-03-09,"('vix_15to18', 'falling')",8394.375,27,-48831.21420289109,-0.21544945144766184,ES_SPAN,0.006845759356897059,7.771020720193879,48.86234357224119,92.54835039817975,-7.701934015927186,2
HV_Ladder,2020-02-19,2020-03-09,"('vix_lt15', 'falling')",8465.374755859375,19,-52967.05167177911,-0.3293108269947564,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2020-04-27,2020-05-27,"('vix_30to40', 'falling')",7196.199951171876,30,4682.503215183536,0.021689703116253768,ES_SPAN,0.014814054545821497,4.176864179817358,94.7098976109215,67.51990898748578,29.817974971558588,2
HV_Ladder,2020-05-04,2020-05-27,"('vix_30to40', 'falling')",7106.8499755859375,23,5059.4261482061665,0.030952538843184316,ES_SPAN,0.014814054545821497,4.176864179817358,94.7098976109215,67.51990898748578,29.817974971558588,2
HV_Ladder,2020-05-11,2020-06-05,"('vix_26to30', 'falling')",7325.474853515625,25,4036.4918726482992,0.022040847608458394,ES_SPAN,0.011179522075022832,3.9230222191698467,87.42889647326507,66.38225255972696,25.904436860068255,2
HV_Ladder,2020-05-18,2020-06-05,"('vix_26to30', 'falling')",7384.7747802734375,18,4213.224224613343,0.03169602586984409,ES_SPAN,0.011179522075022832,3.9230222191698467,87.42889647326507,66.38225255972696,25.904436860068255,2
HV_Ladder,2020-05-27,2020-07-07,"('vix_26to30', 'falling')",7590.32470703125,41,3588.2360729532993,0.011530198822428407,ES_SPAN,0.011179522075022832,3.9230222191698467,87.42889647326507,66.38225255972696,25.904436860068255,2
HV_Ladder,2020-06-03,2020-07-14,"('vix_22to26', 'falling')",7807.175292968751,41,2884.707795174796,0.009012059300749456,ES_SPAN,0.011551303595615446,2.299415792487956,90.15927189988624,64.22070534698521,28.407281001137655,2
HV_Ladder,2020-06-17,2020-07-17,"('vix_30to40', 'rising')",7783.7249755859375,30,5006.674462532723,0.021440781794648107,ES_SPAN,0.006667716445938935,7.789351644590216,44.48236632536974,96.9283276450512,-12.081911262798638,2
HV_Ladder,2020-06-10,2020-07-21,"('vix_26to30', 'flat')",7975.3497314453125,41,4013.3393559383735,0.012273609189656849,ES_SPAN,0.006667716445938935,7.789351644590216,44.48236632536974,96.9283276450512,-12.081911262798638,2
HV_Ladder,2020-07-01,2020-07-31,"('vix_26to30', 'falling')",7789.6502685546875,30,4250.652512408918,0.018189316875016327,ES_SPAN,0.011179522075022832,3.9230222191698467,87.42889647326507,66.38225255972696,25.904436860068255,2
HV_Ladder,2020-07-14,2020-08-06,"('vix_26to30', 'falling')",7993.800048828126,23,4591.182007171406,0.024971428830861966,ES_SPAN,0.011179522075022832,3.9230222191698467,87.42889647326507,66.38225255972696,25.904436860068255,2
HV_Ladder,2020-07-28,2020-08-18,"('vix_22to26', 'falling')",8046.099853515625,21,3842.020621436493,0.022738142237398222,ES_SPAN,0.011551303595615446,2.299415792487956,90.15927189988624,64.22070534698521,28.407281001137655,2
HV_Ladder,2020-07-21,2020-08-21,"('vix_22to26', 'falling')",8143.250122070313,31,3818.390647217001,0.015125888312318519,ES_SPAN,0.011551303595615446,2.299415792487956,90.15927189988624,64.22070534698521,28.407281001137655,2
HV_Ladder,2020-08-04,2020-09-14,"('vix_22to26', 'falling')",8266.275024414062,41,3088.753338935635,0.009113590712698679,ES_SPAN,0.011551303595615446,2.299415792487956,90.15927189988624,64.22070534698521,28.407281001137655,2
HV_Ladder,2020-08-11,2020-09-21,"('vix_22to26', 'falling')",8334.224853515625,41,984.8534289688928,0.0028821894972718433,ES_SPAN,0.011551303595615446,2.299415792487956,90.15927189988624,64.22070534698521,28.407281001137655,2
HV_Ladder,2020-08-18,2020-09-28,"('vix_18to22', 'falling')",8474.450073242188,41,698.277674414453,0.002009707136557661,ES_SPAN,0.008535988244946505,5.3106751681419215,75.59726962457339,72.63936291240046,16.302616609783847,2
HV_Ladder,2020-08-25,2020-10-05,"('vix_22to26', 'falling')",8609.05029296875,41,511.5244929271285,0.0014491966848833226,ES_SPAN,0.011551303595615446,2.299415792487956,90.15927189988624,64.22070534698521,28.407281001137655,2
HV_Ladder,2020-09-09,2020-10-19,"('vix_26to30', 'rising')",8497.39990234375,40,3635.6381496807617,0.010696325321460925,ES_SPAN,0.006667716445938935,7.789351644590216,44.48236632536974,96.9283276450512,-12.081911262798638,2
HV_Ladder,2020-10-05,2020-11-10,"('vix_26to30', 'flat')",8521.500244140625,36,4551.758659895407,0.01483749773281866,ES_SPAN,0.006667716445938935,7.789351644590216,44.48236632536974,96.9283276450512,-12.081911262798638,2
HV_Ladder,2020-10-20,2020-11-13,"('vix_26to30', 'flat')",8607.80029296875,24,4800.597582239368,0.023237632432453536,ES_SPAN,0.006667716445938935,7.789351644590216,44.48236632536974,96.9283276450512,-12.081911262798638,2
HV_Ladder,2020-10-12,2020-11-19,"('vix_22to26', 'falling')",8835.549926757812,38,3811.804640457075,0.011353073579415528,ES_SPAN,0.011551303595615446,2.299415792487956,90.15927189988624,64.22070534698521,28.407281001137655,2
HV_Ladder,2020-11-04,2020-11-24,"('vix_26to30', 'flat')",8608.599853515625,20,5033.487200791912,0.02923522574194403,ES_SPAN,0.006667716445938935,7.789351644590216,44.48236632536974,96.9283276450512,-12.081911262798638,2
HV_Ladder,2020-11-11,2020-12-17,"('vix_22to26', 'falling')",8931.649780273438,36,3943.16985953746,0.012263411440535625,ES_SPAN,0.011551303595615446,2.299415792487956,90.15927189988624,64.22070534698521,28.407281001137655,2
HV_Ladder,2020-11-18,2020-12-24,"('vix_22to26', 'falling')",8919.47509765625,36,4028.813807294048,0.01254687001440966,ES_SPAN,0.011551303595615446,2.299415792487956,90.15927189988624,64.22070534698521,28.407281001137655,2
HV_Ladder,2020-11-25,2021-01-07,"('vix_18to22', 'falling')",9074.124755859375,43,3647.6712422093615,0.009348511956212007,ES_SPAN,0.008535988244946505,5.3106751681419215,75.59726962457339,72.63936291240046,16.302616609783847,2
HV_Ladder,2020-12-03,2021-01-14,"('vix_18to22', 'falling')",9166.799926757812,42,3403.1857669585975,0.008839315049313179,ES_SPAN,0.008535988244946505,5.3106751681419215,75.59726962457339,72.63936291240046,16.302616609783847,2
HV_Ladder,2020-12-17,2021-01-29,"('vix_18to22', 'flat')",9306.199951171875,43,-460.2333839220137,-0.0011501044473396424,ES_SPAN,0.009684610921412484,8.662398267387731,83.8452787258248,98.97610921501706,10.716723549488052,2
HV_Ladder,2020-12-24,2021-02-04,"('vix_18to22', 'flat')",9257.650146484375,42,3758.9476956419703,0.00966754556955575,ES_SPAN,0.009684610921412484,8.662398267387731,83.8452787258248,98.97610921501706,10.716723549488052,2
HV_Ladder,2021-01-07,2021-02-12,"('vix_22to26', 'falling')",9509.47509765625,36,4022.348302462799,0.011749533611815365,ES_SPAN,0.011551303595615446,2.299415792487956,90.15927189988624,64.22070534698521,28.407281001137655,2
HV_Ladder,2021-02-01,2021-02-12,"('vix_30to40', 'rising')",9434.650268554688,11,5617.2965487993115,0.05412636484471922,ES_SPAN,0.006667716445938935,7.789351644590216,44.48236632536974,96.9283276450512,-12.081911262798638,2
HV_Ladder,2021-01-14,2021-02-24,"('vix_22to26', 'flat')",9488.850097656252,41,4181.373769319276,0.01074784879425466,ES_SPAN,0.009918921063554293,4.193977362391006,86.17747440273038,68.54379977246872,24.28896473265074,2
HV_Ladder,2021-02-08,2021-03-19,"('vix_18to22', 'falling')",9788.975219726564,39,2831.804249291804,0.007417565550695586,ES_SPAN,0.008535988244946505,5.3106751681419215,75.59726962457339,72.63936291240046,16.302616609783847,2
HV_Ladder,2021-02-16,2021-03-26,"('vix_18to22', 'falling')",9831.475219726562,38,3703.302266988897,0.009912583883643024,ES_SPAN,0.008535988244946505,5.3106751681419215,75.59726962457339,72.63936291240046,16.302616609783847,2
HV_Ladder,2021-02-23,2021-03-31,"('vix_22to26', 'rising')",9703.425292968752,36,4220.3462658449835,0.012081490523028416,ES_SPAN,0.009757205950319764,4.745146392831404,85.26734926052332,69.45392491467577,23.37883959044368,2
HV_Ladder,2021-03-02,2021-04-01,"('vix_22to26', 'rising')",9675.72509765625,30,4696.712670298037,0.016180398619206057,ES_SPAN,0.009757205950319764,4.745146392831404,85.26734926052332,69.45392491467577,23.37883959044368,2
HV_Ladder,2021-03-16,2021-04-09,"('vix_18to22', 'falling')",9906.77490234375,24,3709.84203452164,0.015603135527166547,ES_SPAN,0.008535988244946505,5.3106751681419215,75.59726962457339,72.63936291240046,16.302616609783847,2
HV_Ladder,2021-03-26,2021-04-15,"('vix_18to22', 'falling')",9936.35009765625,20,3475.923081217488,0.017490945100844302,ES_SPAN,0.008535988244946505,5.3106751681419215,75.59726962457339,72.63936291240046,16.302616609783847,2
HV_Ladder,2021-04-05,2021-05-07,"('vix_15to18', 'falling')",10194.774780273438,32,3451.3599239236273,0.010579438972139856,ES_SPAN,0.006845759356897059,7.771020720193879,48.86234357224119,92.54835039817975,-7.701934015927186,2
HV_Ladder,2021-04-12,2021-05-20,"('vix_15to18', 'falling')",10319.9755859375,38,1733.337420839155,0.004419985519715571,ES_SPAN,0.006845759356897059,7.771020720193879,48.86234357224119,92.54835039817975,-7.701934015927186,2
HV_Ladder,2021-04-19,2021-05-27,"('vix_15to18', 'flat')",10408.149414062502,38,2869.662130748662,0.0072556053424208036,ES_SPAN,0.006857772660763275,2.0035269364172175,55.11945392491467,45.10807736063709,15.028441410693965,2
HV_Ladder,2021-04-26,2021-06-04,"('vix_15to18', 'flat')",10469.050292968752,39,3104.9239833319916,0.007604647340697297,ES_SPAN,0.006857772660763275,2.0035269364172175,55.11945392491467,45.10807736063709,15.028441410693965,2
HV_Ladder,2021-05-07,2021-06-17,"('vix_15to18', 'flat')",10581.500244140625,41,1874.8886115584469,0.004321598022089319,ES_SPAN,0.006857772660763275,2.0035269364172175,55.11945392491467,45.10807736063709,15.028441410693965,2
HV_Ladder,2021-05-20,2021-06-23,"('vix_18to22', 'rising')",10397.80029296875,34,4032.654289638765,0.011406977991992,ES_SPAN,0.008950280088919378,6.089802046149831,80.09101251422071,76.56427758816837,17.428896473265073,2
HV_Ladder,2021-05-27,2021-07-02,"('vix_15to18', 'falling')",10502.19970703125,36,3407.451131570325,0.00901253289423058,ES_SPAN,0.006845759356897059,7.771020720193879,48.86234357224119,92.54835039817975,-7.701934015927186,2
HV_Ladder,2021-06-04,2021-07-12,"('vix_15to18', 'falling')",10574.725341796875,38,3235.010912212516,0.008050503758652698,ES_SPAN,0.006845759356897059,7.771020720193879,48.86234357224119,92.54835039817975,-7.701934015927186,2
HV_Ladder,2021-06-17,2021-07-23,"('vix_15to18', 'flat')",10554.649658203125,36,3589.2793574524903,0.009446282690794124,ES_SPAN,0.006857772660763275,2.0035269364172175,55.11945392491467,45.10807736063709,15.028441410693965,2
HV_Ladder,2021-06-24,2021-08-04,"('vix_15to18', 'flat')",10666.2255859375,41,2959.3208755225987,0.006767019632018359,ES_SPAN,0.006857772660763275,2.0035269364172175,55.11945392491467,45.10807736063709,15.028441410693965,2
HV_Ladder,2021-07-02,2021-08-12,"('vix_15to18', 'falling')",10880.849609375,41,2915.23843451462,0.006534726515318532,ES_SPAN,0.006845759356897059,7.771020720193879,48.86234357224119,92.54835039817975,-7.701934015927186,2
HV_Ladder,2021-07-12,2021-08-19,"('vix_15to18', 'flat')",10961.57470703125,38,1002.3980271120422,0.00240648776798431,ES_SPAN,0.006857772660763275,2.0035269364172175,55.11945392491467,45.10807736063709,15.028441410693965,2
HV_Ladder,2021-07-23,2021-09-01,"('vix_15to18', 'rising')",11029.475097656252,40,3553.790966385432,0.008055213269262033,ES_SPAN,0.008055213269262033,0.9482715883493358,67.80432309442548,30.94425483503982,28.304891922639356,2
HV_Ladder,2021-08-04,2021-09-14,"('vix_15to18', 'flat')",11006.650390625,41,2707.526328033157,0.005999756980493497,ES_SPAN,0.006857772660763275,2.0035269364172175,55.11945392491467,45.10807736063709,15.028441410693965,2
HV_Ladder,2021-08-12,2021-09-22,"('vix_15to18', 'falling')",11152.0751953125,41,-885.0548461491144,-0.0019356669666006185,ES_SPAN,0.006845759356897059,7.771020720193879,48.86234357224119,92.54835039817975,-7.701934015927186,2
HV_Ladder,2021-08-19,2021-09-29,"('vix_18to22', 'rising')",11014.49951171875,41,2284.599117633809,0.00505896156598862,ES_SPAN,0.008950280088919378,6.089802046149831,80.09101251422071,76.56427758816837,17.428896473265073,2
HV_Ladder,2021-09-01,2021-10-12,"('vix_15to18', 'falling')",11310.224609375002,41,-3582.747279190528,-0.007726113582910144,ES_SPAN,0.006845759356897059,7.771020720193879,48.86234357224119,92.54835039817975,-7.701934015927186,2
HV_Ladder,2021-09-15,2021-10-21,"('vix_18to22', 'rising')",11201.75048828125,36,3746.903854167744,0.009291464108636861,ES_SPAN,0.008950280088919378,6.089802046149831,80.09101251422071,76.56427758816837,17.428896473265073,2
HV_Ladder,2021-10-18,2021-11-16,"('vix_15to18', 'falling')",11216.14990234375,29,3438.2438020503714,0.010570483823545427,ES_SPAN,0.006845759356897059,7.771020720193879,48.86234357224119,92.54835039817975,-7.701934015927186,2
HV_Ladder,2021-10-25,2021-12-03,"('vix_15to18', 'falling')",11416.199951171877,39,-4401.20200107674,-0.0098851924321243,ES_SPAN,0.006845759356897059,7.771020720193879,48.86234357224119,92.54835039817975,-7.701934015927186,2
HV_Ladder,2021-11-01,2021-12-10,"('vix_15to18', 'flat')",11534.174804687502,39,2921.659328008741,0.006494989282923699,ES_SPAN,0.006857772660763275,2.0035269364172175,55.11945392491467,45.10807736063709,15.028441410693965,2
HV_Ladder,2021-11-08,2021-12-17,"('vix_15to18', 'rising')",11754.25048828125,39,-472.9072101378506,-0.0010316120039350642,ES_SPAN,0.008055213269262033,0.9482715883493358,67.80432309442548,30.94425483503982,28.304891922639356,2
HV_Ladder,2021-12-06,2021-12-23,"('vix_26to30', 'rising')",11479.1748046875,17,6071.02840185855,0.031110190743898793,ES_SPAN,0.006667716445938935,7.789351644590216,44.48236632536974,96.9283276450512,-12.081911262798638,2
HV_Ladder,2021-11-16,2021-12-28,"('vix_15to18', 'flat')",11752.249755859375,42,3070.474011265429,0.00622064077912395,ES_SPAN,0.006857772660763275,2.0035269364172175,55.11945392491467,45.10807736063709,15.028441410693965,2
HV_Ladder,2021-12-13,2022-01-24,"('vix_18to22', 'falling')",11672.425537109377,42,-8286.931177546523,-0.016903760452563275,ES_SPAN,0.008535988244946505,5.3106751681419215,75.59726962457339,72.63936291240046,16.302616609783847,2
HV_Ladder,2021-12-22,2022-02-02,"('vix_18to22', 'falling')",11741.400146484375,42,-425.4354991917353,-0.0008627094316732942,ES_SPAN,0.008535988244946505,5.3106751681419215,75.59726962457339,72.63936291240046,16.302616609783847,2
HV_Ladder,2021-12-30,2022-02-09,"('vix_15to18', 'falling')",11946.824951171875,41,-3089.6031113788013,-0.006307631839945197,ES_SPAN,0.006845759356897059,7.771020720193879,48.86234357224119,92.54835039817975,-7.701934015927186,2
HV_Ladder,2022-01-11,2022-02-22,"('vix_18to22', 'flat')",11782.674560546875,42,-17707.057192320484,-0.03578106122262165,ES_SPAN,0.009684610921412484,8.662398267387731,83.8452787258248,98.97610921501706,10.716723549488052,2
HV_Ladder,2022-03-22,2022-05-02,"('vix_22to26', 'falling')",11279.024658203125,41,-11722.450882851786,-0.02534912768004055,ES_SPAN,0.011551303595615446,2.299415792487956,90.15927189988624,64.22070534698521,28.407281001137655,2
HV_Ladder,2022-03-29,2022-05-09,"('vix_18to22', 'falling')",11579.000244140625,41,-36356.145391727514,-0.07658133126868939,ES_SPAN,0.008535988244946505,5.3106751681419215,75.59726962457339,72.63936291240046,16.302616609783847,2
HV_Ladder,2022-04-05,2022-05-16,"('vix_18to22', 'falling')",11312.800292968752,41,-21685.5480475695,-0.046753747289874616,ES_SPAN,0.008535988244946505,5.3106751681419215,75.59726962457339,72.63936291240046,16.302616609783847,2
HV_Ladder,2022-04-19,2022-05-27,"('vix_18to22', 'rising')",11155.524902343752,38,-7556.229628034203,-0.017825082176490474,ES_SPAN,0.008950280088919378,6.089802046149831,80.09101251422071,76.56427758816837,17.428896473265073,2
HV_Ladder,2022-07-20,2022-08-10,"('vix_22to26', 'falling')",9899.749755859375,21,4661.694171819838,0.022423338188113175,ES_SPAN,0.011551303595615446,2.299415792487956,90.15927189988624,64.22070534698521,28.407281001137655,2
HV_Ladder,2022-07-27,2022-08-12,"('vix_22to26', 'falling')",10059.02526855469,16,4486.350928550661,0.027875159426327255,ES_SPAN,0.011551303595615446,2.299415792487956,90.15927189988624,64.22070534698521,28.407281001137655,2
HV_Ladder,2022-08-03,2022-09-13,"('vix_18to22', 'falling')",10387.9248046875,41,-4531.912379849666,-0.010640666963543875,ES_SPAN,0.008535988244946505,5.3106751681419215,75.59726962457339,72.63936291240046,16.302616609783847,2
HV_Ladder,2022-08-10,2022-09-20,"('vix_18to22', 'falling')",10525.6005859375,41,-12997.827338713432,-0.030118963417304516,ES_SPAN,0.008535988244946505,5.3106751681419215,75.59726962457339,72.63936291240046,16.302616609783847,2
HV_Ladder,2022-08-17,2022-09-27,"('vix_18to22', 'falling')",10685.10009765625,41,-34366.61941001447,-0.07844664269419502,ES_SPAN,0.008535988244946505,5.3106751681419215,75.59726962457339,72.63936291240046,16.302616609783847,2
HV_Ladder,2022-08-24,2022-10-04,"('vix_22to26', 'rising')",10351.925048828125,41,-10682.820449853,-0.025169868899637557,ES_SPAN,0.009757205950319764,4.745146392831404,85.26734926052332,69.45392491467577,23.37883959044368,2
HV_Ladder,2022-09-12,2022-10-20,"('vix_22to26', 'falling')",10276.025390625,38,-15771.483282130044,-0.040389062693335864,ES_SPAN,0.011551303595615446,2.299415792487956,90.15927189988624,64.22070534698521,28.407281001137655,2
HV_Ladder,2022-10-28,2022-11-30,"('vix_22to26', 'falling')",9752.650146484377,33,4966.2508067484805,0.015430928663384611,ES_SPAN,0.011551303595615446,2.299415792487956,90.15927189988624,64.22070534698521,28.407281001137655,2
HV_Ladder,2022-11-10,2022-12-21,"('vix_22to26', 'falling')",9890.925292968752,41,2951.1511405980627,0.007277306619969764,ES_SPAN,0.011551303595615446,2.299415792487956,90.15927189988624,64.22070534698521,28.407281001137655,2
HV_Ladder,2022-11-17,2022-12-29,"('vix_22to26', 'falling')",9866.400146484375,42,2391.5140994359263,0.005771184124497616,ES_SPAN,0.011551303595615446,2.299415792487956,90.15927189988624,64.22070534698521,28.407281001137655,2
HV_Ladder,2022-11-25,2023-01-06,"('vix_18to22', 'falling')",10065.30029296875,42,24.91499455070425,5.893655814556735e-05,ES_SPAN,0.008535988244946505,5.3106751681419215,75.59726962457339,72.63936291240046,16.302616609783847,2
HV_Ladder,2022-12-02,2023-01-13,"('vix_18to22', 'falling')",10179.249877929688,42,1637.1074396161362,0.003829235850354886,ES_SPAN,0.008535988244946505,5.3106751681419215,75.59726962457339,72.63936291240046,16.302616609783847,2
HV_Ladder,2023-01-11,2023-02-02,"('vix_18to22', 'flat')",9924.025268554688,22,3928.026129869525,0.01799135304829788,ES_SPAN,0.009684610921412484,8.662398267387731,83.8452787258248,98.97610921501706,10.716723549488052,2
HV_Ladder,2023-01-20,2023-03-02,"('vix_18to22', 'falling')",9931.525268554688,41,2799.1600120448365,0.006874291065028244,ES_SPAN,0.008535988244946505,5.3106751681419215,75.59726962457339,72.63936291240046,16.302616609783847,2
HV_Ladder,2023-01-27,2023-03-09,"('vix_18to22', 'flat')",10176.400146484375,41,-2492.7551919510847,-0.00597450043685264,ES_SPAN,0.009684610921412484,8.662398267387731,83.8452787258248,98.97610921501706,10.716723549488052,2
HV_Ladder,2023-02-03,2023-03-16,"('vix_18to22', 'falling')",10341.199951171877,41,-3617.3225504371544,-0.008531638465123862,ES_SPAN,0.008535988244946505,5.3106751681419215,75.59726962457339,72.63936291240046,16.302616609783847,2
HV_Ladder,2023-02-10,2023-03-23,"('vix_18to22', 'rising')",10226.14990234375,41,-790.8271438962402,-0.0018861905124114972,ES_SPAN,0.008950280088919378,6.089802046149831,80.09101251422071,76.56427758816837,17.428896473265073,2
HV_Ladder,2023-03-03,2023-04-13,"('vix_18to22', 'falling')",10114.099731445312,41,3389.412824927365,0.008173599992198207,ES_SPAN,0.008535988244946505,5.3106751681419215,75.59726962457339,72.63936291240046,16.302616609783847,2
HV_Ladder,2023-03-31,2023-05-11,"('vix_18to22', 'falling')",10273.275146484375,41,3148.991083621041,0.0074761611541579644,ES_SPAN,0.008535988244946505,5.3106751681419215,75.59726962457339,72.63936291240046,16.302616609783847,2
HV_Ladder,2023-04-10,2023-05-18,"('vix_18to22', 'falling')",10272.774658203125,38,3709.96374553265,0.009503822300285457,ES_SPAN,0.008535988244946505,5.3106751681419215,75.59726962457339,72.63936291240046,16.302616609783847,2
HV_Ladder,2023-04-17,2023-05-25,"('vix_15to18', 'falling')",10378.299560546875,38,1719.949910407183,0.004361199971488626,ES_SPAN,0.006845759356897059,7.771020720193879,48.86234357224119,92.54835039817975,-7.701934015927186,2
