sleeve,strategy,entry_date,bp_dollar,pool,is_short_vol,spx_pm_bp_before,es_span_bp_before,combined_bp_before,short_vol_bp_before,stress_episode,second_leg,passed,blocker
HV_Ladder,HV Ladder (V2f),2018-05-16,6806.0,ES_SPAN,True,15.0,6.7,10.9,3.4,False,False,True,
HV_Ladder,HV Ladder (V2f),2018-05-23,6833.0,ES_SPAN,True,15.0,13.6,14.3,6.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2018-05-31,6763.0,ES_SPAN,True,15.0,20.4,17.7,10.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2018-06-07,6926.0,ES_SPAN,True,15.0,27.1,21.1,13.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2018-06-21,6874.0,ES_SPAN,True,15.0,27.3,21.2,13.7,False,False,True,
HV_Ladder,HV Ladder (V2f),2018-07-05,6842.0,ES_SPAN,True,0.0,27.4,13.7,13.7,False,False,True,
HV_Ladder,HV Ladder (V2f),2018-07-12,6996.0,ES_SPAN,True,15.0,20.6,17.8,10.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2018-07-19,7011.0,ES_SPAN,True,15.0,27.6,21.3,13.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2018-07-26,7094.0,ES_SPAN,True,15.0,20.8,17.9,10.4,False,False,True,
HV_Ladder,HV Ladder (V2f),2018-08-02,7068.0,ES_SPAN,True,15.0,21.1,18.1,10.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2018-08-16,7102.0,ES_SPAN,True,15.0,28.2,21.6,14.1,False,False,True,
HV_Ladder,HV Ladder (V2f),2018-08-24,7187.0,ES_SPAN,True,15.0,28.3,21.6,14.1,False,False,True,
HV_Ladder,HV Ladder (V2f),2018-09-05,7222.0,ES_SPAN,True,15.0,28.5,21.7,14.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2018-09-12,7222.0,ES_SPAN,True,15.0,28.6,21.8,14.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2018-09-19,7270.0,ES_SPAN,True,15.0,28.7,21.9,14.4,False,False,True,
HV_Ladder,HV Ladder (V2f),2018-10-03,7314.0,ES_SPAN,True,15.0,28.9,22.0,14.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2019-01-28,6610.0,ES_SPAN,True,26.7,6.7,16.7,3.3,True,False,True,
HV_Ladder,HV Ladder (V2f),2019-01-18,6677.0,ES_SPAN,True,26.7,0.0,13.4,0.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2019-02-04,6812.0,ES_SPAN,True,41.7,13.3,27.5,6.6,True,False,True,
HV_Ladder,HV Ladder (V2f),2019-02-11,6775.0,ES_SPAN,True,41.7,20.1,30.9,10.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2019-02-19,6949.0,ES_SPAN,True,26.7,20.3,23.5,10.1,True,False,True,
HV_Ladder,HV Ladder (V2f),2019-02-26,6985.0,ES_SPAN,True,26.7,20.5,23.6,10.3,True,False,True,
HV_Ladder,HV Ladder (V2f),2019-03-12,6979.0,ES_SPAN,True,41.7,27.5,34.6,13.8,True,False,True,
HV_Ladder,HV Ladder (V2f),2019-03-19,7081.0,ES_SPAN,True,41.7,20.9,31.3,10.5,True,False,True,
HV_Ladder,HV Ladder (V2f),2019-03-29,7086.0,ES_SPAN,True,26.7,28.0,27.3,14.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2019-04-05,7232.0,ES_SPAN,True,15.0,21.1,18.1,10.6,True,False,True,
HV_Ladder,HV Ladder (V2f),2019-04-12,7269.0,ES_SPAN,True,15.0,21.4,18.2,10.7,False,False,True,
HV_Ladder,HV Ladder (V2f),2019-04-22,7270.0,ES_SPAN,True,15.0,28.7,21.8,14.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2019-04-29,7358.0,ES_SPAN,True,15.0,21.8,18.4,10.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2019-06-18,7294.0,ES_SPAN,True,15.0,0.0,7.5,0.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2019-06-25,7293.0,ES_SPAN,True,30.0,7.3,18.6,3.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2019-07-02,7433.0,ES_SPAN,True,30.0,14.6,22.3,7.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2019-07-10,7483.0,ES_SPAN,True,15.0,22.0,18.5,11.0,False,False,True,
HV_Ladder,HV Ladder (V2f),2019-07-17,7461.0,ES_SPAN,True,15.0,14.9,15.0,7.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2019-07-24,7549.0,ES_SPAN,True,15.0,22.4,18.7,11.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2019-09-05,7440.0,ES_SPAN,True,24.5,0.0,12.3,0.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2019-09-12,7524.0,ES_SPAN,True,30.0,7.4,18.7,3.7,False,False,True,
HV_Ladder,HV Ladder (V2f),2019-09-26,7444.0,ES_SPAN,True,15.0,22.5,18.7,11.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2019-09-19,7517.0,ES_SPAN,True,30.0,15.0,22.5,7.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2019-10-11,7426.0,ES_SPAN,True,11.8,29.9,20.8,15.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2019-10-22,7490.0,ES_SPAN,True,26.8,29.9,28.3,15.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2019-10-29,7592.0,ES_SPAN,True,26.8,29.9,28.3,14.9,True,False,True,
HV_Ladder,HV Ladder (V2f),2019-11-05,7687.0,ES_SPAN,True,26.8,15.1,20.9,7.5,True,False,True,
HV_Ladder,HV Ladder (V2f),2019-11-12,7730.0,ES_SPAN,True,15.0,15.3,15.1,7.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2019-11-19,7800.0,ES_SPAN,True,15.0,23.0,19.0,11.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2019-11-26,7851.0,ES_SPAN,True,15.0,30.8,22.9,15.4,False,False,True,
HV_Ladder,HV Ladder (V2f),2019-12-11,7854.0,ES_SPAN,True,15.0,31.1,23.0,15.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2019-12-18,7978.0,ES_SPAN,True,15.0,23.5,19.3,11.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2019-12-26,8100.0,ES_SPAN,True,15.0,23.7,19.3,11.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2020-01-03,8087.0,ES_SPAN,True,15.0,31.8,23.4,15.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2020-02-03,8122.0,ES_SPAN,True,0.0,32.7,16.3,16.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2020-01-10,8163.0,ES_SPAN,True,15.0,24.2,19.6,12.1,False,False,True,
HV_Ladder,HV Ladder (V2f),2020-01-17,8324.0,ES_SPAN,True,15.0,32.3,23.7,16.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2020-02-11,8394.0,ES_SPAN,True,15.0,32.7,23.8,16.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2020-02-19,8465.0,ES_SPAN,True,15.0,24.9,19.9,12.4,False,False,True,
HV_Ladder,HV Ladder (V2f),2020-04-27,7196.0,ES_SPAN,True,6.2,0.0,3.1,0.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2020-05-04,7107.0,ES_SPAN,True,20.2,7.2,13.7,10.6,True,False,True,
HV_Ladder,HV Ladder (V2f),2020-05-11,7325.0,ES_SPAN,True,20.2,14.3,17.3,14.2,True,False,True,
HV_Ladder,HV Ladder (V2f),2020-05-18,7385.0,ES_SPAN,True,20.2,21.6,20.9,17.8,True,False,True,
HV_Ladder,HV Ladder (V2f),2020-05-27,7590.0,ES_SPAN,True,20.2,29.0,24.6,21.5,True,False,True,
HV_Ladder,HV Ladder (V2f),2020-06-03,7807.0,ES_SPAN,True,20.2,22.3,21.3,18.2,True,False,True,
HV_Ladder,HV Ladder (V2f),2020-06-17,7784.0,ES_SPAN,True,20.2,23.4,21.8,18.7,True,False,True,
HV_Ladder,HV Ladder (V2f),2020-06-10,7975.0,ES_SPAN,True,20.2,15.4,17.8,14.7,True,False,True,
HV_Ladder,HV Ladder (V2f),2020-07-01,7790.0,ES_SPAN,True,28.0,31.2,29.6,29.6,True,False,True,
HV_Ladder,HV Ladder (V2f),2020-07-14,7994.0,ES_SPAN,True,42.0,31.4,36.7,36.7,True,False,True,
HV_Ladder,HV Ladder (V2f),2020-07-28,8046.0,ES_SPAN,True,14.0,23.9,19.0,19.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2020-07-21,8143.0,ES_SPAN,True,42.0,23.8,32.9,32.9,True,False,True,
HV_Ladder,HV Ladder (V2f),2020-08-04,8266.0,ES_SPAN,True,14.0,24.2,19.1,19.1,True,False,True,
HV_Ladder,HV Ladder (V2f),2020-08-11,8334.0,ES_SPAN,True,0.0,24.5,12.2,12.2,True,False,True,
HV_Ladder,HV Ladder (V2f),2020-08-18,8474.0,ES_SPAN,True,15.0,32.8,23.9,16.4,True,False,True,
HV_Ladder,HV Ladder (V2f),2020-08-25,8609.0,ES_SPAN,True,43.0,25.1,34.0,26.5,True,False,True,
HV_Ladder,HV Ladder (V2f),2020-09-09,8497.0,ES_SPAN,True,23.6,33.7,28.7,30.8,True,False,True,
HV_Ladder,HV Ladder (V2f),2020-10-05,8522.0,ES_SPAN,True,-4.3,17.1,6.4,8.6,True,False,True,
HV_Ladder,HV Ladder (V2f),2020-10-20,8608.0,ES_SPAN,True,0.0,25.9,12.9,12.9,True,False,True,
HV_Ladder,HV Ladder (V2f),2020-10-12,8836.0,ES_SPAN,True,0.0,17.0,8.5,8.5,True,False,True,
HV_Ladder,HV Ladder (V2f),2020-11-04,8609.0,ES_SPAN,True,9.6,26.0,17.8,13.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2020-11-11,8932.0,ES_SPAN,True,51.6,34.6,43.1,38.3,True,False,True,
HV_Ladder,HV Ladder (V2f),2020-11-18,8919.0,ES_SPAN,True,51.6,26.4,39.0,34.2,True,False,True,
HV_Ladder,HV Ladder (V2f),2020-11-25,9074.0,ES_SPAN,True,42.0,26.5,34.2,34.2,True,False,True,
HV_Ladder,HV Ladder (V2f),2020-12-03,9167.0,ES_SPAN,True,14.0,26.9,20.5,20.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2020-12-17,9306.0,ES_SPAN,True,14.0,36.1,25.0,25.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2020-12-24,9258.0,ES_SPAN,True,14.0,36.5,25.2,25.2,True,False,True,
HV_Ladder,HV Ladder (V2f),2021-01-07,9509.0,ES_SPAN,True,28.0,36.8,32.4,32.4,True,False,True,
HV_Ladder,HV Ladder (V2f),2021-02-01,9435.0,ES_SPAN,True,42.0,37.6,39.8,39.8,True,False,True,
HV_Ladder,HV Ladder (V2f),2021-01-14,9489.0,ES_SPAN,True,28.0,37.2,32.6,32.6,True,False,True,
HV_Ladder,HV Ladder (V2f),2021-02-08,9789.0,ES_SPAN,True,28.0,28.4,28.2,28.2,True,False,True,
HV_Ladder,HV Ladder (V2f),2021-02-16,9831.0,ES_SPAN,True,14.0,38.2,26.1,26.1,True,False,True,
HV_Ladder,HV Ladder (V2f),2021-02-23,9703.0,ES_SPAN,True,14.0,29.1,21.6,21.6,True,False,True,
HV_Ladder,HV Ladder (V2f),2021-03-02,9676.0,ES_SPAN,True,14.0,29.3,21.7,21.7,True,False,True,
HV_Ladder,HV Ladder (V2f),2021-03-16,9907.0,ES_SPAN,True,51.2,39.0,45.1,40.5,True,False,True,
HV_Ladder,HV Ladder (V2f),2021-03-26,9936.0,ES_SPAN,True,23.2,39.1,31.2,26.6,True,False,True,
HV_Ladder,HV Ladder (V2f),2021-04-05,10195.0,ES_SPAN,True,9.2,29.5,19.4,14.8,True,False,True,
HV_Ladder,HV Ladder (V2f),2021-04-12,10320.0,ES_SPAN,True,0.0,30.0,15.0,15.0,False,False,True,
HV_Ladder,HV Ladder (V2f),2021-04-19,10408.0,ES_SPAN,True,0.0,20.5,10.3,10.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2021-04-26,10469.0,ES_SPAN,True,0.0,30.9,15.5,15.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2021-05-07,10582.0,ES_SPAN,True,0.0,41.4,20.7,20.7,False,False,True,
HV_Ladder,HV Ladder (V2f),2021-05-20,10398.0,ES_SPAN,True,23.9,41.8,32.8,27.9,True,False,True,
HV_Ladder,HV Ladder (V2f),2021-05-27,10502.0,ES_SPAN,True,23.9,41.9,32.9,27.9,True,False,True,
HV_Ladder,HV Ladder (V2f),2021-06-04,10575.0,ES_SPAN,True,23.9,42.0,32.9,28.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2021-06-17,10555.0,ES_SPAN,True,0.0,42.1,21.0,21.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2021-06-24,10666.0,ES_SPAN,True,0.0,42.0,21.0,21.0,False,False,True,
HV_Ladder,HV Ladder (V2f),2021-07-02,10881.0,ES_SPAN,True,0.0,42.3,21.1,21.1,False,False,True,
HV_Ladder,HV Ladder (V2f),2021-07-12,10962.0,ES_SPAN,True,0.0,42.7,21.3,21.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2021-07-23,11029.0,ES_SPAN,True,0.0,43.1,21.5,21.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2021-08-04,11007.0,ES_SPAN,True,0.0,43.5,21.8,21.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2021-08-12,11152.0,ES_SPAN,True,0.0,43.9,21.9,21.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2021-08-19,11014.0,ES_SPAN,True,15.0,44.1,29.6,22.1,False,False,True,
HV_Ladder,HV Ladder (V2f),2021-09-01,11310.0,ES_SPAN,True,15.0,44.2,29.6,22.1,False,False,True,
HV_Ladder,HV Ladder (V2f),2021-09-15,11202.0,ES_SPAN,True,0.0,44.5,22.2,22.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2021-10-18,11216.0,ES_SPAN,True,10.2,11.2,10.7,5.6,True,False,True,
HV_Ladder,HV Ladder (V2f),2021-10-25,11416.0,ES_SPAN,True,10.2,11.2,10.7,5.6,True,False,True,
HV_Ladder,HV Ladder (V2f),2021-11-01,11534.0,ES_SPAN,True,0.0,22.6,11.3,11.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2021-11-08,11754.0,ES_SPAN,True,0.0,34.2,17.1,17.1,False,False,True,
HV_Ladder,HV Ladder (V2f),2021-12-06,11479.0,ES_SPAN,True,39.3,46.5,42.9,30.2,True,False,True,
HV_Ladder,HV Ladder (V2f),2021-11-16,11752.0,ES_SPAN,True,0.0,45.9,23.0,23.0,False,False,True,
HV_Ladder,HV Ladder (V2f),2021-12-13,11672.0,ES_SPAN,True,39.3,46.5,42.9,30.3,True,False,True,
HV_Ladder,HV Ladder (V2f),2021-12-22,11741.0,ES_SPAN,True,54.3,34.9,44.6,24.5,True,False,True,
HV_Ladder,HV Ladder (V2f),2021-12-30,11947.0,ES_SPAN,True,39.3,23.4,31.4,18.7,True,False,True,
HV_Ladder,HV Ladder (V2f),2022-01-11,11783.0,ES_SPAN,True,29.0,35.4,32.2,24.7,False,False,True,
HV_Ladder,HV Ladder (V2f),2022-03-22,11279.0,ES_SPAN,True,28.0,0.0,14.0,14.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2022-03-29,11579.0,ES_SPAN,True,28.0,11.3,19.6,19.6,True,False,True,
HV_Ladder,HV Ladder (V2f),2022-04-05,11313.0,ES_SPAN,True,43.0,22.9,32.9,25.4,True,False,True,
HV_Ladder,HV Ladder (V2f),2022-04-19,11156.0,ES_SPAN,True,15.0,34.2,24.6,17.1,True,False,True,
HV_Ladder,HV Ladder (V2f),2022-07-20,9900.0,ES_SPAN,True,11.3,0.0,5.6,0.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2022-07-27,10059.0,ES_SPAN,True,11.3,9.9,10.6,4.9,True,False,True,
HV_Ladder,HV Ladder (V2f),2022-08-03,10388.0,ES_SPAN,True,54.3,20.0,37.1,24.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2022-08-10,10526.0,ES_SPAN,True,54.3,30.3,42.3,29.2,True,False,True,
HV_Ladder,HV Ladder (V2f),2022-08-17,10685.0,ES_SPAN,True,39.3,20.9,30.1,24.5,True,False,True,
HV_Ladder,HV Ladder (V2f),2022-08-24,10352.0,ES_SPAN,True,28.0,31.6,29.8,29.8,True,False,True,
HV_Ladder,HV Ladder (V2f),2022-09-12,10276.0,ES_SPAN,True,28.0,42.0,35.0,35.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2022-10-28,9753.0,ES_SPAN,True,0.0,0.0,0.0,0.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2022-11-10,9891.0,ES_SPAN,True,0.0,9.8,4.9,4.9,True,False,True,
HV_Ladder,HV Ladder (V2f),2022-11-17,9866.0,ES_SPAN,True,0.0,19.6,9.8,9.8,True,False,True,
HV_Ladder,HV Ladder (V2f),2022-11-25,10065.0,ES_SPAN,True,0.0,29.5,14.8,14.8,True,False,True,
HV_Ladder,HV Ladder (V2f),2022-12-02,10179.0,ES_SPAN,True,14.0,29.8,21.9,21.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2023-01-11,9924.0,ES_SPAN,True,28.0,10.2,19.1,19.1,True,False,True,
HV_Ladder,HV Ladder (V2f),2023-01-20,9932.0,ES_SPAN,True,14.0,9.9,12.0,12.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2023-01-27,10176.0,ES_SPAN,True,0.0,19.9,9.9,9.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2023-02-03,10341.0,ES_SPAN,True,0.0,30.0,15.0,15.0,False,False,True,
HV_Ladder,HV Ladder (V2f),2023-02-10,10226.0,ES_SPAN,True,0.0,30.4,15.2,15.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2023-03-03,10114.0,ES_SPAN,True,28.0,40.7,34.3,34.3,True,False,True,
HV_Ladder,HV Ladder (V2f),2023-03-31,10273.0,ES_SPAN,True,0.0,10.1,5.1,5.1,True,False,True,
HV_Ladder,HV Ladder (V2f),2023-04-10,10273.0,ES_SPAN,True,0.0,20.4,10.2,10.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2023-04-17,10378.0,ES_SPAN,True,0.0,20.5,10.3,10.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2023-04-24,10343.0,ES_SPAN,True,0.0,30.9,15.5,15.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2023-05-08,10345.0,ES_SPAN,True,0.0,41.3,20.6,20.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2023-05-25,10378.0,ES_SPAN,True,0.0,41.6,20.8,20.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2023-05-18,10495.0,ES_SPAN,True,0.0,41.3,20.7,20.7,False,False,True,
HV_Ladder,HV Ladder (V2f),2023-06-02,10706.0,ES_SPAN,True,0.0,41.6,20.8,20.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2023-06-09,10747.0,ES_SPAN,True,15.0,31.6,23.3,15.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2023-06-26,10822.0,ES_SPAN,True,15.0,32.5,23.7,16.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2023-06-16,11024.0,ES_SPAN,True,15.0,21.5,18.2,10.7,False,False,True,
HV_Ladder,HV Ladder (V2f),2023-07-03,11139.0,ES_SPAN,True,15.0,43.3,29.1,21.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2023-07-12,11180.0,ES_SPAN,True,15.0,43.7,29.4,21.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2023-07-19,11414.0,ES_SPAN,True,15.0,33.3,24.2,16.7,False,False,True,
HV_Ladder,HV Ladder (V2f),2023-07-26,11417.0,ES_SPAN,True,15.0,44.8,29.9,22.4,False,False,True,
HV_Ladder,HV Ladder (V2f),2023-08-09,11169.0,ES_SPAN,True,15.0,45.2,30.1,22.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2023-08-29,11244.0,ES_SPAN,True,0.0,34.0,17.0,17.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2023-09-14,11263.0,ES_SPAN,True,15.0,22.4,18.7,11.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2023-11-08,10957.0,ES_SPAN,True,15.0,0.0,7.5,0.0,False,False,True,
HV_Ladder,HV Ladder (V2f),2023-11-15,11257.0,ES_SPAN,True,15.0,11.0,13.0,5.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2023-11-22,11392.0,ES_SPAN,True,15.0,22.2,18.6,11.1,False,False,True,
HV_Ladder,HV Ladder (V2f),2023-11-30,11419.0,ES_SPAN,True,15.0,22.6,18.8,11.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2023-12-07,11464.0,ES_SPAN,True,15.0,34.1,24.5,17.0,False,False,True,
HV_Ladder,HV Ladder (V2f),2023-12-14,11799.0,ES_SPAN,True,15.0,34.3,24.6,17.1,False,False,True,
HV_Ladder,HV Ladder (V2f),2023-12-21,11867.0,ES_SPAN,True,15.0,23.3,19.1,11.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2023-12-29,11925.0,ES_SPAN,True,15.0,23.7,19.3,11.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2024-01-08,11909.0,ES_SPAN,True,15.0,35.6,25.3,17.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2024-01-23,12162.0,ES_SPAN,True,15.0,47.5,31.2,23.7,False,False,True,
HV_Ladder,HV Ladder (V2f),2024-01-30,12312.0,ES_SPAN,True,15.0,36.0,25.5,18.0,False,False,True,
HV_Ladder,HV Ladder (V2f),2024-02-13,12383.0,ES_SPAN,True,15.0,36.9,25.9,18.4,False,False,True,
HV_Ladder,HV Ladder (V2f),2024-02-06,12386.0,ES_SPAN,True,15.0,48.3,31.7,24.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2024-02-23,12722.0,ES_SPAN,True,15.0,49.2,32.1,24.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2024-03-01,12843.0,ES_SPAN,True,15.0,49.8,32.4,24.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2024-03-08,12809.0,ES_SPAN,True,15.0,38.0,26.5,19.0,False,False,True,
HV_Ladder,HV Ladder (V2f),2024-03-15,12793.0,ES_SPAN,True,15.0,38.4,26.7,19.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2024-03-27,13121.0,ES_SPAN,True,15.0,51.2,33.1,25.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2024-04-11,12998.0,ES_SPAN,True,15.0,51.6,33.3,25.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2024-05-06,12952.0,ES_SPAN,True,41.3,26.1,33.7,13.1,True,False,True,
HV_Ladder,HV Ladder (V2f),2024-05-13,13054.0,ES_SPAN,True,26.3,25.9,26.1,13.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2024-05-20,13270.0,ES_SPAN,True,26.3,26.0,26.1,13.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2024-05-28,13265.0,ES_SPAN,True,15.0,39.3,27.1,19.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2024-06-05,13385.0,ES_SPAN,True,15.0,52.5,33.8,26.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2024-06-12,13553.0,ES_SPAN,True,15.0,53.0,34.0,26.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2024-06-26,13695.0,ES_SPAN,True,15.0,53.5,34.2,26.7,False,False,True,
HV_Ladder,HV Ladder (V2f),2024-07-03,13843.0,ES_SPAN,True,15.0,40.6,27.8,20.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2024-07-11,13961.0,ES_SPAN,True,15.0,41.1,28.0,20.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2024-07-18,13861.0,ES_SPAN,True,15.0,41.5,28.2,20.7,False,False,True,
HV_Ladder,HV Ladder (V2f),2024-08-15,13858.0,ES_SPAN,True,54.8,27.8,41.3,27.9,True,False,True,
HV_Ladder,HV Ladder (V2f),2024-08-22,13927.0,ES_SPAN,True,40.8,27.7,34.3,20.9,True,False,True,
HV_Ladder,HV Ladder (V2f),2024-08-29,13980.0,ES_SPAN,True,15.0,27.8,21.4,13.9,True,False,True,
HV_Ladder,HV Ladder (V2f),2024-09-11,13885.0,ES_SPAN,True,24.7,41.8,33.2,20.9,True,False,True,
HV_Ladder,HV Ladder (V2f),2024-09-24,14332.0,ES_SPAN,True,24.7,55.6,40.2,27.8,True,False,True,
HV_Ladder,HV Ladder (V2f),2024-10-01,14272.0,ES_SPAN,True,9.7,42.2,25.9,21.1,True,False,True,
HV_Ladder,HV Ladder (V2f),2024-10-09,14480.0,ES_SPAN,True,9.7,56.5,33.1,28.2,True,False,True,
HV_Ladder,HV Ladder (V2f),2024-10-16,14606.0,ES_SPAN,True,0.0,57.0,28.5,28.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2024-10-30,14534.0,ES_SPAN,True,0.0,57.7,28.8,28.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2024-11-06,14823.0,ES_SPAN,True,0.0,57.9,28.9,28.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2024-11-20,14793.0,ES_SPAN,True,15.0,29.8,22.4,14.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2024-11-13,14963.0,ES_SPAN,True,15.0,29.4,22.2,14.7,False,False,True,
HV_Ladder,HV Ladder (V2f),2024-11-27,14997.0,ES_SPAN,True,15.0,44.6,29.8,22.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2024-12-05,15188.0,ES_SPAN,True,15.0,59.6,37.3,29.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2024-12-12,15128.0,ES_SPAN,True,15.0,45.1,30.1,22.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2024-12-24,15100.0,ES_SPAN,True,0.0,60.3,30.1,30.1,True,False,True,
HV_Ladder,HV Ladder (V2f),2025-01-21,15123.0,ES_SPAN,True,29.3,45.4,37.3,22.7,True,False,True,
HV_Ladder,HV Ladder (V2f),2025-01-28,15169.0,ES_SPAN,True,44.3,45.4,44.8,22.7,True,False,True,
HV_Ladder,HV Ladder (V2f),2025-02-05,15154.0,ES_SPAN,True,29.3,45.4,37.3,22.7,True,False,True,
HV_Ladder,HV Ladder (V2f),2025-02-12,15130.0,ES_SPAN,True,29.3,45.4,37.4,22.7,True,False,True,
HV_Ladder,HV Ladder (V2f),2025-05-02,14217.0,ES_SPAN,True,39.9,0.0,20.0,7.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2025-05-09,14150.0,ES_SPAN,True,38.9,14.2,26.6,21.1,True,False,True,
HV_Ladder,HV Ladder (V2f),2025-05-23,14507.0,ES_SPAN,True,39.9,14.9,27.4,14.4,True,False,True,
HV_Ladder,HV Ladder (V2f),2025-05-16,14896.0,ES_SPAN,True,24.9,28.4,26.6,21.2,True,False,True,
HV_Ladder,HV Ladder (V2f),2025-06-02,14840.0,ES_SPAN,True,25.9,29.4,27.7,14.7,True,False,True,
HV_Ladder,HV Ladder (V2f),2025-06-09,15015.0,ES_SPAN,True,25.9,44.2,35.1,22.1,True,False,True,
HV_Ladder,HV Ladder (V2f),2025-06-16,15083.0,ES_SPAN,True,25.9,44.8,35.3,22.4,True,False,True,
HV_Ladder,HV Ladder (V2f),2025-06-26,15353.0,ES_SPAN,True,10.9,59.8,35.4,29.9,True,False,True,
HV_Ladder,HV Ladder (V2f),2025-07-03,15698.0,ES_SPAN,True,10.9,45.5,28.2,22.7,True,False,True,
