entry,exit_days,exit_reason,entry_spx,entry_vix,exit_spx,exit_vix,short_strike,long_strike,width,credit_per_share,max_loss_per_share,pnl_per_share,pnl_usd,roe_on_max_loss,win,state_ivp,state_ivr,state_iv_signal,range_252d,year
2010-10-29,10,profit_target,1183.26,21.2,1223.25,18.29,1150,1115,35,8.07,26.93,6.79,678.57,0.252,True,35.5,18.6,LOW,30.21,2010
2010-11-02,9,dte_roll,1193.57,21.57,1213.54,18.64,1160,1125,35,8.23,26.77,5.14,513.78,0.1919,True,39.8,19.8,LOW,30.21,2010
2010-11-03,9,dte_roll,1197.96,19.56,1199.21,20.61,1170,1135,35,8.35,26.65,1.05,105.35,0.0395,True,24.7,13.2,LOW,30.21,2010
2010-11-04,11,dte_roll,1221.06,18.52,1197.75,20.2,1195,1160,35,8.36,26.64,-3.88,-388.49,-0.1459,False,17.1,9.7,LOW,30.21,2010
2010-11-05,10,dte_roll,1225.85,18.26,1197.75,20.2,1200,1165,35,8.32,26.68,-5.2,-520.32,-0.195,False,15.9,8.9,LOW,30.21,2010
2010-11-08,9,dte_roll,1223.25,18.29,1178.59,21.76,1195,1165,30,7.12,22.88,-7.93,-792.86,-0.3465,False,16.3,9.0,LOW,30.21,2010
2010-11-09,9,dte_roll,1213.4,19.08,1196.69,18.75,1185,1150,35,8.17,26.83,-1.82,-182.46,-0.068,False,22.7,11.6,LOW,30.21,2010
2010-11-10,9,dte_roll,1218.71,18.47,1199.73,18.04,1190,1160,30,7.1,22.9,-2.11,-210.98,-0.0921,False,17.9,9.6,LOW,30.21,2010
2010-11-11,11,dte_roll,1213.54,18.64,1197.84,18.37,1185,1155,30,7.16,22.84,-1.27,-127.18,-0.0557,False,19.1,10.1,LOW,30.21,2010
2010-11-12,10,dte_roll,1199.21,20.61,1197.84,18.37,1170,1135,35,8.57,26.43,2.19,219.45,0.083,True,34.7,16.7,LOW,30.21,2010
2010-11-15,9,dte_roll,1197.75,20.2,1198.35,19.56,1165,1135,30,7.04,22.96,1.44,144.47,0.0629,True,32.3,15.3,LOW,30.21,2010
2010-11-18,11,dte_roll,1196.69,18.75,1187.76,21.53,1170,1135,35,8.21,26.79,-1.14,-114.41,-0.0427,False,20.3,10.5,LOW,30.21,2010
2010-11-19,10,dte_roll,1199.73,18.04,1187.76,21.53,1175,1140,35,8.26,26.74,-2.27,-226.71,-0.0848,False,14.7,8.1,LOW,30.21,2010
2010-11-22,9,dte_roll,1197.84,18.37,1206.07,21.36,1170,1140,30,7.08,22.92,1.18,118.12,0.0515,True,17.5,9.2,LOW,30.21,2010
2010-11-24,9,dte_roll,1198.35,19.56,1224.71,18.01,1170,1135,35,8.28,26.72,5.5,549.97,0.2059,True,28.3,13.2,LOW,30.21,2010
2010-12-02,11,profit_target,1221.53,19.39,1240.46,17.55,1190,1160,30,7.05,22.95,4.45,444.5,0.1937,True,27.1,12.6,LOW,30.21,2010
2010-12-03,10,dte_roll,1224.71,18.01,1240.46,17.55,1195,1165,30,6.8,23.2,3.51,351.16,0.1514,True,14.7,8.0,LOW,30.21,2010
2010-12-06,9,dte_roll,1223.12,18.02,1235.23,17.94,1195,1165,30,7.03,22.97,2.82,281.77,0.1227,True,15.1,8.1,LOW,30.21,2010
2010-12-07,9,dte_roll,1223.75,17.99,1242.87,17.39,1195,1165,30,6.93,23.07,3.8,380.44,0.1649,True,14.3,8.0,LOW,30.21,2010
2010-12-08,9,dte_roll,1228.28,17.74,1243.91,16.11,1200,1170,30,6.93,23.07,3.87,387.24,0.1678,True,12.4,7.1,LOW,30.21,2010
2010-12-09,11,dte_roll,1233.0,17.25,1247.08,16.41,1205,1175,30,6.8,23.2,3.7,369.7,0.1593,True,7.6,5.5,LOW,30.21,2010
2010-12-10,10,dte_roll,1240.4,17.61,1247.08,16.41,1215,1180,35,8.19,26.81,3.18,318.16,0.1187,True,12.0,6.7,LOW,30.21,2010
2010-12-13,9,dte_roll,1240.46,17.55,1258.84,15.45,1215,1180,35,8.15,26.85,5.08,507.86,0.1891,True,9.6,6.5,LOW,30.21,2010
2010-12-14,9,dte_roll,1241.59,17.61,1256.77,16.47,1215,1185,30,7.2,22.8,3.67,367.02,0.161,True,12.4,6.7,LOW,30.21,2010
2010-12-15,12,profit_target,1235.23,17.94,1257.54,17.67,1205,1175,30,6.76,23.24,4.38,438.46,0.1886,True,16.3,7.8,LOW,30.21,2010
2010-12-16,11,dte_roll,1242.87,17.39,1257.54,17.67,1215,1185,30,6.93,23.07,3.31,331.23,0.1435,True,8.4,6.0,LOW,30.21,2010
2010-12-17,10,dte_roll,1243.91,16.11,1257.54,17.67,1220,1190,30,7.02,22.98,2.59,259.14,0.1128,True,1.6,1.8,LOW,30.21,2010
2010-12-20,9,dte_roll,1247.08,16.41,1259.78,17.28,1220,1190,30,6.66,23.34,2.52,252.01,0.108,True,4.0,2.7,LOW,30.21,2010
2010-12-21,9,dte_roll,1254.6,16.49,1257.88,17.52,1230,1200,30,7.12,22.88,1.15,115.43,0.0505,True,5.2,3.0,LOW,30.21,2010
2010-12-22,9,dte_roll,1258.84,15.45,1257.64,17.75,1235,1205,30,6.82,23.18,-0.12,-11.96,-0.0052,False,0.0,0.0,LOW,30.21,2010
2010-12-23,11,dte_roll,1256.77,16.47,1271.87,17.61,1230,1200,30,6.78,23.22,3.03,303.44,0.1307,True,4.8,3.4,LOW,30.34,2010
2010-12-27,9,dte_roll,1257.54,17.67,1276.56,17.02,1230,1200,30,7.16,22.84,3.86,385.67,0.1689,True,15.9,7.3,LOW,30.34,2010
2010-12-28,9,dte_roll,1258.51,17.52,1273.85,17.4,1230,1200,30,6.96,23.04,3.2,320.29,0.139,True,12.0,6.8,LOW,30.34,2010
2010-12-29,9,dte_roll,1259.78,17.28,1271.5,17.14,1235,1200,35,8.26,26.74,3.26,325.9,0.1219,True,10.0,6.0,LOW,30.34,2010
2010-12-30,11,dte_roll,1257.88,17.52,1269.75,17.54,1230,1200,30,7.05,22.95,3.07,307.29,0.1339,True,12.4,6.8,LOW,30.34,2010
2010-12-31,10,dte_roll,1257.64,17.75,1269.75,17.54,1230,1200,30,7.18,22.82,3.03,302.93,0.1327,True,18.3,7.6,LOW,30.34,2010
2011-01-03,9,dte_roll,1271.87,17.61,1285.96,16.24,1245,1210,35,8.12,26.88,4.13,412.74,0.1535,True,15.9,7.1,LOW,30.34,2011
2011-01-04,9,dte_roll,1270.2,17.38,1283.76,16.39,1245,1210,35,8.29,26.71,3.93,392.57,0.147,True,10.8,6.4,LOW,30.34,2011
2011-01-05,9,dte_roll,1276.56,17.02,1293.24,15.46,1250,1220,30,7.14,22.86,4.03,403.4,0.1765,True,8.8,5.2,LOW,30.34,2011
2011-01-06,12,profit_target,1273.85,17.4,1295.02,15.87,1245,1215,30,6.94,23.06,4.81,481.03,0.2086,True,12.0,6.4,LOW,30.34,2011
2011-01-07,11,profit_target,1271.5,17.14,1295.02,15.87,1245,1215,30,7.17,22.83,4.9,489.63,0.2145,True,10.0,5.6,LOW,30.34,2011
2011-01-10,9,dte_roll,1269.75,17.54,1281.92,17.31,1240,1210,30,6.84,23.16,2.84,284.28,0.1228,True,14.7,6.9,LOW,30.34,2011
2011-01-11,9,dte_roll,1274.48,16.89,1280.26,17.99,1250,1215,35,8.21,26.79,1.73,172.65,0.0644,True,8.0,4.7,LOW,30.34,2011
2011-01-12,9,dte_roll,1285.96,16.24,1283.35,18.47,1260,1230,30,6.96,23.04,-0.26,-25.87,-0.0112,False,3.6,2.6,LOW,30.34,2011
2011-01-13,11,dte_roll,1283.76,16.39,1290.84,17.65,1260,1230,30,7.35,22.65,1.95,194.63,0.0859,True,4.8,3.1,LOW,30.34,2011
2011-01-14,10,dte_roll,1293.24,15.46,1290.84,17.65,1270,1240,30,7.09,22.91,-0.15,-14.7,-0.0064,False,0.4,0.0,LOW,30.34,2011
2011-01-18,9,dte_roll,1295.02,15.87,1299.54,16.15,1270,1240,30,6.99,23.01,1.65,165.34,0.0718,True,2.0,1.4,LOW,30.34,2011
2011-01-19,9,dte_roll,1281.92,17.31,1276.34,20.04,1255,1225,30,7.23,22.77,-0.82,-82.41,-0.0362,False,13.1,6.1,LOW,30.34,2011
2011-01-20,11,dte_roll,1280.26,17.99,1286.12,19.53,1250,1220,30,7.0,23.0,1.65,165.28,0.0719,True,23.9,8.4,LOW,30.34,2011
2011-01-21,10,dte_roll,1283.35,18.47,1286.12,19.53,1255,1220,35,8.32,26.68,1.44,143.97,0.054,True,29.1,10.0,LOW,30.34,2011
2011-01-24,9,dte_roll,1290.84,17.65,1304.03,17.3,1260,1230,30,6.84,23.16,2.98,297.98,0.1286,True,20.7,7.3,LOW,30.34,2011
2011-01-25,9,dte_roll,1291.18,17.59,1307.1,16.69,1265,1230,35,8.34,26.66,4.15,415.35,0.1558,True,18.7,7.1,LOW,30.34,2011
2011-01-26,9,dte_roll,1296.63,16.64,1310.87,15.93,1270,1240,30,7.07,22.93,3.38,338.14,0.1475,True,9.2,3.9,LOW,30.34,2011
2011-01-27,11,dte_roll,1299.54,16.15,1319.05,16.28,1275,1245,30,7.2,22.8,4.02,401.98,0.1763,True,3.6,2.3,LOW,30.34,2011
2011-01-31,9,dte_roll,1286.12,19.53,1320.88,15.87,1255,1220,35,8.35,26.65,6.83,683.39,0.2564,True,38.6,13.4,LOW,30.34,2011
2011-02-01,9,dte_roll,1307.59,17.63,1321.87,16.09,1280,1245,35,8.21,26.79,4.2,420.49,0.157,True,21.9,7.2,LOW,30.34,2011
2011-02-02,9,dte_roll,1304.03,17.3,1329.15,15.69,1275,1245,30,7.02,22.98,4.75,475.41,0.2069,True,13.9,6.1,LOW,30.34,2011
2011-02-03,11,profit_target,1307.1,16.69,1332.32,15.95,1280,1250,30,7.07,22.93,4.81,480.78,0.2097,True,10.0,4.1,LOW,30.34,2011
2011-02-04,10,dte_roll,1310.87,15.93,1332.32,15.95,1285,1255,30,6.96,23.04,4.05,404.77,0.1756,True,2.8,1.6,LOW,30.34,2011
2011-02-07,9,dte_roll,1319.05,16.28,1336.32,16.72,1290,1260,30,6.66,23.34,3.15,315.05,0.135,True,5.6,2.7,LOW,30.34,2011
2011-02-08,9,dte_roll,1324.57,15.81,1340.43,16.59,1300,1270,30,7.17,22.83,2.98,298.08,0.1306,True,2.0,1.2,LOW,30.34,2011
2011-02-09,9,dte_roll,1320.88,15.87,1343.01,16.43,1295,1265,30,6.97,23.03,3.74,373.76,0.1623,True,2.4,1.4,LOW,30.34,2011
2011-02-10,12,dte_roll,1321.87,16.09,1315.44,20.8,1295,1265,30,6.92,23.08,-1.27,-126.76,-0.0549,False,4.0,2.1,LOW,30.34,2011
2011-02-11,11,dte_roll,1329.15,15.69,1315.44,20.8,1305,1275,30,7.21,22.79,-2.83,-283.45,-0.1244,False,1.6,0.8,LOW,30.34,2011
2011-02-14,9,dte_roll,1332.32,15.95,1307.4,22.13,1305,1275,30,6.84,23.16,-5.0,-499.67,-0.2158,False,4.4,1.6,LOW,30.34,2011
2011-02-15,9,dte_roll,1328.01,16.37,1306.1,21.32,1300,1270,30,6.9,23.1,-4.17,-416.55,-0.1803,False,8.8,3.0,LOW,30.34,2011
2011-02-16,9,dte_roll,1336.32,16.72,1319.88,19.22,1310,1275,35,8.15,26.85,-2.96,-296.45,-0.1104,False,13.5,4.2,LOW,30.34,2011
2011-02-17,11,dte_roll,1340.43,16.59,1327.22,18.35,1315,1280,35,8.27,26.73,-1.81,-181.43,-0.0679,False,11.6,3.8,LOW,30.34,2011
2011-02-18,10,dte_roll,1343.01,16.43,1327.22,18.35,1315,1285,30,7.0,23.0,-2.21,-220.75,-0.096,False,10.0,3.2,LOW,30.34,2011
2011-02-28,9,dte_roll,1327.22,18.35,1320.02,20.22,1295,1260,35,7.91,27.09,-0.69,-68.93,-0.0254,False,34.7,9.6,LOW,30.34,2011
2011-03-03,11,dte_roll,1330.97,18.6,1296.39,21.13,1300,1265,35,8.23,26.77,-5.96,-595.68,-0.2225,False,38.2,10.4,LOW,30.34,2011
2011-03-29,9,dte_roll,1319.44,18.16,1333.51,17.11,1290,1255,35,8.21,26.79,3.86,386.13,0.1442,True,28.3,8.9,LOW,30.34,2011
2011-03-30,9,dte_roll,1328.26,17.71,1328.17,17.87,1300,1265,35,8.25,26.75,1.17,116.86,0.0437,True,23.9,7.4,LOW,30.34,2011
2011-03-31,11,dte_roll,1325.83,17.74,1324.46,16.59,1295,1265,30,7.04,22.96,1.69,169.28,0.0737,True,23.9,7.5,LOW,30.34,2011
2011-04-01,10,dte_roll,1332.41,17.4,1324.46,16.59,1305,1270,35,8.27,26.73,0.33,32.98,0.0123,True,17.9,6.4,LOW,30.34,2011
2011-04-04,9,dte_roll,1332.87,17.5,1314.41,16.92,1305,1270,35,8.24,26.76,-2.13,-212.7,-0.0795,False,18.7,6.8,LOW,30.34,2011
2011-04-05,9,dte_roll,1332.63,17.25,1314.52,16.27,1305,1270,35,8.17,26.83,-1.92,-191.54,-0.0714,False,14.3,5.9,LOW,30.34,2011
2011-04-06,9,dte_roll,1335.54,16.9,1319.68,15.32,1305,1275,30,6.79,23.21,-0.94,-93.9,-0.0405,False,13.1,4.8,LOW,30.34,2011
2011-04-07,11,dte_roll,1333.51,17.11,1305.14,16.96,1305,1275,30,7.16,22.84,-3.96,-396.04,-0.1734,False,13.5,5.5,LOW,30.34,2011
2011-04-08,10,dte_roll,1328.17,17.87,1305.14,16.96,1300,1265,35,8.34,26.66,-2.88,-288.34,-0.1081,False,24.7,8.0,LOW,30.34,2011
2011-04-11,9,dte_roll,1324.46,16.59,1330.36,15.07,1295,1265,30,6.76,23.24,2.64,263.85,0.1135,True,9.6,3.8,LOW,30.34,2011
2011-04-15,10,dte_roll,1319.68,15.32,1335.25,15.77,1295,1265,30,6.91,23.09,3.25,324.79,0.1407,True,0.0,0.0,LOW,30.34,2011
2011-04-20,9,dte_roll,1330.36,15.07,1363.61,14.75,1305,1275,30,6.74,23.26,5.05,504.62,0.217,True,0.0,0.0,LOW,30.47,2011
2011-04-25,9,dte_roll,1335.25,15.77,1347.32,17.08,1310,1280,30,7.1,22.9,2.25,224.56,0.098,True,2.4,3.5,LOW,31.1,2011
2011-04-26,9,dte_roll,1347.24,15.62,1335.1,18.2,1320,1290,30,6.78,23.22,-2.0,-199.77,-0.086,False,2.0,3.0,LOW,31.1,2011
2011-04-27,9,dte_roll,1355.66,15.35,1340.2,18.4,1330,1300,30,6.94,23.06,-2.8,-280.44,-0.1216,False,1.2,2.1,LOW,31.1,2011
2011-05-02,9,dte_roll,1361.22,15.99,1342.08,16.95,1335,1305,30,7.16,22.84,-2.77,-276.57,-0.1211,False,6.8,4.4,LOW,31.17,2011
2011-05-03,9,dte_roll,1356.62,16.7,1348.65,16.03,1330,1295,35,8.2,26.8,0.07,7.02,0.0026,True,13.5,6.7,LOW,31.17,2011
2011-05-04,9,dte_roll,1347.32,17.08,1337.77,17.07,1320,1285,35,8.22,26.78,-0.53,-52.78,-0.0197,False,16.3,7.9,LOW,31.17,2011
2011-05-05,11,dte_roll,1335.1,18.2,1329.47,18.24,1305,1270,35,8.21,26.79,0.65,64.59,0.0241,True,31.9,11.5,LOW,31.17,2011
2011-05-06,10,dte_roll,1340.2,18.4,1329.47,18.24,1310,1275,35,8.31,26.69,-0.39,-39.48,-0.0148,False,33.9,12.1,LOW,31.17,2011
2011-05-09,9,dte_roll,1346.29,17.16,1340.68,16.23,1315,1285,30,6.84,23.16,0.64,63.73,0.0275,True,17.9,8.1,LOW,31.17,2011
2011-05-10,9,dte_roll,1357.16,15.91,1343.6,15.52,1330,1300,30,6.96,23.04,-1.16,-116.34,-0.0505,False,6.0,4.1,LOW,31.17,2011
2011-05-11,9,dte_roll,1342.08,16.95,1333.27,17.43,1315,1280,35,8.17,26.83,-0.61,-61.25,-0.0228,False,15.9,7.5,LOW,31.17,2011
2011-05-12,11,dte_roll,1348.65,16.03,1317.37,18.27,1320,1290,30,6.76,23.24,-5.26,-526.33,-0.2264,False,7.6,4.5,LOW,31.17,2011
2011-05-13,10,dte_roll,1337.77,17.07,1317.37,18.27,1310,1275,35,8.09,26.91,-3.12,-312.26,-0.116,False,17.5,7.9,LOW,31.17,2011
2011-05-18,9,dte_roll,1340.68,16.23,1331.1,15.98,1315,1285,30,7.25,22.75,-0.52,-52.0,-0.0229,False,9.2,5.2,LOW,31.17,2011
2011-05-19,12,dte_roll,1343.6,15.52,1345.2,15.45,1320,1290,30,7.29,22.71,1.81,180.93,0.0797,True,3.2,3.5,LOW,31.17,2011
2011-05-31,9,dte_roll,1345.2,15.45,1289.0,17.77,1320,1290,30,7.01,22.99,-10.98,-1098.38,-0.4777,False,2.4,3.8,LOW,21.95,2011
2011-07-01,10,dte_roll,1339.67,15.87,1319.49,18.39,1315,1285,30,7.25,22.75,-3.42,-342.09,-0.1504,False,6.0,8.3,LOW,15.5,2011
2011-07-05,9,dte_roll,1337.88,16.06,1308.87,20.8,1310,1280,30,6.83,23.17,-5.41,-540.79,-0.2334,False,9.6,9.7,LOW,15.03,2011
2011-07-06,9,dte_roll,1339.22,16.34,1316.14,19.53,1310,1280,30,6.76,23.24,-3.94,-394.09,-0.1696,False,13.1,11.6,LOW,14.78,2011
2011-07-07,11,dte_roll,1353.22,15.95,1305.44,20.95,1325,1295,30,6.81,23.19,-8.82,-881.87,-0.3802,False,8.0,9.0,LOW,14.78,2011
2011-07-08,10,dte_roll,1343.8,15.95,1305.44,20.95,1315,1285,30,6.67,23.33,-7.07,-707.49,-0.3033,False,8.0,9.0,LOW,14.78,2011
2011-07-21,11,dte_roll,1343.8,17.56,1286.94,23.66,1315,1280,35,8.18,26.82,-11.23,-1122.84,-0.4186,False,31.5,19.9,LOW,14.78,2011
2011-07-22,10,dte_roll,1345.02,17.52,1286.94,23.66,1315,1280,35,7.97,27.03,-11.38,-1137.96,-0.421,False,29.5,19.6,LOW,14.78,2011
2012-01-20,10,dte_roll,1315.38,18.28,1313.01,19.4,1285,1250,35,8.1,26.9,0.57,57.14,0.0212,True,30.7,11.0,LOW,33.38,2012
2012-01-23,9,dte_roll,1316.0,18.67,1324.09,18.55,1285,1250,35,8.17,26.83,2.57,256.92,0.0958,True,33.9,12.1,LOW,33.38,2012
2012-01-24,9,dte_roll,1314.65,18.91,1325.54,17.98,1285,1250,35,8.48,26.52,3.35,334.55,0.1262,True,35.1,12.9,LOW,33.38,2012
2012-01-25,9,dte_roll,1326.06,18.31,1344.9,17.1,1295,1260,35,8.06,26.94,4.45,445.22,0.1653,True,30.7,11.1,LOW,33.38,2012
2012-01-26,11,profit_target,1318.43,18.57,1344.33,17.76,1290,1255,35,8.55,26.45,5.5,550.03,0.2079,True,32.7,11.8,LOW,33.38,2012
2012-01-27,10,profit_target,1316.33,18.53,1344.33,17.76,1285,1250,35,8.06,26.94,5.34,533.84,0.1982,True,32.3,11.7,LOW,33.38,2012
2012-01-30,9,dte_roll,1313.01,19.4,1349.96,18.16,1280,1245,35,8.16,26.84,6.0,600.43,0.2237,True,38.6,14.3,LOW,33.38,2012
2012-01-31,9,dte_roll,1312.41,19.44,1351.95,18.63,1280,1245,35,8.27,26.73,6.08,608.15,0.2275,True,39.0,14.4,LOW,33.38,2012
2012-02-01,9,dte_roll,1324.09,18.55,1342.64,20.79,1295,1260,35,8.47,26.53,2.96,295.54,0.1114,True,32.3,11.8,LOW,33.38,2012
2012-02-02,11,dte_roll,1325.54,17.98,1351.77,19.04,1295,1260,35,7.99,27.01,4.63,462.85,0.1714,True,25.1,10.1,LOW,33.38,2012
2012-02-03,10,dte_roll,1344.9,17.1,1351.77,19.04,1315,1285,30,7.01,22.99,1.42,142.08,0.0618,True,17.9,7.4,LOW,33.38,2012
2012-02-06,9,dte_roll,1344.33,17.76,1343.23,21.14,1315,1280,35,8.19,26.81,-0.34,-34.2,-0.0128,False,22.7,9.4,LOW,33.38,2012
2012-02-07,9,dte_roll,1347.05,17.65,1358.04,19.22,1315,1285,30,6.94,23.06,1.9,190.48,0.0826,True,21.5,9.1,LOW,33.38,2012
2012-02-08,9,dte_roll,1349.96,18.16,1361.23,17.78,1320,1285,35,8.3,26.7,3.14,314.27,0.1177,True,26.3,10.6,LOW,33.38,2012
2012-02-09,12,dte_roll,1351.95,18.63,1362.21,18.19,1320,1285,35,8.21,26.79,3.58,358.41,0.1338,True,33.1,12.0,LOW,33.38,2012
2012-02-13,9,dte_roll,1351.77,19.04,1357.66,18.19,1320,1285,35,8.41,26.59,2.56,255.7,0.0962,True,34.7,13.2,LOW,33.38,2012
2012-02-14,9,dte_roll,1350.5,19.54,1363.46,16.8,1315,1280,35,8.06,26.94,4.32,431.86,0.1603,True,39.4,14.7,LOW,33.38,2012
2012-02-16,11,dte_roll,1358.04,19.22,1367.59,18.19,1325,1290,35,8.33,26.67,3.52,352.04,0.132,True,35.9,13.8,LOW,33.38,2012
2012-02-17,10,dte_roll,1361.23,17.78,1367.59,18.19,1330,1295,35,7.99,27.01,2.25,225.26,0.0834,True,20.3,9.5,LOW,33.38,2012
2012-02-21,9,dte_roll,1362.21,18.19,1374.09,17.26,1330,1295,35,8.03,26.97,3.44,344.42,0.1277,True,24.3,10.7,LOW,33.38,2012
2012-02-22,9,dte_roll,1357.66,18.19,1369.63,17.29,1325,1290,35,7.94,27.06,3.43,343.41,0.1269,True,24.3,10.7,LOW,33.38,2012
2012-02-23,11,dte_roll,1363.46,16.8,1364.33,18.05,1335,1300,35,7.98,27.02,1.18,117.91,0.0436,True,10.4,6.5,LOW,33.38,2012
2012-02-24,10,dte_roll,1365.74,17.31,1364.33,18.05,1335,1305,30,7.07,22.93,0.73,72.84,0.0318,True,15.9,8.1,LOW,33.38,2012
2012-02-27,9,dte_roll,1367.59,18.19,1352.63,19.07,1335,1300,35,8.0,27.0,-1.67,-167.16,-0.0619,False,25.1,10.7,LOW,33.38,2012
2012-02-28,9,dte_roll,1372.18,17.96,1365.91,17.95,1340,1305,35,7.98,27.02,0.25,24.93,0.0092,True,22.7,10.0,LOW,33.38,2012
2012-02-29,9,dte_roll,1365.68,18.43,1370.87,17.11,1335,1300,35,8.39,26.61,2.7,270.42,0.1016,True,30.3,11.4,LOW,33.38,2012
2012-03-01,11,dte_roll,1374.09,17.26,1371.09,15.64,1345,1310,35,8.16,26.84,1.93,192.75,0.0718,True,15.5,7.9,LOW,33.38,2012
2012-03-02,10,dte_roll,1369.63,17.29,1371.09,15.64,1340,1305,35,8.06,26.94,2.54,253.58,0.0941,True,16.3,8.0,LOW,33.38,2012
2012-03-05,9,dte_roll,1364.33,18.05,1394.28,15.31,1335,1300,35,8.43,26.57,6.31,630.95,0.2374,True,24.7,10.3,LOW,33.38,2012
2012-03-07,9,dte_roll,1352.63,19.07,1404.17,14.47,1320,1285,35,8.3,26.7,7.76,775.91,0.2906,True,36.7,13.3,LOW,33.38,2012
2012-03-08,11,profit_target,1365.91,17.95,1409.75,15.04,1335,1300,35,8.14,26.86,7.28,727.74,0.271,True,23.1,10.0,LOW,33.38,2012
2012-03-09,10,profit_target,1370.87,17.11,1409.75,15.04,1340,1310,30,7.0,23.0,5.85,585.13,0.2544,True,14.3,7.5,LOW,33.38,2012
2012-03-12,9,dte_roll,1371.09,15.64,1402.89,15.13,1345,1315,30,7.07,22.93,5.02,502.5,0.2192,True,3.6,3.1,LOW,33.38,2012
2012-03-14,9,dte_roll,1394.28,15.31,1397.11,14.82,1370,1335,35,8.11,26.89,2.0,200.31,0.0745,True,2.0,2.1,LOW,33.38,2012
2012-03-15,11,dte_roll,1402.6,15.42,1416.51,14.26,1375,1345,30,6.89,23.11,3.84,383.7,0.166,True,3.2,2.4,LOW,33.38,2012
2012-03-19,9,dte_roll,1409.75,15.04,1405.54,15.47,1385,1355,30,7.18,22.82,0.12,12.01,0.0053,True,2.0,1.7,LOW,33.53,2012
2012-03-20,9,dte_roll,1405.52,15.58,1403.28,15.48,1380,1345,35,8.09,26.91,0.87,86.88,0.0323,True,5.2,3.3,LOW,33.53,2012
2012-03-21,9,dte_roll,1402.89,15.13,1408.47,15.5,1375,1345,30,6.71,23.29,1.72,172.3,0.074,True,2.8,2.0,LOW,33.53,2012
2012-03-22,11,profit_target,1392.78,15.57,1419.04,15.64,1365,1335,30,6.88,23.12,4.52,451.93,0.1955,True,5.6,3.3,LOW,33.53,2012
2012-03-27,9,dte_roll,1412.52,15.59,1398.08,16.7,1385,1355,30,7.02,22.98,-1.86,-186.15,-0.081,False,7.2,3.9,LOW,33.74,2012
2012-03-28,12,dte_roll,1405.54,15.47,1382.2,18.81,1380,1350,30,7.23,22.77,-3.98,-398.11,-0.1749,False,6.0,3.6,LOW,33.74,2012
2012-03-29,11,dte_roll,1403.28,15.48,1382.2,18.81,1375,1345,30,6.82,23.18,-3.53,-352.99,-0.1523,False,6.4,3.6,LOW,33.74,2012
2012-03-30,10,dte_roll,1408.47,15.5,1382.2,18.81,1380,1350,30,6.82,23.18,-4.55,-454.64,-0.1961,False,6.8,3.7,LOW,33.74,2012
2012-04-02,9,dte_roll,1419.04,15.64,1368.71,20.02,1390,1360,30,6.85,23.15,-8.99,-899.43,-0.3885,False,9.2,4.1,LOW,33.74,2012
2012-04-03,9,dte_roll,1413.38,15.66,1387.57,17.2,1385,1355,30,6.93,23.07,-4.09,-409.05,-0.1773,False,10.0,4.1,LOW,33.74,2012
2012-04-04,9,dte_roll,1398.96,16.44,1370.26,19.55,1370,1340,30,7.12,22.88,-4.79,-478.72,-0.2092,False,15.9,6.5,LOW,33.74,2012
2012-04-05,11,dte_roll,1398.08,16.7,1369.57,19.55,1370,1335,35,8.18,26.82,-5.18,-517.96,-0.1931,False,17.1,7.2,LOW,33.74,2012
2012-04-09,9,dte_roll,1382.2,18.81,1385.14,18.64,1350,1315,35,8.41,26.59,1.8,179.86,0.0676,True,39.4,13.5,LOW,33.74,2012
2012-04-12,11,dte_roll,1387.57,17.2,1366.94,18.97,1360,1325,35,8.44,26.56,-3.15,-315.37,-0.1188,False,21.5,8.7,LOW,33.74,2012
2012-04-17,9,dte_roll,1390.78,18.46,1399.98,16.24,1360,1320,40,9.33,30.67,4.2,419.92,0.1369,True,34.3,12.4,LOW,33.74,2012
2012-04-26,11,dte_roll,1399.98,16.24,1369.58,18.94,1370,1340,30,6.89,23.11,-4.91,-490.87,-0.2124,False,12.4,5.9,LOW,33.74,2012
2012-04-27,10,dte_roll,1403.36,16.32,1369.58,18.94,1375,1340,35,7.97,27.03,-6.43,-642.7,-0.2378,False,12.4,6.1,LOW,33.74,2012
2012-04-30,9,dte_roll,1397.91,17.15,1354.58,20.08,1370,1335,35,8.42,26.58,-8.31,-830.76,-0.3125,False,17.5,8.6,LOW,33.74,2012
2012-05-01,9,dte_roll,1405.82,16.6,1357.99,18.83,1375,1345,30,6.95,23.05,-8.1,-809.87,-0.3514,False,13.1,6.9,LOW,33.74,2012
2012-05-02,9,dte_roll,1402.31,16.88,1353.39,19.89,1375,1340,35,8.41,26.59,-9.62,-961.8,-0.3617,False,14.7,7.8,LOW,33.74,2012
2012-06-29,10,dte_roll,1362.16,17.08,1352.46,17.98,1335,1300,35,8.32,26.68,-0.8,-79.69,-0.0299,False,12.0,8.4,LOW,33.74,2012
2012-07-02,9,dte_roll,1365.51,16.8,1341.45,17.95,1335,1305,30,6.89,23.11,-3.43,-343.42,-0.1486,False,10.4,7.5,LOW,33.74,2012
2012-07-03,9,dte_roll,1374.02,16.66,1334.76,18.33,1345,1315,30,7.09,22.91,-6.6,-659.56,-0.2879,False,9.6,7.1,LOW,33.74,2012
2012-07-05,11,dte_roll,1367.58,17.5,1353.64,17.11,1340,1305,35,8.48,26.52,-0.92,-92.45,-0.0349,False,15.5,9.6,LOW,33.74,2012
