bearish_streak,book_core_shock,date,hv_spell_age,iv_signal,ivp,ivp252,ivp63,ivr,local_spike,overlay_level,overlay_reason,regime,regime_decay,spx,strategy,strategy_key,trend,trend_gap,vix,vix_5d_avg
0,0.0,2024-09-24,0,NEUTRAL,65.7,65.7,33.9,13.2,False,0,overlay disabled,NORMAL,True,5732.93,Reduce / Wait,,BULLISH,3.82,15.39,16.4
0,0.0,2024-09-25,0,NEUTRAL,66.5,66.5,33.9,13.3,False,0,overlay disabled,NORMAL,True,5722.26,Reduce / Wait,,BULLISH,3.6,15.41,15.83
0,0.0,2024-09-26,0,NEUTRAL,65.3,65.3,30.6,13.1,False,0,overlay disabled,NORMAL,True,5745.37,Reduce / Wait,,BULLISH,3.96,15.37,15.64
0,0.0,2024-09-27,0,HIGH,78.9,78.9,59.7,19.1,False,0,overlay disabled,NORMAL,False,5738.17,Reduce / Wait,,BULLISH,3.76,16.96,15.8
0,0.0,2024-09-30,0,HIGH,78.1,78.1,58.1,18.2,False,0,overlay disabled,NORMAL,False,5762.48,Reduce / Wait,,BULLISH,4.1,16.73,15.97
0,0.0,2024-10-01,0,HIGH,91.6,91.6,80.6,27.7,False,0,overlay disabled,NORMAL,False,5708.75,Reduce / Wait,,BULLISH,3.08,19.26,16.75
0,0.0,2024-10-02,0,HIGH,89.6,89.6,77.4,26.4,False,0,overlay disabled,NORMAL,False,5709.54,Reduce / Wait,,BULLISH,3.03,18.9,17.44
0,0.0,2024-10-03,0,HIGH,94.8,94.8,85.5,32.3,False,0,overlay disabled,NORMAL,False,5699.94,Reduce / Wait,,BULLISH,2.76,20.49,18.47
0,0.0,2024-10-04,0,HIGH,90.4,90.4,77.4,27.5,False,0,overlay disabled,NORMAL,False,5751.07,Reduce / Wait,,BULLISH,3.55,19.21,18.92
0,0.0,2024-10-07,0,HIGH,98.0,98.0,91.9,40.4,False,0,overlay disabled,HIGH_VOL,False,5695.94,Reduce / Wait,,BULLISH,2.47,22.64,20.1
0,0.0,2024-10-08,0,HIGH,96.8,96.8,88.7,35.8,False,0,overlay disabled,NORMAL,False,5751.13,Reduce / Wait,,BULLISH,3.36,21.42,20.53
0,0.0,2024-10-09,0,HIGH,95.2,95.2,85.5,33.7,False,0,overlay disabled,NORMAL,False,5792.04,Reduce / Wait,,BULLISH,3.96,20.86,20.92
0,0.0,2024-10-10,0,HIGH,95.2,95.2,85.5,34.0,False,0,overlay disabled,NORMAL,False,5780.05,Reduce / Wait,,BULLISH,3.65,20.93,21.01
0,0.0,2024-10-11,0,HIGH,92.8,92.8,77.4,32.2,False,0,overlay disabled,NORMAL,False,5815.03,Reduce / Wait,,BULLISH,4.14,20.46,21.26
0,0.0,2024-10-14,0,HIGH,90.4,90.4,72.6,29.4,False,0,overlay disabled,NORMAL,False,5859.85,Reduce / Wait,,BULLISH,4.75,19.7,20.67
0,0.0,2024-10-15,0,HIGH,93.2,93.2,79.0,32.9,False,0,overlay disabled,NORMAL,False,5815.26,Reduce / Wait,,BULLISH,3.72,20.64,20.52
0,0.0,2024-10-16,0,HIGH,89.6,89.6,69.4,28.9,False,0,overlay disabled,NORMAL,False,5842.47,Reduce / Wait,,BULLISH,3.98,19.58,20.26
0,0.0,2024-10-17,0,HIGH,87.3,87.3,62.9,27.1,False,0,overlay disabled,NORMAL,False,5841.47,Reduce / Wait,,BULLISH,3.72,19.11,19.9
0,0.0,2024-10-18,0,HIGH,82.5,82.5,50.0,23.1,False,0,overlay disabled,NORMAL,False,5864.67,Reduce / Wait,,BULLISH,3.93,18.03,19.41
0,0.0,2024-10-21,0,HIGH,84.9,84.9,54.8,24.4,False,0,overlay disabled,NORMAL,False,5853.98,Reduce / Wait,,BULLISH,3.56,18.37,19.15
0,0.0,2024-10-22,0,HIGH,84.1,84.1,51.6,23.7,False,0,overlay disabled,NORMAL,False,5851.2,Reduce / Wait,,BULLISH,3.32,18.2,18.66
0,0.0,2024-10-23,0,HIGH,89.6,89.6,64.5,27.6,False,0,overlay disabled,NORMAL,False,5797.42,Reduce / Wait,,BULLISH,2.24,19.24,18.59
0,0.0,2024-10-24,0,HIGH,87.6,87.6,58.1,27.0,False,0,overlay disabled,NORMAL,False,5809.86,Reduce / Wait,,BULLISH,2.33,19.08,18.58
0,0.0,2024-10-25,0,HIGH,92.4,92.4,72.6,31.7,False,0,overlay disabled,NORMAL,False,5808.12,Reduce / Wait,,BULLISH,2.21,20.33,19.04
0,0.0,2024-10-28,0,HIGH,92.0,92.0,69.4,29.7,False,0,overlay disabled,NORMAL,False,5823.52,Reduce / Wait,,BULLISH,2.38,19.8,19.33
0,0.0,2024-10-29,0,HIGH,90.4,90.4,62.9,28.0,False,0,overlay disabled,NORMAL,False,5832.92,Reduce / Wait,,BULLISH,2.47,19.34,19.56
0,0.0,2024-10-30,0,HIGH,93.2,93.2,72.6,31.8,False,0,overlay disabled,NORMAL,False,5813.67,Reduce / Wait,,BULLISH,2.05,20.35,19.78
0,0.0,2024-10-31,0,HIGH,98.0,98.0,93.5,42.3,False,0,overlay disabled,HIGH_VOL,False,5705.45,Reduce / Wait,,NEUTRAL,0.12,23.16,20.6
0,0.0,2024-11-01,0,HIGH,96.8,96.8,90.3,37.5,False,0,overlay disabled,NORMAL,False,5728.8,Reduce / Wait,,BULLISH,0.47,21.88,20.91
0,0.0,2024-11-04,0,HIGH,96.8,96.8,91.9,37.9,False,0,overlay disabled,NORMAL,False,5712.69,Reduce / Wait,,NEUTRAL,0.16,21.98,21.34
0,0.0,2024-11-05,0,HIGH,92.8,92.8,77.4,32.3,False,0,overlay disabled,NORMAL,False,5782.76,Reduce / Wait,,BULLISH,1.33,20.49,21.57
0,0.0,2024-11-06,0,HIGH,72.9,72.9,24.2,16.5,False,0,overlay disabled,NORMAL,True,5929.04,Reduce / Wait,,BULLISH,3.79,16.27,20.76
0,0.0,2024-11-07,0,NEUTRAL,62.5,62.5,4.8,12.5,False,0,overlay disabled,NORMAL,True,5973.1,Reduce / Wait,,BULLISH,4.42,15.2,19.16
0,0.0,2024-11-08,0,NEUTRAL,60.6,60.6,3.2,11.5,False,0,overlay disabled,LOW_VOL,True,5995.54,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.66,14.94,17.78
0,-0.0002,2024-11-11,0,NEUTRAL,61.0,61.0,4.8,11.6,False,0,overlay disabled,LOW_VOL,True,6001.35,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.64,14.97,16.37
0,-0.00019,2024-11-12,0,NEUTRAL,57.4,57.4,1.6,10.7,False,0,overlay disabled,LOW_VOL,True,5983.99,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.17,14.71,15.22
0,-0.00019,2024-11-13,0,NEUTRAL,47.8,47.8,0.0,8.1,False,0,overlay disabled,LOW_VOL,False,5985.38,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.02,14.02,14.77
0,-0.00019,2024-11-14,0,NEUTRAL,50.6,50.6,1.6,9.2,False,0,overlay disabled,LOW_VOL,True,5949.17,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.23,14.31,14.59
0,-0.00019,2024-11-15,0,HIGH,71.3,71.3,24.2,16.0,False,0,overlay disabled,NORMAL,True,5870.62,Reduce / Wait,,BULLISH,1.71,16.14,14.83
0,-0.00018,2024-11-18,0,NEUTRAL,66.5,66.5,17.7,13.9,False,0,overlay disabled,NORMAL,True,5893.62,Reduce / Wait,,BULLISH,1.96,15.58,14.95
0,-0.00018,2024-11-19,0,HIGH,73.7,73.7,32.3,16.8,False,0,overlay disabled,NORMAL,True,5916.98,Reduce / Wait,,BULLISH,2.21,16.35,15.28
0,-0.00018,2024-11-20,0,HIGH,78.5,78.5,43.5,19.8,False,0,overlay disabled,NORMAL,True,5917.11,Reduce / Wait,,BULLISH,2.09,17.16,15.91
0,-0.00018,2024-11-21,0,HIGH,76.1,76.1,35.5,18.8,False,0,overlay disabled,NORMAL,True,5948.71,Reduce / Wait,,BULLISH,2.51,16.87,16.42
0,-0.00018,2024-11-22,0,NEUTRAL,61.8,61.8,11.3,12.7,False,0,overlay disabled,NORMAL,True,5969.34,Reduce / Wait,,BULLISH,2.74,15.24,16.24
0,-0.00017,2024-11-25,0,NEUTRAL,53.4,53.4,3.2,10.3,False,0,overlay disabled,LOW_VOL,True,5987.37,Bull Call Diagonal,bull_call_diagonal,BULLISH,2.93,14.6,16.04
0,-0.00017,2024-11-26,0,NEUTRAL,46.2,46.2,1.6,8.4,False,0,overlay disabled,LOW_VOL,False,6021.63,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.38,14.1,15.59
0,-0.00017,2024-11-27,0,NEUTRAL,45.8,45.8,1.6,8.4,False,0,overlay disabled,LOW_VOL,False,5998.74,Bull Call Diagonal,bull_call_diagonal,BULLISH,2.85,14.1,14.98
0,-0.00017,2024-11-29,0,LOW,37.8,37.8,0.0,6.2,False,0,overlay disabled,LOW_VOL,False,6032.38,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.31,13.51,14.31
0,-0.00016,2024-12-02,0,LOW,34.3,34.3,0.0,5.5,False,0,overlay disabled,LOW_VOL,False,6047.15,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.44,13.34,13.93
0,-0.00016,2024-12-03,0,LOW,32.7,32.7,0.0,5.4,False,0,overlay disabled,LOW_VOL,False,6049.88,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.37,13.3,13.67
0,-0.00016,2024-12-04,0,LOW,35.9,35.9,3.2,6.0,False,0,overlay disabled,LOW_VOL,False,6086.49,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.87,13.45,13.54
0,-0.00016,2024-12-05,0,LOW,37.8,37.8,6.5,6.3,False,0,overlay disabled,LOW_VOL,False,6075.11,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.56,13.54,13.43
0,-0.00016,2024-12-06,0,LOW,17.5,17.5,0.0,3.4,False,0,overlay disabled,LOW_VOL,False,6090.27,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.69,12.77,13.28
0,-0.00015,2024-12-09,0,NEUTRAL,47.0,47.0,14.5,8.7,False,0,overlay disabled,LOW_VOL,False,6052.85,Bull Call Diagonal,bull_call_diagonal,BULLISH,2.94,14.19,13.45
0,-0.00015,2024-12-10,0,NEUTRAL,46.6,46.6,14.5,8.7,False,0,overlay disabled,LOW_VOL,False,6034.91,Bull Call Diagonal,bull_call_diagonal,BULLISH,2.54,14.18,13.63
0,-0.00015,2024-12-11,0,LOW,37.1,37.1,9.7,6.4,False,0,overlay disabled,LOW_VOL,False,6084.19,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.25,13.58,13.65
0,-0.00015,2024-12-12,0,NEUTRAL,43.0,43.0,11.3,7.7,False,0,overlay disabled,LOW_VOL,False,6051.25,Bull Call Diagonal,bull_call_diagonal,BULLISH,2.57,13.92,13.73
0,0.0,2024-12-13,0,NEUTRAL,40.2,40.2,11.3,7.3,False,0,overlay disabled,LOW_VOL,False,6051.09,Bull Call Diagonal,bull_call_diagonal,BULLISH,2.45,13.81,13.94
0,-0.00021,2024-12-16,0,NEUTRAL,55.0,55.0,25.8,10.6,False,0,overlay disabled,LOW_VOL,True,6074.08,Bull Call Diagonal,bull_call_diagonal,BULLISH,2.72,14.69,14.04
0,-0.00021,2024-12-17,0,NEUTRAL,67.7,67.7,41.9,15.0,False,0,overlay disabled,NORMAL,True,6050.61,Reduce / Wait,,BULLISH,2.2,15.87,14.37
1,0.0,2024-12-18,0,HIGH,98.8,98.8,100.0,59.0,False,0,overlay disabled,HIGH_VOL,False,5872.16,Reduce / Wait,,BEARISH,-0.85,27.62,17.18
2,0.0,2024-12-19,1,HIGH,98.4,98.4,98.4,45.8,False,0,overlay disabled,HIGH_VOL,False,5867.08,Reduce / Wait,,BEARISH,-0.96,24.09,19.22
0,0.0,2024-12-20,0,HIGH,82.5,82.5,58.1,24.3,False,0,overlay disabled,NORMAL,False,5930.85,Reduce / Wait,,NEUTRAL,0.06,18.36,20.13
0,0.0,2024-12-23,0,HIGH,74.5,74.5,48.4,18.4,False,0,overlay disabled,NORMAL,True,5974.07,Reduce / Wait,,BULLISH,0.74,16.78,20.54
0,0.0,2024-12-24,0,NEUTRAL,45.0,45.0,22.6,9.0,False,0,overlay disabled,LOW_VOL,False,6040.04,Bull Call Diagonal,bull_call_diagonal,BULLISH,1.79,14.27,20.22
0,-0.0002,2024-12-26,0,NEUTRAL,53.8,53.8,30.6,10.7,False,0,overlay disabled,LOW_VOL,True,6037.59,Bull Call Diagonal,bull_call_diagonal,BULLISH,1.67,14.73,17.65
0,-0.0002,2024-12-27,0,NEUTRAL,67.3,67.3,41.9,15.3,False,0,overlay disabled,NORMAL,True,5970.84,Reduce / Wait,,NEUTRAL,0.51,15.95,16.02
0,-0.0002,2024-12-30,0,HIGH,77.7,77.7,53.2,20.7,False,0,overlay disabled,NORMAL,False,5906.94,Iron Condor,iron_condor,NEUTRAL,-0.59,17.4,15.83
1,0.0,2024-12-31,0,HIGH,77.3,77.3,53.2,20.6,False,0,overlay disabled,NORMAL,False,5881.63,Iron Condor,iron_condor,BEARISH,-1.02,17.35,15.94
2,0.0,2025-01-02,0,HIGH,79.3,79.3,56.5,22.7,False,0,overlay disabled,NORMAL,False,5868.55,Iron Condor,iron_condor,BEARISH,-1.25,17.93,16.67
0,0.0,2025-01-03,0,NEUTRAL,66.9,66.9,43.5,16.0,False,0,overlay disabled,NORMAL,True,5942.47,Reduce / Wait,,NEUTRAL,-0.04,16.13,16.95
0,0.0,2025-01-06,0,NEUTRAL,66.5,66.5,43.5,15.6,False,0,overlay disabled,NORMAL,True,5975.38,Reduce / Wait,,NEUTRAL,0.46,16.04,16.97
0,0.0,2025-01-07,0,HIGH,78.9,78.9,59.7,22.3,False,0,overlay disabled,NORMAL,False,5909.03,Reduce / Wait,,NEUTRAL,-0.69,17.82,17.05
0,0.0,2025-01-08,0,HIGH,78.5,78.5,59.7,21.9,False,0,overlay disabled,NORMAL,False,5918.25,Reduce / Wait,,NEUTRAL,-0.57,17.7,17.12
1,0.0,2025-01-10,0,HIGH,88.4,88.4,77.4,28.8,False,0,overlay disabled,NORMAL,False,5827.04,Iron Condor,iron_condor,BEARISH,-2.11,19.54,17.45
2,0.0,2025-01-13,0,HIGH,85.7,85.7,74.2,27.4,False,0,overlay disabled,NORMAL,False,5836.22,Reduce / Wait,,BEARISH,-1.95,19.19,18.06
3,0.0,2025-01-14,0,HIGH,83.3,83.3,71.0,25.6,False,0,overlay disabled,NORMAL,False,5842.91,Reduce / Wait,,BEARISH,-1.85,18.71,18.59
0,0.0,2025-01-15,0,NEUTRAL,64.5,64.5,45.2,15.9,False,0,overlay disabled,NORMAL,True,5949.91,Reduce / Wait,,NEUTRAL,-0.13,16.12,18.25
0,0.0,2025-01-16,0,HIGH,70.1,70.1,53.2,17.7,False,0,overlay disabled,NORMAL,False,5937.34,Reduce / Wait,,NEUTRAL,-0.42,16.6,18.03
0,0.0,2025-01-17,0,NEUTRAL,62.5,62.5,43.5,15.4,False,0,overlay disabled,NORMAL,True,5996.66,Reduce / Wait,,NEUTRAL,0.48,15.97,17.32
0,0.0,2025-01-21,0,NEUTRAL,52.2,52.2,35.5,12.0,False,0,overlay disabled,NORMAL,True,6049.24,Bull Put Spread,bull_put_spread,BULLISH,1.27,15.06,16.49
0,0.0,2025-01-22,0,NEUTRAL,52.2,52.2,37.1,12.1,False,0,overlay disabled,NORMAL,True,6086.37,Bull Put Spread,bull_put_spread,BULLISH,1.84,15.1,15.77
0,0.0,2025-01-23,0,NEUTRAL,51.0,51.0,35.5,11.8,False,0,overlay disabled,NORMAL,True,6118.71,Bull Put Spread,bull_put_spread,BULLISH,2.33,15.02,15.55
0,0.0,2025-01-24,0,NEUTRAL,48.2,48.2,32.3,11.2,False,0,overlay disabled,LOW_VOL,False,6101.24,Bull Call Diagonal,bull_call_diagonal,BULLISH,2.01,14.85,15.2
0,0.0,2025-01-27,0,HIGH,77.7,77.7,74.2,22.6,False,0,overlay disabled,NORMAL,False,6012.28,Iron Condor,iron_condor,NEUTRAL,0.51,17.9,15.59
0,0.0,2025-01-28,0,NEUTRAL,68.5,68.5,61.3,17.0,False,0,overlay disabled,NORMAL,False,6067.7,Reduce / Wait,,BULLISH,1.41,16.41,15.86
0,0.0,2025-01-29,0,NEUTRAL,68.9,68.9,62.9,17.6,False,0,overlay disabled,NORMAL,False,6039.31,Reduce / Wait,,BULLISH,0.92,16.56,16.15
0,0.0,2025-01-30,0,NEUTRAL,58.2,58.2,46.8,14.9,False,0,overlay disabled,NORMAL,True,6071.17,Reduce / Wait,,BULLISH,1.41,15.84,16.31
0,0.0,2025-01-31,0,NEUTRAL,68.1,68.1,64.5,17.1,False,0,overlay disabled,NORMAL,False,6040.53,Reduce / Wait,,BULLISH,0.84,16.43,16.63
0,0.0,2025-02-03,0,HIGH,82.9,82.9,85.5,25.3,False,0,overlay disabled,NORMAL,False,5994.57,Reduce / Wait,,NEUTRAL,0.04,18.62,16.77
0,0.0,2025-02-04,0,HIGH,73.3,73.3,74.2,20.0,False,0,overlay disabled,NORMAL,False,6037.88,Reduce / Wait,,NEUTRAL,0.72,17.21,16.93
0,0.0,2025-02-05,0,NEUTRAL,56.2,56.2,46.8,14.6,False,0,overlay disabled,NORMAL,True,6061.48,Reduce / Wait,,BULLISH,1.07,15.77,16.77
0,0.0,2025-02-06,0,NEUTRAL,54.2,54.2,45.2,13.6,False,0,overlay disabled,NORMAL,True,6083.57,Bull Put Spread,bull_put_spread,BULLISH,1.39,15.5,16.71
0,-0.0,2025-02-07,0,NEUTRAL,67.7,67.7,69.4,17.5,False,0,overlay disabled,NORMAL,False,6025.99,Reduce / Wait,,NEUTRAL,0.41,16.54,16.73
0,0.0,2025-02-10,0,NEUTRAL,56.2,56.2,50.0,14.8,False,0,overlay disabled,NORMAL,False,6066.44,Reduce / Wait,,BULLISH,1.06,15.81,16.17
0,0.0,2025-02-11,0,NEUTRAL,60.2,60.2,56.5,15.6,False,0,overlay disabled,NORMAL,False,6068.5,Reduce / Wait,,BULLISH,1.08,16.02,15.93
0,0.0,2025-02-12,0,NEUTRAL,57.8,57.8,51.6,15.1,False,0,overlay disabled,NORMAL,False,6051.97,Reduce / Wait,,BULLISH,0.78,15.89,15.95
0,0.0,2025-02-13,0,NEUTRAL,46.6,46.6,37.1,12.1,False,0,overlay disabled,NORMAL,False,6115.07,Bull Put Spread,bull_put_spread,BULLISH,1.81,15.1,15.87
0,0.0,2025-02-14,0,NEUTRAL,42.2,42.2,30.6,10.9,False,0,overlay disabled,LOW_VOL,False,6114.63,Bull Call Diagonal,bull_call_diagonal,BULLISH,1.78,14.77,15.52
0,-0.0002,2025-02-18,0,NEUTRAL,49.8,49.8,40.3,13.1,False,0,overlay disabled,NORMAL,False,6129.58,Bull Put Spread,bull_put_spread,BULLISH,2.0,15.35,15.43
0,-0.0002,2025-02-19,0,NEUTRAL,49.0,49.0,38.7,12.8,False,0,overlay disabled,NORMAL,False,6144.15,Bull Put Spread,bull_put_spread,BULLISH,2.22,15.27,15.28
0,-0.00019,2025-02-20,0,NEUTRAL,54.2,54.2,45.2,14.2,False,0,overlay disabled,NORMAL,True,6117.52,Bull Put Spread,bull_put_spread,BULLISH,1.76,15.66,15.23
0,-0.00019,2025-02-21,0,HIGH,79.7,79.7,88.7,23.8,False,0,overlay disabled,NORMAL,False,6013.13,Iron Condor,iron_condor,NEUTRAL,0.05,18.21,15.85
0,-0.00033,2025-02-24,0,HIGH,84.1,84.1,93.5,26.7,False,0,overlay disabled,NORMAL,False,5983.25,Reduce / Wait,,NEUTRAL,-0.42,18.98,16.69
1,-0.00014,2025-02-25,0,HIGH,87.6,87.6,95.2,28.3,False,0,overlay disabled,NORMAL,False,5955.25,Reduce / Wait,,BEARISH,-0.86,19.43,17.51
2,-0.00014,2025-02-26,0,HIGH,84.5,84.5,91.9,27.1,False,0,overlay disabled,NORMAL,False,5956.06,Reduce / Wait,,BEARISH,-0.8,19.1,18.28
3,-0.00013,2025-02-27,0,HIGH,94.4,94.4,96.8,34.7,False,0,overlay disabled,NORMAL,False,5861.57,Reduce / Wait,,BEARISH,-2.32,21.13,19.37
4,-0.00013,2025-02-28,0,HIGH,88.4,88.4,95.2,29.1,False,0,overlay disabled,NORMAL,False,5954.5,Reduce / Wait,,BEARISH,-0.74,19.63,19.65
5,-0.00012,2025-03-03,0,HIGH,96.8,96.8,96.8,40.9,False,0,overlay disabled,HIGH_VOL,False,5849.72,Reduce / Wait,,BEARISH,-2.41,22.78,20.41
6,-0.0,2025-03-04,1,HIGH,97.6,97.6,96.8,43.6,False,0,overlay disabled,HIGH_VOL,False,5778.15,Reduce / Wait,,BEARISH,-3.52,23.51,21.23
7,0.0,2025-03-05,0,HIGH,94.8,94.8,93.5,37.7,False,0,overlay disabled,NORMAL,False,5842.63,Reduce / Wait,,BEARISH,-2.43,21.93,21.8
8,0.0,2025-03-06,0,HIGH,98.4,98.4,98.4,48.7,False,0,overlay disabled,HIGH_VOL,False,5738.52,Reduce / Wait,,BEARISH,-4.13,24.87,22.54
9,0.0,2025-03-07,1,HIGH,96.4,96.4,93.5,43.1,False,0,overlay disabled,HIGH_VOL,False,5770.2,Reduce / Wait,,BEARISH,-3.55,23.37,23.29
10,-0.00012,2025-03-10,4,HIGH,99.6,99.6,100.0,59.9,False,0,overlay disabled,HIGH_VOL,False,5614.56,Reduce / Wait,,BEARISH,-6.03,27.86,24.31
11,-0.00012,2025-03-11,5,HIGH,98.0,98.0,96.8,56.4,False,0,overlay disabled,HIGH_VOL,False,5572.07,Reduce / Wait,,BEARISH,-6.6,26.92,24.99
12,-0.00012,2025-03-12,6,HIGH,97.2,97.2,93.5,46.3,False,0,overlay disabled,HIGH_VOL,False,5599.3,Reduce / Wait,,BEARISH,-6.0,24.23,25.45
13,-0.00011,2025-03-13,7,HIGH,97.2,97.2,93.5,47.9,False,0,overlay disabled,HIGH_VOL,False,5521.52,Reduce / Wait,,BEARISH,-7.17,24.66,25.41
14,-0.0,2025-03-14,0,HIGH,91.6,91.6,82.3,37.1,False,0,overlay disabled,NORMAL,False,5638.94,Reduce / Wait,,BEARISH,-5.11,21.77,25.09
15,-0.0,2025-03-17,0,HIGH,88.0,88.0,79.0,32.4,False,0,overlay disabled,NORMAL,False,5675.12,Iron Condor,iron_condor,BEARISH,-4.44,20.51,23.62
16,-0.0001,2025-03-18,0,HIGH,91.2,91.2,80.6,36.8,False,0,overlay disabled,NORMAL,False,5614.66,Iron Condor,iron_condor,BEARISH,-5.37,21.7,22.57
17,-0.0,2025-03-19,0,HIGH,84.5,84.5,75.8,30.1,False,0,overlay disabled,NORMAL,False,5675.29,Iron Condor,iron_condor,BEARISH,-4.26,19.9,21.71
18,-0.0,2025-03-20,0,HIGH,83.7,83.7,74.2,29.7,False,0,overlay disabled,NORMAL,False,5662.89,Iron Condor,iron_condor,BEARISH,-4.37,19.8,20.74
19,-0.0,2025-03-21,0,HIGH,80.5,80.5,67.7,27.8,False,0,overlay disabled,NORMAL,False,5667.56,Iron Condor,iron_condor,BEARISH,-4.22,19.28,20.24
20,0.0,2025-03-24,0,NEUTRAL,66.1,66.1,50.0,21.0,False,0,overlay disabled,NORMAL,False,5767.57,Reduce / Wait,,BEARISH,-2.48,17.48,19.63
21,0.0,2025-03-25,0,NEUTRAL,63.7,63.7,45.2,19.8,False,0,overlay disabled,NORMAL,True,5776.65,Reduce / Wait,,BEARISH,-2.31,17.15,18.72
22,0.0,2025-03-26,0,HIGH,72.5,72.5,61.3,24.2,False,0,overlay disabled,NORMAL,False,5712.2,Iron Condor,iron_condor,BEARISH,-3.36,18.33,18.41
23,0.0,2025-03-27,0,HIGH,74.9,74.9,62.9,25.6,False,0,overlay disabled,NORMAL,False,5693.31,Iron Condor,iron_condor,BEARISH,-3.63,18.69,18.19
24,0.0,2025-03-28,0,HIGH,90.8,90.8,82.3,36.7,False,0,overlay disabled,NORMAL,False,5580.94,Iron Condor,iron_condor,BEARISH,-5.41,21.65,18.66
25,0.0,2025-03-31,0,HIGH,92.8,92.8,87.1,39.0,False,0,overlay disabled,HIGH_VOL,False,5611.85,Reduce / Wait,,BEARISH,-4.78,22.28,19.62
26,0.0,2025-04-01,0,HIGH,90.8,90.8,82.3,37.1,False,0,overlay disabled,NORMAL,False,5633.07,Reduce / Wait,,BEARISH,-4.3,21.77,20.54
27,0.0,2025-04-02,0,HIGH,89.6,89.6,77.4,36.1,False,0,overlay disabled,NORMAL,False,5670.97,Reduce / Wait,,BEARISH,-3.54,21.51,21.18
28,-0.0,2025-04-03,0,HIGH,99.6,99.6,100.0,68.0,False,0,overlay disabled,HIGH_VOL,False,5396.52,Reduce / Wait,,BEARISH,-7.99,30.02,23.45
29,-1e-05,2025-04-04,0,HIGH,100.0,100.0,100.0,100.0,False,0,overlay disabled,HIGH_VOL,False,5074.08,Reduce / Wait,,BEARISH,-13.18,45.31,28.18
30,-1e-05,2025-04-07,0,HIGH,100.0,100.0,100.0,100.0,False,0,overlay disabled,HIGH_VOL,False,5062.25,Reduce / Wait,,BEARISH,-13.07,46.98,33.12
31,-1e-05,2025-04-08,0,HIGH,100.0,100.0,100.0,100.0,False,0,overlay disabled,HIGH_VOL,False,4982.77,Reduce / Wait,,BEARISH,-14.13,52.33,39.23
32,0.0,2025-04-09,0,HIGH,98.4,98.4,95.2,53.8,False,0,overlay disabled,HIGH_VOL,False,5456.9,Iron Condor (High Vol),iron_condor_hv,BEARISH,-5.76,33.62,41.65
33,-0.00012,2025-04-10,0,HIGH,98.8,98.8,95.2,71.3,False,0,overlay disabled,HIGH_VOL,False,5268.05,Reduce / Wait,,BEARISH,-8.78,40.72,43.79
34,-0.0,2025-04-11,0,HIGH,98.0,98.0,93.5,63.5,False,0,overlay disabled,HIGH_VOL,False,5363.36,Reduce / Wait,,BEARISH,-6.9,37.56,42.24
35,0.0,2025-04-14,0,HIGH,97.2,97.2,90.3,47.0,False,0,overlay disabled,HIGH_VOL,False,5405.97,Iron Condor (High Vol),iron_condor_hv,BEARISH,-5.95,30.89,39.02
36,0.0,2025-04-15,1,HIGH,96.8,96.8,88.7,45.1,False,0,overlay disabled,HIGH_VOL,False,5396.63,Iron Condor (High Vol),iron_condor_hv,BEARISH,-5.92,30.12,34.58
37,-0.00011,2025-04-16,2,HIGH,97.2,97.2,90.3,51.3,False,0,overlay disabled,HIGH_VOL,False,5275.7,Iron Condor (High Vol),iron_condor_hv,BEARISH,-7.78,32.64,34.39
38,-0.00011,2025-04-17,3,HIGH,95.6,95.6,83.9,44.0,False,0,overlay disabled,HIGH_VOL,False,5282.7,Iron Condor (High Vol),iron_condor_hv,BEARISH,-7.41,29.65,32.17
39,-0.0001,2025-04-21,7,HIGH,97.6,97.6,91.9,54.3,False,0,overlay disabled,HIGH_VOL,False,5158.2,Iron Condor (High Vol),iron_condor_hv,BEARISH,-9.3,33.82,31.42
40,-0.0001,2025-04-22,8,HIGH,96.0,96.0,85.5,46.2,False,0,overlay disabled,HIGH_VOL,False,5287.76,Iron Condor (High Vol),iron_condor_hv,BEARISH,-6.78,30.57,31.36
41,-0.0,2025-04-23,9,HIGH,94.4,94.4,79.0,41.0,False,0,overlay disabled,HIGH_VOL,False,5375.86,Iron Condor (High Vol),iron_condor_hv,BEARISH,-4.99,28.45,31.03
42,0.0,2025-04-24,10,HIGH,92.0,92.0,74.2,36.1,False,0,overlay disabled,HIGH_VOL,False,5484.77,Iron Condor (High Vol),iron_condor_hv,BEARISH,-2.87,26.47,29.79
43,0.0,2025-04-25,11,HIGH,91.2,91.2,71.0,32.1,False,0,overlay disabled,HIGH_VOL,False,5525.21,Iron Condor (High Vol),iron_condor_hv,BEARISH,-1.97,24.84,28.83
