strategy_key,regime,iv_signal,trend,entry_date,exit_date,entry_year,entry_vix,exit_reason,entry_credit,contracts,pnl,hold_days
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2011-09-13,2011-09-15,2011,36.90999984741211,roll_up,-16.91244692312648,3.4377,2010.5502753452506,2
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2011-09-15,2011-09-28,2011,31.969999313354492,roll_21dte,-14.425156145413837,3.7787,-4541.007073721,13
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2011-09-28,2011-10-10,2011,41.08000183105469,roll_up,-18.49260162165396,3.3067,3322.2180385422575,12
bull_put_spread,HIGH_VOL,HIGH,NEUTRAL,2011-10-10,2011-10-21,2011,33.02000045776367,roll_21dte,-14.839718550192003,3.7393,2384.531115423689,11
bull_put_spread,HIGH_VOL,HIGH,BULLISH,2011-10-21,2011-10-27,2011,31.31999969482422,roll_up,-14.336949848041513,3.7727,2682.3380133638566,6
bull_put_spread,HIGH_VOL,HIGH,BULLISH,2011-10-27,2011-11-09,2011,25.459999084472656,roll_21dte,-11.725261893299574,4.177,-5330.156377231687,13
bull_put_spread,HIGH_VOL,HIGH,BULLISH,2011-11-09,2011-11-22,2011,36.15999984741211,roll_21dte,-17.10806810408269,3.393,-805.750799591761,13
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2011-11-22,2011-11-30,2011,31.969999313354492,roll_up,-14.227978715523818,3.8341,2992.017356973706,8
bull_put_spread,HIGH_VOL,NEUTRAL,BULLISH,2011-11-30,2011-12-13,2011,27.799999237060547,roll_21dte,-12.767158535278838,4.0205,-162.2257716887967,13
bull_put_spread,HIGH_VOL,NEUTRAL,NEUTRAL,2011-12-13,2011-12-23,2011,25.40999984741211,roll_up,-11.395412312707691,4.3206,2799.6835936398315,10
bull_put_spread,NORMAL,NEUTRAL,BULLISH,2011-12-23,2012-01-09,2011,20.729999542236328,roll_21dte,-9.084086903391722,5.2428,842.2964344194564,17
bull_put_spread,NORMAL,NEUTRAL,BULLISH,2012-01-09,2012-01-23,2012,21.06999969482422,roll_21dte,-9.469425032450943,5.0527,2286.3831553360865,14
bull_put_spread,NORMAL,LOW,BULLISH,2012-01-23,2012-02-03,2012,18.670000076293945,roll_21dte,-8.45634940436858,5.2887,1618.9230540868627,11
bull_put_spread,NORMAL,LOW,BULLISH,2012-02-03,2012-02-16,2012,17.100000381469727,roll_21dte,-7.66804332908896,5.5787,242.8043228706419,13
bull_put_spread,NORMAL,LOW,BULLISH,2012-02-16,2012-03-01,2012,19.219999313354492,roll_21dte,-8.92394863418778,5.1048,1198.1113230025865,14
bull_put_spread,NORMAL,LOW,BULLISH,2012-03-01,2012-03-14,2012,17.260000228881836,roll_21dte,-7.846250201943889,5.4673,1200.0425598392233,13
