id,entry_date,expiry_dte,strike,entry_spx,entry_vix,entry_premium,contracts,bp_per,bp_used,stop_premium,profit_premium,prev_val,ivp252_entry,vix5_avg_prior,n_active_at_entry,exit_date,exit_spx,exit_premium,exit_reason,pnl,ivp_bucket,vix_bucket,vix_trend_bucket,slots_bucket,hold_days,pnl_pct_premium,pnl_pct_nlv,dollar_per_bp_day,is_stop,is_win
398,2015-04-28,21,2040,2114.760009765625,12.40999984741211,13.183494055301082,1.0,25563.748575451984,25563.748575451984,197.75241082951624,1.3183494055301084,12.316739472412792,25.099601593625497,12.769999885559082,3,2015-06-08,2079.280029296875,17.47209365726235,ladder_exit,-428.8599601961266,1_<30,1_<15,2_flat,3,41,-0.3253006815925874,-0.0008577199203922532,-0.0004091731303920822,0,0
399,2015-05-08,21,2039,2116.10009765625,12.859999656677246,13.876780998304412,1.0,25419.16979904919,25419.16979904919,208.15171497456618,1.3876780998304412,10.926713490010172,35.45816733067729,14.02800006866455,3,2015-06-18,2121.239990234375,5.038277249023679,ladder_exit,883.8503749280733,2_30-43,1_<15,1_falling,3,41,0.6369275230588923,0.0017677007498561467,0.0008480735755014407,0,1
400,2015-05-19,21,2050,2127.830078125,12.850000381469727,13.862256533498794,1.0,25520.66901272488,25520.66901272488,207.9338480024819,1.3862256533498796,12.391026492437618,33.86454183266932,13.093999862670898,3,2015-06-29,2057.639892578125,37.258671492798385,ladder_exit,-2339.641495929959,2_30-43,1_<15,2_flat,3,41,-1.687778241786325,-0.004679282991859918,-0.002236008260659079,0,0
401,2015-05-27,21,2043,2123.47998046875,13.270000457763672,14.332258101605191,1.0,25237.427470316765,25237.427470316765,214.98387152407787,1.4332258101605193,26.437378765434005,39.8406374501992,12.806000137329102,3,2015-07-07,2081.340087890625,19.472373736476015,ladder_exit,-514.0115634870824,2_30-43,1_<15,3_rising,3,41,-0.35863962248175946,-0.0010280231269741648,-0.0004967569462802543,0,0
402,2015-06-18,21,2041,2121.239990234375,13.1899995803833,14.140852837356704,1.0,25208.68611381379,25208.68611381379,212.11279256035056,1.4140852837356706,11.016129513571343,33.46613545816733,14.266000175476075,2,2015-07-29,2108.570068359375,6.147400188066285,ladder_exit,799.3452649290418,2_30-43,1_<15,1_falling,2,41,0.5652737314522965,0.0015986905298580837,0.0007733931822490177,0,1
403,2015-07-16,21,2052,2124.2900390625,12.109999656677246,13.055660109002304,1.0,25940.91269058773,25940.91269058773,195.83490163503456,1.3055660109002305,188.33203298571607,5.9760956175298805,15.459999656677246,1,2015-08-25,1867.6099853515625,198.26504949517994,ladder_exit,-18520.938938617765,1_<30,1_<15,1_falling,1,40,-14.186137494378375,-0.03704187787723553,-0.017849158932385797,0,0
404,2015-10-08,35,1909,2013.4300537109375,17.420000076293945,17.786389332459066,1.0,21537.08436781622,21537.08436781622,266.795839986886,1.7786389332459067,3.665528192543178,71.31474103585657,20.165999984741212,0,2015-10-28,2090.35009765625,1.45641827652625,profit_target,1632.9971055932815,5_>70,2_15-20,1_falling,0,20,0.9181161364848582,0.003265994211186563,0.0037911285429924266,0,1
405,2015-10-15,23,1928,2023.8599853515625,16.049999237060547,16.45496596396532,1.0,22417.39784151372,22417.39784151372,246.82448945947982,1.6454965963965322,2.7988241676376617,62.94820717131474,17.27400016784668,1,2015-11-20,2089.169921875,1.317014760409549,profit_target,1513.7951203555772,4_55-70,2_15-20,1_falling,1,36,0.9199624743500731,0.0030275902407111543,0.0018757692017425606,0,1
406,2015-10-22,21,1966,2052.510009765625,14.449999809265137,14.96277187348204,1.0,23632.926357270077,23632.926357270077,224.4415781022306,1.4962771873482041,1.8556709622039733,45.41832669322709,15.705999946594238,2,2015-12-02,2079.510009765625,4.185273926428096,ladder_exit,1077.7497947053944,3_43-55,1_<15,1_falling,2,41,0.7202875268154358,0.002155499589410789,0.0011122863060325896,0,1
407,2015-10-29,21,2001,2089.409912109375,14.609999656677246,15.569752462700478,1.0,24057.132716973174,24057.132716973174,233.54628694050717,1.556975246270048,15.903820323107311,49.00398406374502,14.792000007629394,2,2015-12-09,2047.6199951171875,23.58205868734001,ladder_exit,-801.2306224639531,3_43-55,1_<15,2_flat,2,41,-0.5146071682150459,-0.0016024612449279062,-0.0008123249987398175,0,0
408,2015-11-05,21,2008,2099.929931640625,15.050000190734863,16.121990205759687,1.0,23918.154831122843,23918.154831122843,241.8298530863953,1.6121990205759689,31.23285665008052,52.191235059760956,14.775999832153321,3,2015-12-16,2073.070068359375,15.221019035928805,ladder_exit,90.0971169830882,3_43-55,2_15-20,2_flat,3,41,0.055884612155948594,0.0001801942339661764,9.187542574415808e-05,0,1
409,2015-11-19,21,1977,2081.239990234375,16.989999771118164,18.09588540549106,1.0,22604.189370627228,22604.189370627228,271.4382810823659,1.8095885405491061,10.08083749946013,69.32270916334662,18.460000228881835,4,2015-12-31,2043.93994140625,14.945391654681885,ladder_exit,315.04937508091757,4_55-70,2_15-20,1_falling,4,42,0.1741000056207906,0.0006300987501618352,0.0003318489096942369,0,1
410,2015-12-02,21,1982,2079.510009765625,15.90999984741211,16.763355767140183,1.0,23117.98474663589,23117.98474663589,251.45033650710275,1.6763355767140184,71.51206446666379,60.1593625498008,15.407999801635743,3,2016-01-13,1890.280029296875,108.04453828960209,ladder_exit,-9128.11825224619,4_55-70,2_15-20,3_rising,3,42,-5.445280992090667,-0.01825623650449238,-0.009401171912038356,0,0
411,2016-03-01,36,1875,1978.3499755859375,17.700000762939453,17.99717436098996,1.0,21139.969511294305,21139.969511294305,269.9576154148494,1.799717436098996,2.231186472905037,62.94820717131474,20.23399963378906,0,2016-03-18,2049.580078125,1.472765945769396,profit_target,1652.4408415220564,4_55-70,2_15-20,1_falling,0,17,0.9181668235119336,0.003304881683044113,0.004598038913468738,0,1
412,2016-03-08,41,1869,1979.260009765625,18.670000076293945,18.857198775503207,1.0,20575.71987755032,20575.71987755032,282.8579816325481,1.8857198775503208,2.5587009953916464,66.13545816733067,17.140000534057616,1,2016-03-18,2049.580078125,1.737601826335009,profit_target,1711.95969491682,4_55-70,2_15-20,3_rising,1,10,0.9078547218480684,0.00342391938983364,0.008320290639185357,0,1
413,2016-03-15,29,1916,2015.9300537109375,16.84000015258789,17.382847138041654,1.0,21984.230148374478,21984.230148374478,260.7427070706248,1.7382847138041655,2.745198153405525,56.17529880478087,17.695999908447266,2,2016-04-13,2082.419921875,1.0766112137021864,profit_target,1630.623592433947,4_55-70,2_15-20,1_falling,2,29,0.9380647367400439,0.0032612471848678937,0.002557669718685108,0,1
414,2016-03-22,21,1966,2049.800048828125,14.170000076293945,14.795664983257609,1.0,23846.56234793513,23846.56234793513,221.93497474886414,1.479566498325761,5.82892796595624,29.880478087649404,14.815999984741211,1,2016-05-02,2081.429931640625,2.9040651916761533,ladder_exit,1189.1599791581457,1_<30,1_<15,1_falling,1,41,0.8037218877987359,0.002378319958316291,0.001216271825997508,0,1
415,2016-03-30,21,1983,2063.949951171875,13.5600004196167,14.083142321865296,1.0,24272.568382577152,24272.568382577152,211.24713482797944,1.4083142321865296,8.264233366067572,19.9203187250996,14.581999778747559,2,2016-05-09,2058.68994140625,7.342520490346772,ladder_exit,674.0621831518524,1_<30,1_<15,1_falling,2,40,0.47863052701335884,0.0013481243663037048,0.0006942633475447269,0,1
416,2016-04-06,21,1982,2066.659912109375,14.09000015258789,14.676535563668779,1.0,24001.561027069998,24001.561027069998,220.14803345503168,1.467653556366878,10.543138084307373,30.677290836653388,14.030000114440918,3,2016-05-16,2066.659912109375,6.16349327642331,ladder_exit,851.3042287245469,2_30-43,1_<15,2_flat,3,40,0.5800444015084316,0.0017026084574490938,0.0008867175636663894,0,1
417,2016-04-13,21,1999,2082.419921875,13.84000015258789,14.552623829875756,1.0,24349.569023612574,24349.569023612574,218.28935744813634,1.4552623829875757,13.559653177876044,23.904382470119522,15.344000053405761,3,2016-05-23,2048.0400390625,15.233121777271663,ladder_exit,-68.04979473959065,1_<30,1_<15,1_falling,3,40,-0.04676118584188789,-0.0001360995894791813,-6.986755563681697e-05,0,0
418,2016-04-27,21,2012,2095.14990234375,13.770000457763672,14.628605166306215,1.0,24575.11881741187,24575.11881741187,219.42907749459323,1.4628605166306217,4.024939123545295,20.717131474103585,13.697999954223633,4,2016-06-07,2112.1298828125,3.881101536996198,ladder_exit,1074.7503629310017,1_<30,1_<15,2_flat,4,41,0.7346909364991637,0.0021495007258620037,0.0010666651779339257,0,1
419,2016-05-09,21,1971,2058.68994140625,14.569999694824219,15.113793102216846,1.0,23622.73429069043,23622.73429069043,226.7068965332527,1.5113793102216846,9.771621833592121,33.067729083665334,15.392000007629395,3,2016-06-17,2071.219970703125,10.30310768389353,ladder_exit,481.0685418323317,2_30-43,1_<15,1_falling,3,39,0.31829768912330153,0.0009621370836646634,0.0005221703239101671,0,1
420,2016-05-24,21,1989,2076.06005859375,14.420000076293945,15.153170352482846,1.0,23950.212054779535,23950.212054779535,227.2975552872427,1.5153170352482848,3.5138568857843495,27.091633466135455,15.773999786376953,2,2016-07-05,2088.550048828125,5.4643922113623375,ladder_exit,968.8778141120508,1_<30,1_<15,1_falling,2,42,0.6393895083171821,0.0019377556282241016,0.000963186435713277,0,1
421,2016-06-01,21,2013,2099.330078125,14.199999809265137,15.121688705558086,1.0,24369.112229930804,24369.112229930804,226.82533058337128,1.5121688705558087,1.9507806624935,25.099601593625497,13.811999893188476,3,2016-07-12,2152.139892578125,1.146638193226778,ladder_exit,1397.5050512331309,1_<30,1_<15,2_flat,3,41,0.9241726095839202,0.0027950101024662617,0.0013987168975569772,0,1
423,2016-06-21,35,1975,2088.89990234375,18.479999542236328,19.9596393464559,1.0,21939.472235426838,21939.472235426838,299.3945901968385,1.9959639346455902,2.0730832312924434,63.745019920318725,19.55800018310547,3,2016-07-12,2152.139892578125,1.3915525511950761,profit_target,1856.8086795260824,4_55-70,2_15-20,1_falling,3,21,0.9302816785894398,0.003713617359052165,0.004030154416706425,0,1
422,2016-06-08,23,2033,2119.1201171875,14.079999923706055,15.17148062200613,1.0,24691.93810126311,24691.93810126311,227.57220933009194,1.517148062200613,1.574902741730071,23.904382470119522,13.8,3,2016-07-15,2161.739990234375,1.4240346353448388,profit_target,1374.7445986661291,1_<30,1_<15,2_flat,3,37,0.9061373987928848,0.002749489197332258,0.0015047526553417137,0,1
424,2016-07-06,39,2008,2099.72998046875,14.960000038146973,15.928611114533851,1.0,23915.81277160963,23915.81277160963,238.92916671800776,1.5928611114533853,1.7393817208387077,31.47410358565737,16.273999977111817,3,2016-07-20,2173.02001953125,1.1929953408772747,profit_target,1473.5615773656577,2_30-43,1_<15,1_falling,3,14,0.9251036181184221,0.0029471231547313153,0.004401037898582663,0,1
425,2016-07-13,22,2073,2152.429931640625,13.039999961853027,14.378129814707506,1.0,25781.268792017625,25781.268792017625,215.6719472206126,1.4378129814707508,1.4446318900156996,5.9760956175298805,14.002000045776366,2,2016-08-19,2183.8701171875,1.3916962464442975,profit_target,1298.643356826321,1_<30,1_<15,1_falling,2,37,0.9032074223574809,0.002597286713652642,0.0013613941728997155,0,1
426,2016-07-20,21,2101,2173.02001953125,11.770000457763672,12.854112066384118,1.0,26678.70954648216,26678.70954648216,192.81168099576178,1.285411206638412,8.82602747813388,0.0,12.58799991607666,1,2016-08-29,2180.3798828125,5.549386342185244,ladder_exit,730.4725724198875,1_<30,1_<15,1_falling,1,40,0.5682792935423431,0.0014609451448397749,0.0006845089069499308,0,1
427,2016-07-27,21,2087,2166.580078125,12.829999923706055,13.990019686729909,1.0,25939.69532804799,25939.69532804799,209.85029530094863,1.3990019686729909,3.1325453429257664,5.179282868525896,12.490000152587891,2,2016-09-06,2186.47998046875,2.4270302580160603,ladder_exit,1156.298942871385,1_<30,1_<15,2_flat,2,41,0.8265170233950282,0.00231259788574277,0.0010872299340490277,0,1
428,2016-08-03,21,2085,2163.7900390625,12.859999656677246,14.19979547316973,1.0,25997.82622700447,25997.82622700447,212.99693209754594,1.419979547316973,10.119383892793621,5.577689243027888,12.645999908447266,3,2016-09-13,2127.02001953125,22.78719529837838,ladder_exit,-858.7399825208649,1_<30,1_<15,2_flat,3,41,-0.6047551770329647,-0.00171747996504173,-0.0008056395730772387,0,0
429,2016-08-17,21,2107,2182.219970703125,12.1899995803833,13.422494725459273,1.0,26553.5519627803,26553.5519627803,201.3374208818891,1.3422494725459275,17.40396929589872,4.382470119521913,11.946000289916991,4,2016-09-27,2159.929931640625,10.465469333710814,ladder_exit,295.7025391748459,1_<30,1_<15,2_flat,4,41,0.22030371046745034,0.0005914050783496919,0.00027161176264306675,0,1
430,2016-08-29,21,2099,2180.3798828125,12.9399995803833,14.098620106633234,1.0,25977.57197160082,25977.57197160082,211.4793015994985,1.4098620106633235,8.582784418792471,10.756972111553784,13.076000022888184,3,2016-10-07,2153.739990234375,10.682718636114885,ladder_exit,341.59014705183495,1_<30,1_<15,2_flat,3,39,0.24228622692735782,0.0006831802941036699,0.00033716475615400165,0,1
431,2016-09-06,21,2113,2186.47998046875,12.020000457763672,13.392841494646518,1.0,26788.485809620903,26788.485809620903,200.89262241969777,1.339284149464652,29.228986673175996,4.780876494023905,12.987999725341798,3,2016-10-14,2132.97998046875,26.953508548471973,ladder_exit,-1356.0667053825455,1_<30,1_<15,1_falling,3,38,-1.0125309897265655,-0.002712133410765091,-0.0013321382247854878,0,0
432,2016-11-09,30,2073,2163.260009765625,14.380000114440918,15.78160982732453,1.0,25001.06015265433,25001.06015265433,236.72414740986795,1.5781609827324532,1.591850472287291,37.05179282868526,20.271999740600585,0,2016-12-07,2241.35009765625,0.8139550161339812,profit_target,1496.7654811190548,2_30-43,1_<15,1_falling,0,28,0.9484238284281564,0.00299353096223811,0.0021381457311637603,0,1
433,2016-11-16,33,2091,2176.93994140625,13.720000267028809,15.163570950781946,1.0,25576.46207554694,25576.46207554694,227.45356426172918,1.5163570950781946,1.959447756935802,29.08366533864542,14.227999877929687,1,2016-12-09,2259.530029296875,0.8665537124372946,profit_target,1429.7017238344652,1_<30,1_<15,1_falling,1,23,0.9428529259202887,0.0028594034476689305,0.0024303965236056866,0,1
435,2016-12-01,37,2102,2191.080078125,14.069999694824219,15.65190866874434,1.0,25523.384226249433,25523.384226249433,234.7786300311651,1.565190866874434,2.096952124660561,38.24701195219124,12.829999923706055,3,2016-12-19,2262.530029296875,1.436734293990284,profit_target,1421.5174374754056,2_30-43,1_<15,3_rising,3,18,0.908207086790678,0.0028430348749508114,0.0030941504571183067,0,1
434,2016-11-23,31,2127,2204.719970703125,12.430000305175781,13.845644291199562,1.0,26683.366919354332,26683.366919354332,207.68466436799343,1.3845644291199564,2.036366077117677,9.9601593625498,12.950000190734864,2,2016-12-20,2270.760009765625,1.366472440084948,profit_target,1247.9171851114615,1_<30,1_<15,1_falling,2,27,0.901306691740341,0.0024958343702229232,0.0017321335476072892,0,1
436,2016-12-08,21,2165,2246.18994140625,12.640000343322754,14.258944688787437,1.0,26999.749449347495,26999.749449347495,213.88417033181156,1.4258944688787438,3.9247328226284424,13.147410358565736,12.868000030517578,3,2017-01-20,2271.31005859375,1.9192171903889346,ladder_exit,1233.9727498398502,1_<30,1_<15,2_flat,3,43,0.8654025783620496,0.0024679454996797004,0.001062863222037919,0,1
437,2016-12-15,23,2179,2262.030029296875,12.789999961853027,14.50695324481569,1.0,27078.142834247195,27078.142834247195,217.60429867223536,1.4506953244815692,2.478376911925409,16.334661354581673,12.588000106811524,3,2017-01-25,2298.3701171875,1.1538352891307966,profit_target,1335.3117955684893,1_<30,1_<15,2_flat,3,41,0.9204632930389336,0.002670623591136979,0.0012027627071428252,0,1
439,2016-12-30,33,2148,2238.830078125,14.039999961853027,15.9513922964681,1.0,26094.58258902181,26094.58258902181,239.2708844470215,1.59513922964681,2.003806570297229,45.0199203187251,12.235999870300294,3,2017-01-25,2298.3701171875,1.0078991497145608,profit_target,1494.349314675354,3_43-55,1_<15,3_rising,3,26,0.9368143462976755,0.002988698629350708,0.002202563441867046,0,1
438,2016-12-22,21,2189,2260.9599609375,11.430000305175781,13.0581351353934,1.0,28024.21683385184,28024.21683385184,195.872027030901,1.30581351353934,3.7529394270442253,1.1952191235059761,11.884000015258788,2,2017-02-03,2297.419921875,1.480465199350121,ladder_exit,1157.7669936043278,1_<30,1_<15,1_falling,2,43,0.8866250667495853,0.002315533987208656,0.000960769536018862,0,1
440,2017-01-17,29,2193,2267.889892578125,11.869999885559082,13.75442470527571,1.0,27904.801601386946,27904.801601386946,206.31637057913565,1.3754424705275712,1.5468159992161787,9.56175298804781,11.41599998474121,4,2017-02-14,2337.580078125,0.9224340087392022,profit_target,1283.199069653651,1_<30,1_<15,3_rising,4,28,0.9329354714206703,0.002566398139307302,0.0016423172920762962,0,1
442,2017-02-01,33,2204,2279.550048828125,11.8100004196167,13.596888415395824,1.0,27997.934691148956,27997.934691148956,203.95332623093736,1.3596888415395825,1.5113138066709695,11.155378486055776,11.17800006866455,3,2017-02-24,2367.340087890625,1.1454174486857909,profit_target,1245.1470966710033,1_<30,1_<15,3_rising,3,23,0.9157588549900263,0.0024902941933420066,0.0019336008490354114,0,1
441,2017-01-25,25,2230,2298.3701171875,10.8100004196167,12.529094677183366,1.0,28891.44950678084,28891.44950678084,187.9364201577505,1.2529094677183368,2.6957624366439177,0.0,11.927999877929688,2,2017-03-01,2395.9599609375,0.9299619394085639,profit_target,1159.9132737774803,1_<30,1_<15,1_falling,2,35,0.925775807161701,0.0023198265475549607,0.0011470653018986496,0,1
443,2017-02-08,33,2221,2294.669921875,11.449999809265137,13.174217239210236,1.0,28370.478364546023,28370.478364546023,197.61325858815354,1.3174217239210237,1.5988888196265663,6.374501992031872,11.474000167846679,3,2017-03-03,2383.1201171875,0.9422104120853803,profit_target,1223.2006827124856,1_<30,1_<15,2_flat,3,23,0.9284807290651703,0.002446401365424971,0.0018745767235728008,0,1
444,2017-02-15,21,2270,2349.25,11.970000267028809,14.180431509277355,1.0,28731.793150927737,28731.793150927737,212.70647263916032,1.4180431509277356,7.822492840757263,17.52988047808765,10.997999954223634,3,2017-03-28,2358.570068359375,3.786833014431579,ladder_exit,1039.3598494845776,1_<30,1_<15,3_rising,3,41,0.732953612028372,0.0020787196989691553,0.0008823062347054595,0,1
445,2017-02-24,21,2292,2367.340087890625,11.470000267028809,13.79088156084282,1.0,29355.180685381158,29355.180685381158,206.8632234126423,1.379088156084282,7.347663116391459,8.764940239043826,11.65399990081787,3,2017-04-05,2352.949951171875,10.255945696648439,ladder_exit,353.4935864194381,1_<30,1_<15,2_flat,3,40,0.25632414059963443,0.0007069871728388762,0.000301048723058514,0,1
446,2017-03-03,21,2311,2383.1201171875,10.960000038146973,13.172059092073368,1.0,29851.995948269836,29851.995948269836,197.58088638110053,1.317205909207337,20.49309765515534,2.3904382470119523,12.166000175476075,2,2017-04-12,2344.929931640625,24.279734828108985,ladder_exit,-1110.7675736035617,1_<30,1_<15,1_falling,2,40,-0.8432755773711911,-0.0022215351472071234,-0.0009302288995419246,0,0
447,2017-03-10,21,2295,2372.60009765625,11.65999984741211,13.932715774611552,1.0,29222.263276679907,29222.263276679907,208.99073661917328,1.3932715774611553,19.81064115040749,13.545816733067728,11.561999893188476,3,2017-04-20,2355.840087890625,12.817050673041422,ladder_exit,111.566510157013,1_<30,1_<15,2_flat,3,41,0.08007520713248993,0.000223133020314026,9.311853665506534e-05,0,1
448,2017-03-24,28,2257,2343.97998046875,12.960000038146973,15.322053485599156,1.0,27993.907008716167,27993.907008716167,229.83080228398734,1.5322053485599156,2.393539218660351,45.0199203187251,12.204000091552734,4,2017-04-25,2388.610107421875,1.4480290686279318,profit_target,1387.4024416971224,3_43-55,1_<15,3_rising,4,32,0.9054937988573855,0.002774804883394245,0.0015487772496184857,0,1
449,2017-04-05,28,2267,2352.949951171875,12.890000343322754,15.469946236725093,1.0,28246.248774063133,28246.248774063133,232.0491935508764,1.5469946236725094,1.7859215798216468,46.21513944223107,11.9,3,2017-05-05,2399.2900390625,1.3202313735419438,profit_target,1414.9714863183149,3_43-55,1_<15,3_rising,3,30,0.9146583088693765,0.00282994297263663,0.0016698046026529369,0,1
450,2017-04-24,22,2303,2374.14990234375,10.84000015258789,12.918870672284356,1.0,29789.145368009686,29789.145368009686,193.78306008426534,1.2918870672284357,1.7256219875083332,1.593625498007968,14.557999992370606,2,2017-06-01,2430.06005859375,0.6308180503573766,profit_target,1228.805262192698,1_<30,1_<15,1_falling,2,38,0.9511708053776937,0.0024576105243853956,0.001085528979919806,0,1
451,2017-05-01,21,2323,2388.330078125,10.109999656677246,12.163355401755496,1.0,30508.27889955055,30508.27889955055,182.45033102633244,1.2163355401755496,1.3580907819902421,0.0,10.726000022888183,2,2017-06-09,2431.77001953125,1.6914358514049468,ladder_exit,1047.191955035055,1_<30,1_<15,1_falling,2,39,0.8609400288376983,0.00209438391007011,0.0008801242396707336,0,1
452,2017-05-08,21,2336,2399.3798828125,9.770000457763672,11.687337072632431,1.0,30821.443668200744,30821.443668200744,175.31005608948647,1.168733707263243,2.9458591803949616,0.0,10.481999969482422,2,2017-06-16,2433.14990234375,2.162119911701808,ladder_exit,952.5217160930623,1_<30,1_<15,1_falling,2,39,0.8150032040433983,0.0019050434321861247,0.0007924234182182204,0,1
453,2017-05-15,21,2334,2402.320068359375,10.420000076293945,12.603694784795437,1.0,30463.16366793267,30463.16366793267,189.05542177193155,1.2603694784795438,2.216820714937029,2.3904382470119523,10.188000106811524,3,2017-06-23,2438.300048828125,1.4520502794884322,ladder_exit,1115.1644505307004,1_<30,1_<15,2_flat,3,39,0.8847916976504283,0.0022303289010614006,0.0009386405358849072,0,1
454,2017-05-30,21,2345,2412.909912109375,10.380000114440918,12.690573092269801,1.0,30671.714779930106,30671.714779930106,190.35859638404702,1.2690573092269801,5.029218320529424,3.187250996015936,10.294000244140625,4,2017-07-10,2427.429931640625,4.336390259882535,ladder_exit,835.4182832387266,1_<30,1_<15,2_flat,4,41,0.6582983110097718,0.0016708365664774532,0.0006643272420517684,0,1
455,2017-06-09,22,2361,2431.77001953125,10.699999809265137,13.25870379541908,1.0,30725.41871938566,30725.41871938566,198.8805569312862,1.3258703795419082,2.009447255778184,10.358565737051793,10.163999938964844,3,2017-07-19,2473.830078125,1.1293572203235414,profit_target,1212.934657509554,1_<30,1_<15,3_rising,3,40,0.9148214457650274,0.002425869315019108,0.0009869146687529716,0,1
456,2017-06-16,23,2364,2433.14990234375,10.380000114440918,12.655296686759982,1.0,30847.787969457248,30847.787969457248,189.82945030139973,1.2655296686759983,1.4367324091135032,4.780876494023905,10.823999977111816,3,2017-07-25,2477.1298828125,1.019763881960472,profit_target,1163.553280479951,1_<30,1_<15,1_falling,3,39,0.9194199940782618,0.0023271065609599016,0.000967158472725033,0,1
457,2017-06-23,21,2372,2438.300048828125,10.020000457763672,12.230688620390936,1.0,31167.56471164847,31167.56471164847,183.46032930586404,1.2230688620390937,1.86276875144668,2.3904382470119523,10.567999839782715,3,2017-08-03,2472.159912109375,2.150473322640977,ladder_exit,1008.0215297749959,1_<30,1_<15,1_falling,3,41,0.8241739783109415,0.0020160430595499916,0.0007888293871395475,0,1
458,2017-07-10,21,2353,2427.429931640625,11.109999656677246,13.661204926744404,1.0,30334.576303221314,30334.576303221314,204.91807390116605,1.3661204926744404,2.500226823346054,21.51394422310757,11.439999961853028,3,2017-08-17,2430.010009765625,12.85499209432919,ladder_exit,80.62128324152127,1_<30,1_<15,2_flat,3,38,0.059014767492206924,0.00016124256648304255,6.994041043048419e-05,0,1
459,2017-07-19,21,2409,2473.830078125,9.789999961853027,12.21951639473798,1.0,31846.3949988488,31846.3949988488,183.2927459210697,1.2219516394737981,15.01082720177601,1.1952191235059761,9.884000015258788,3,2017-08-28,2444.239990234375,14.257324119916802,ladder_exit,-203.78077251788227,1_<30,1_<15,2_flat,3,40,-0.16676664274998249,-0.00040756154503576454,-0.00015997161729392655,0,0
460,2017-07-26,21,2414,2477.830078125,9.600000381469727,11.890508385843532,1.0,31973.494197959353,31973.494197959353,178.35762578765298,1.1890508385843532,6.249663882915513,1.9920318725099602,9.518000030517578,3,2017-09-05,2457.85009765625,14.101301453677252,ladder_exit,-221.07930678337198,1_<30,1_<15,2_flat,3,41,-0.18592922994493835,-0.00044215861356674397,-0.00016864525912756604,0,0
461,2017-08-03,21,2402,2472.159912109375,10.4399995803833,13.06222334235315,1.0,31372.62980493844,31372.62980493844,195.93335013529725,1.306222334235315,3.058533690040889,15.53784860557769,10.205999946594238,3,2017-09-13,2498.3701171875,2.5912789309583673,ladder_exit,1047.0944411394782,1_<30,1_<15,2_flat,3,41,0.8016203778604546,0.0020941888822789564,0.0008140499845588278,0,1
462,2017-08-31,28,2400,2471.64990234375,10.59000015258789,13.199117763483912,1.0,31229.670077129642,31229.670077129642,197.98676645225868,1.3199117763483912,1.5749022059474242,18.725099601593627,11.549999809265136,2,2017-10-02,2529.1201171875,1.0444689250335983,profit_target,1215.4648838450314,1_<30,1_<15,1_falling,2,32,0.9208682774296341,0.0024309297676900626,0.001216256128430042,0,1
463,2017-09-11,31,2415,2488.110107421875,10.729999542236328,13.50921245427071,1.0,31361.562114567696,31361.562114567696,202.63818681406065,1.3509212454270711,1.9174555956471977,22.709163346613543,11.531999969482422,2,2017-10-05,2552.070068359375,0.9182786910727287,profit_target,1259.0933763197982,1_<30,1_<15,1_falling,2,24,0.9320257421236698,0.0025181867526395964,0.0016728192244274656,0,1
464,2017-09-18,25,2435,2503.8701171875,10.149999618530273,12.79537326992022,1.0,31950.577366054524,31950.577366054524,191.9305990488033,1.279537326992022,1.40086428249937,10.756972111553784,10.483999824523925,2,2017-10-20,2575.2099609375,0.8125967677897137,profit_target,1198.2776502130505,1_<30,1_<15,1_falling,2,32,0.9364929220392505,0.002396555300426101,0.0011720031265833096,0,1
465,2017-09-25,30,2427,2496.659912109375,10.210000038146973,12.73522171428175,1.0,31757.4296421313,31757.4296421313,191.02832571422624,1.273522171428175,1.6269473416021327,13.545816733067728,9.873999977111817,3,2017-10-20,2575.2099609375,1.0013603092684633,profit_target,1173.3861405013286,1_<30,1_<15,3_rising,3,25,0.9213707988966143,0.002346772281002657,0.0014779359081940869,0,1
466,2017-10-02,25,2466,2529.1201171875,9.449999809265137,12.09523941975732,1.0,32834.313981038234,32834.313981038234,181.4285912963598,1.209523941975732,2.0456720976377483,1.1952191235059761,9.86200008392334,3,2017-11-03,2587.840087890625,0.9594428624025966,profit_target,1113.5796557354724,1_<30,1_<15,1_falling,3,32,0.9206759925036816,0.0022271593114709448,0.0010598474590280793,0,1
467,2017-10-09,21,2473,2544.72998046875,10.329999923706055,13.20331473906299,1.0,32318.28313406255,32318.28313406255,198.04972108594484,1.320331473906299,7.537890774548657,19.52191235059761,9.485999870300294,3,2017-11-16,2585.639892578125,2.9891364457718907,ladder_exit,1021.4178293291098,1_<30,1_<15,3_rising,3,38,0.7736071202689497,0.0020428356586582198,0.0008317092974831397,0,1
468,2017-10-20,21,2506,2575.2099609375,9.970000267028809,12.929678801636442,1.0,33000.12120047615,33000.12120047615,193.94518202454663,1.2929678801636442,1.8608827050881018,12.749003984063744,9.989999961853027,2,2017-11-30,2647.580078125,1.18620247585595,ladder_exit,1174.3476325780491,1_<30,1_<15,2_flat,2,41,0.908257390299145,0.002348695265156098,0.0008679551511591778,0,1
469,2017-10-27,21,2513,2581.070068359375,9.800000190734863,12.690614998957244,1.0,33178.10568934885,33178.10568934885,190.35922498435866,1.2690614998957246,2.394070467566621,7.968127490039841,10.945999908447266,3,2017-12-07,2636.97998046875,1.1602524372782739,ladder_exit,1153.0362561678971,1_<30,1_<15,1_falling,3,41,0.9085739786942076,0.002306072512335794,0.0008476323446434265,0,1
