date,vix,ivp,ivp63,ivp252,trend,iv_signal,regime,strategy,edge_primary,edge_extended,spx,year
2012-12-28,22.72,95.2,100.0,95.2,BEARISH,HIGH,HIGH_VOL,Reduce / Wait,False,False,1402.43,2012
2012-12-31,18.02,58.6,82.3,58.6,BULLISH,NEUTRAL,NORMAL,Reduce / Wait,False,False,1426.19,2012
2013-01-02,14.68,7.2,3.2,7.2,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1462.42,2013
2013-01-03,14.56,6.4,3.2,6.4,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1459.37,2013
2013-01-04,13.83,0.8,0.0,0.8,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1466.47,2013
2013-01-07,13.79,0.8,0.0,0.8,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1461.89,2013
2013-01-08,13.62,0.4,0.0,0.4,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1457.15,2013
2013-01-09,13.81,1.6,3.2,1.6,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1461.02,2013
2013-01-10,13.49,0.4,0.0,0.4,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1472.12,2013
2013-01-11,13.36,0.0,0.0,0.0,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1472.05,2013
2013-01-14,13.52,1.2,3.2,1.2,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1470.68,2013
2013-01-15,13.55,1.6,4.8,1.6,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1472.34,2013
2013-01-16,13.42,0.4,1.6,0.4,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1472.63,2013
2013-01-17,13.57,2.4,8.1,2.4,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1480.94,2013
2013-01-18,12.46,0.0,0.0,0.0,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1485.98,2013
2013-01-22,12.43,0.0,0.0,0.0,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1492.56,2013
2013-01-23,12.46,0.4,1.6,0.4,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1494.81,2013
2013-01-24,12.69,1.2,4.8,1.2,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1494.82,2013
2013-01-25,12.89,1.6,6.5,1.6,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1502.96,2013
2013-01-28,13.57,4.4,16.1,4.4,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1500.18,2013
2013-01-29,13.31,2.0,8.1,2.0,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1507.84,2013
2013-01-30,14.32,11.2,27.4,11.2,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1501.96,2013
2013-01-31,14.28,10.8,27.4,10.8,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1498.11,2013
2013-02-01,12.9,2.0,8.1,2.0,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1513.17,2013
2013-02-04,14.67,15.5,33.9,15.5,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1495.71,2013
2013-02-05,13.72,6.8,24.2,6.8,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1511.29,2013
2013-02-06,13.41,3.2,12.9,3.2,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1512.12,2013
2013-02-07,13.5,4.8,17.7,4.8,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1509.39,2013
2013-02-08,13.02,2.4,9.7,2.4,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1517.93,2013
2013-02-11,12.94,2.4,9.7,2.4,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1517.01,2013
2013-02-12,12.64,1.2,4.8,1.2,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1519.43,2013
2013-02-13,12.98,3.2,12.9,3.2,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1520.33,2013
2013-02-14,12.66,1.6,6.5,1.6,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1521.38,2013
2013-02-15,12.46,0.4,1.6,0.4,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1519.79,2013
2013-02-19,12.31,0.0,0.0,0.0,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1530.94,2013
2013-02-20,14.68,19.9,51.6,19.9,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1511.95,2013
2013-02-21,15.22,27.1,59.7,27.1,BULLISH,LOW,NORMAL,Reduce / Wait,True,True,1502.42,2013
2013-02-22,14.17,14.3,45.2,14.3,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1515.6,2013
2013-02-25,18.99,82.1,95.2,82.1,BULLISH,HIGH,NORMAL,Reduce / Wait,False,False,1487.85,2013
2013-02-26,16.87,55.8,82.3,55.8,BULLISH,NEUTRAL,NORMAL,Reduce / Wait,False,False,1496.94,2013
2013-02-27,14.73,21.1,56.5,21.1,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1515.99,2013
2013-02-28,15.51,34.3,61.3,34.3,BULLISH,LOW,NORMAL,Reduce / Wait,True,True,1514.68,2013
2013-03-01,15.36,31.1,61.3,31.1,BULLISH,LOW,NORMAL,Reduce / Wait,True,True,1518.2,2013
2013-03-04,14.01,12.7,45.2,12.7,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1525.2,2013
2013-03-05,13.48,7.2,27.4,7.2,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1539.79,2013
2013-03-06,13.53,8.8,33.9,8.8,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1541.46,2013
2013-03-07,13.06,5.2,21.0,5.2,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1544.26,2013
2013-03-08,12.59,2.0,8.1,2.0,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1551.18,2013
2013-03-11,11.56,0.0,0.0,0.0,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1556.22,2013
2013-03-12,12.27,0.4,1.6,0.4,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1552.48,2013
2013-03-13,11.83,0.4,1.6,0.4,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1554.52,2013
2013-03-14,11.3,0.0,0.0,0.0,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1563.23,2013
2013-03-15,11.3,0.0,0.0,0.0,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1560.7,2013
2013-03-18,13.36,8.4,33.9,8.4,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1552.1,2013
2013-03-19,14.39,21.9,67.7,21.9,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1548.34,2013
2013-03-20,12.67,5.2,21.0,5.2,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1558.71,2013
2013-03-21,13.99,17.1,62.9,17.1,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1545.8,2013
2013-03-22,13.57,13.1,51.6,13.1,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1556.89,2013
2013-03-25,13.74,15.5,59.7,15.5,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1551.69,2013
2013-03-26,12.77,6.0,24.2,6.0,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1563.77,2013
2013-03-27,13.15,8.8,35.5,8.8,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1562.85,2013
2013-03-28,12.7,6.0,24.2,6.0,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1569.19,2013
2013-04-01,13.58,15.5,61.3,15.5,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1562.17,2013
2013-04-02,12.78,6.8,27.4,6.8,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1570.25,2013
2013-04-03,14.21,23.1,79.0,23.1,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1553.69,2013
2013-04-04,13.89,19.5,74.2,19.5,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1559.98,2013
2013-04-05,13.92,19.9,75.8,19.9,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1553.28,2013
2013-04-08,13.19,10.0,40.3,10.0,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1563.07,2013
2013-04-09,12.84,7.2,29.0,7.2,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1568.61,2013
2013-04-10,12.36,2.4,9.7,2.4,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1587.73,2013
2013-04-11,12.24,1.6,6.5,1.6,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1593.37,2013
2013-04-12,12.06,1.6,6.5,1.6,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1588.85,2013
2013-04-15,17.27,65.7,98.4,65.7,BULLISH,NEUTRAL,NORMAL,Reduce / Wait,False,False,1552.36,2013
2013-04-16,13.96,22.3,74.2,22.3,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1574.57,2013
2013-04-17,16.51,55.8,95.2,55.8,NEUTRAL,NEUTRAL,NORMAL,Reduce / Wait,False,False,1552.01,2013
2013-04-18,17.56,68.5,98.4,68.5,NEUTRAL,NEUTRAL,NORMAL,Reduce / Wait,False,False,1541.61,2013
2013-04-19,14.97,33.9,87.1,33.9,NEUTRAL,LOW,LOW_VOL,Reduce / Wait,False,True,1555.25,2013
2013-04-22,14.39,28.7,79.0,28.7,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1562.5,2013
2013-04-23,13.48,14.3,50.0,14.3,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1578.78,2013
2013-04-24,13.61,18.7,59.7,18.7,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1578.79,2013
2013-04-25,13.62,19.1,59.7,19.1,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1585.16,2013
2013-04-26,13.61,18.7,56.5,18.7,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1582.24,2013
2013-04-29,13.71,20.7,59.7,20.7,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1593.61,2013
2013-04-30,13.52,15.9,48.4,15.9,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1597.57,2013
2013-05-01,14.49,31.9,80.6,31.9,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1582.7,2013
2013-05-02,13.59,19.1,54.8,19.1,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1597.59,2013
2013-05-03,12.85,8.8,29.0,8.8,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1614.42,2013
2013-05-06,12.66,6.0,19.4,6.0,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1617.5,2013
2013-05-07,12.83,8.8,29.0,8.8,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1625.96,2013
2013-05-08,12.66,6.0,19.4,6.0,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1632.69,2013
2013-05-09,13.13,12.7,41.9,12.7,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1626.67,2013
2013-05-10,12.59,5.2,16.1,5.2,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1633.7,2013
2013-05-13,12.55,5.2,16.1,5.2,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1633.77,2013
2013-05-14,12.77,9.2,29.0,9.2,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1650.34,2013
2013-05-15,12.81,10.4,33.9,10.4,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1658.78,2013
2013-05-16,13.07,14.3,40.3,14.3,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1650.47,2013
2013-05-17,12.45,4.0,14.5,4.0,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1667.47,2013
2013-05-20,13.02,13.9,37.1,13.9,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1666.29,2013
2013-05-21,13.37,17.9,48.4,17.9,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1669.16,2013
2013-05-22,13.82,28.7,69.4,28.7,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1655.35,2013
2013-05-23,14.07,33.1,79.0,33.1,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1650.51,2013
2013-05-24,13.99,31.5,75.8,31.5,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1649.6,2013
2013-05-28,14.48,38.6,87.1,38.6,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1660.06,2013
2013-05-29,14.83,43.4,90.3,43.4,BULLISH,NEUTRAL,LOW_VOL,Bull Call Diagonal,False,False,1648.36,2013
2013-05-30,14.53,39.8,90.3,39.8,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1654.41,2013
2013-05-31,16.3,62.9,95.2,62.9,BULLISH,NEUTRAL,NORMAL,Reduce / Wait,False,False,1630.74,2013
2013-06-03,16.28,62.2,93.5,62.2,BULLISH,NEUTRAL,NORMAL,Reduce / Wait,False,False,1640.42,2013
2013-06-04,16.27,61.8,91.9,61.8,BULLISH,NEUTRAL,NORMAL,Reduce / Wait,False,False,1631.38,2013
2013-06-05,17.5,77.7,98.4,77.7,NEUTRAL,HIGH,NORMAL,Reduce / Wait,False,False,1608.9,2013
2013-06-06,16.63,69.3,95.2,69.3,BULLISH,NEUTRAL,NORMAL,Reduce / Wait,False,False,1622.56,2013
2013-06-07,15.14,48.2,87.1,48.2,BULLISH,NEUTRAL,NORMAL,Reduce / Wait,False,False,1643.38,2013
2013-06-10,15.44,53.4,87.1,53.4,BULLISH,NEUTRAL,NORMAL,Reduce / Wait,False,False,1642.81,2013
2013-06-11,17.07,75.7,95.2,75.7,BULLISH,HIGH,NORMAL,Reduce / Wait,False,False,1626.13,2013
2013-06-12,18.59,90.4,100.0,90.4,NEUTRAL,HIGH,NORMAL,Iron Condor,False,False,1612.52,2013
2013-06-13,16.41,66.5,88.7,66.5,BULLISH,NEUTRAL,NORMAL,Reduce / Wait,False,False,1636.36,2013
2013-06-14,17.15,78.1,93.5,78.1,NEUTRAL,HIGH,NORMAL,Iron Condor,False,False,1626.73,2013
2013-06-17,16.8,73.7,90.3,73.7,BULLISH,HIGH,NORMAL,Reduce / Wait,False,False,1639.04,2013
2013-06-18,16.61,70.1,87.1,70.1,BULLISH,HIGH,NORMAL,Reduce / Wait,False,False,1651.81,2013
2013-06-19,16.64,71.3,88.7,71.3,NEUTRAL,HIGH,NORMAL,Iron Condor,False,False,1628.93,2013
2013-06-20,20.49,99.6,100.0,99.6,BEARISH,HIGH,NORMAL,Reduce / Wait,False,False,1588.19,2013
2013-06-21,18.9,94.0,98.4,94.0,BEARISH,HIGH,NORMAL,Reduce / Wait,False,False,1592.43,2013
2013-06-24,20.11,98.4,98.4,98.4,BEARISH,HIGH,NORMAL,Reduce / Wait,False,False,1573.09,2013
2013-06-25,18.47,90.8,93.5,90.8,BEARISH,HIGH,NORMAL,Reduce / Wait,False,False,1588.03,2013
2013-06-26,17.21,79.7,87.1,79.7,NEUTRAL,HIGH,NORMAL,Reduce / Wait,False,False,1603.26,2013
2013-06-27,16.86,75.7,82.3,75.7,NEUTRAL,HIGH,NORMAL,Iron Condor,False,False,1613.2,2013
2013-06-28,16.86,75.7,80.6,75.7,NEUTRAL,HIGH,NORMAL,Iron Condor,False,False,1606.28,2013
2013-07-01,16.37,66.1,69.4,66.1,NEUTRAL,NEUTRAL,NORMAL,Reduce / Wait,False,False,1614.96,2013
2013-07-02,16.44,68.1,71.0,68.1,NEUTRAL,NEUTRAL,NORMAL,Reduce / Wait,False,False,1614.08,2013
2013-07-03,16.2,62.5,61.3,62.5,NEUTRAL,NEUTRAL,NORMAL,Reduce / Wait,False,False,1615.41,2013
2013-07-05,14.89,45.0,54.8,45.0,NEUTRAL,NEUTRAL,LOW_VOL,Iron Condor,False,False,1631.89,2013
2013-07-08,14.78,43.8,51.6,43.8,BULLISH,NEUTRAL,LOW_VOL,Bull Call Diagonal,False,False,1640.46,2013
2013-07-09,14.35,37.5,43.5,37.5,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1652.32,2013
2013-07-10,14.21,35.5,41.9,35.5,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1652.62,2013
2013-07-11,14.01,32.3,38.7,32.3,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1675.02,2013
2013-07-12,13.84,29.5,33.9,29.5,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1680.19,2013
2013-07-15,13.79,27.9,32.3,27.9,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1682.5,2013
2013-07-16,14.42,40.6,46.8,40.6,BULLISH,NEUTRAL,LOW_VOL,Bull Call Diagonal,False,False,1676.26,2013
2013-07-17,13.78,27.9,32.3,27.9,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1680.91,2013
2013-07-18,13.77,27.9,32.3,27.9,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1689.37,2013
2013-07-19,12.54,5.6,1.6,5.6,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1692.09,2013
2013-07-22,12.29,2.8,0.0,2.8,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1695.53,2013
2013-07-23,12.66,8.0,8.1,8.0,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1692.39,2013
2013-07-24,13.18,17.5,24.2,17.5,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1685.94,2013
2013-07-25,12.97,14.7,19.4,14.7,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1690.25,2013
2013-07-26,12.72,10.8,12.9,10.8,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1691.65,2013
2013-07-29,13.39,20.7,30.6,20.7,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1685.33,2013
2013-07-30,13.39,20.7,30.6,20.7,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1685.96,2013
2013-07-31,13.45,22.3,33.9,22.3,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1685.73,2013
2013-08-01,12.94,14.7,21.0,14.7,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1706.87,2013
2013-08-02,11.98,1.6,0.0,1.6,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1709.67,2013
2013-08-05,11.84,1.6,0.0,1.6,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1707.14,2013
2013-08-06,12.72,11.6,14.5,11.6,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1697.37,2013
2013-08-07,12.98,17.1,22.6,17.1,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1690.91,2013
2013-08-08,12.73,12.4,16.1,12.4,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1697.48,2013
2013-08-09,13.41,23.9,33.9,23.9,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1691.42,2013
2013-08-12,12.81,13.9,16.1,13.9,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1689.47,2013
2013-08-13,12.31,4.0,4.8,4.0,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1694.16,2013
2013-08-14,13.04,19.9,24.2,19.9,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1685.39,2013
2013-08-15,14.73,53.4,56.5,53.4,NEUTRAL,NEUTRAL,LOW_VOL,Reduce / Wait,False,False,1661.32,2013
2013-08-16,14.37,47.4,50.0,47.4,NEUTRAL,NEUTRAL,LOW_VOL,Reduce / Wait,False,False,1655.83,2013
2013-08-19,15.1,58.2,61.3,58.2,BEARISH,NEUTRAL,NORMAL,Reduce / Wait,False,False,1646.06,2013
2013-08-20,14.91,55.4,59.7,55.4,NEUTRAL,NEUTRAL,LOW_VOL,Reduce / Wait,False,False,1652.35,2013
2013-08-21,15.94,68.9,64.5,68.9,BEARISH,NEUTRAL,NORMAL,Reduce / Wait,False,False,1642.8,2013
2013-08-22,14.76,53.0,51.6,53.0,NEUTRAL,NEUTRAL,LOW_VOL,Reduce / Wait,False,False,1656.96,2013
2013-08-23,13.98,39.4,37.1,39.4,NEUTRAL,LOW,LOW_VOL,Reduce / Wait,False,False,1663.5,2013
2013-08-26,14.99,56.2,58.1,56.2,NEUTRAL,NEUTRAL,LOW_VOL,Reduce / Wait,False,False,1656.78,2013
2013-08-27,16.77,81.7,80.6,81.7,BEARISH,HIGH,NORMAL,Reduce / Wait,False,False,1630.48,2013
2013-08-28,16.49,76.5,74.2,76.5,BEARISH,HIGH,NORMAL,Iron Condor,False,False,1634.96,2013
2013-08-29,16.81,82.1,82.3,82.1,BEARISH,HIGH,NORMAL,Reduce / Wait,False,False,1638.17,2013
2013-08-30,17.01,84.1,85.5,84.1,BEARISH,HIGH,NORMAL,Reduce / Wait,False,False,1632.97,2013
2013-09-03,16.61,77.7,71.0,77.7,BEARISH,HIGH,NORMAL,Reduce / Wait,False,False,1639.77,2013
2013-09-04,15.88,67.7,61.3,67.7,NEUTRAL,NEUTRAL,NORMAL,Reduce / Wait,False,False,1653.08,2013
2013-09-05,15.77,66.9,61.3,66.9,BEARISH,NEUTRAL,NORMAL,Reduce / Wait,False,False,1655.08,2013
2013-09-06,15.85,67.7,61.3,67.7,BEARISH,NEUTRAL,NORMAL,Reduce / Wait,False,False,1655.17,2013
2013-09-09,15.63,66.1,58.1,66.1,NEUTRAL,NEUTRAL,NORMAL,Reduce / Wait,False,False,1671.71,2013
2013-09-10,14.53,49.8,46.8,49.8,BULLISH,NEUTRAL,LOW_VOL,Bull Call Diagonal,False,False,1683.99,2013
2013-09-11,13.82,36.7,35.5,36.7,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1689.13,2013
2013-09-12,14.29,45.8,43.5,45.8,BULLISH,NEUTRAL,LOW_VOL,Bull Call Diagonal,False,False,1683.42,2013
2013-09-13,14.16,43.8,41.9,43.8,BULLISH,NEUTRAL,LOW_VOL,Bull Call Diagonal,False,False,1687.99,2013
2013-09-16,14.38,48.2,50.0,48.2,BULLISH,NEUTRAL,LOW_VOL,Bull Call Diagonal,False,False,1697.6,2013
2013-09-17,14.53,50.6,53.2,50.6,BULLISH,NEUTRAL,LOW_VOL,Bull Call Diagonal,False,False,1704.76,2013
2013-09-18,13.59,31.5,30.6,31.5,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1725.52,2013
2013-09-19,13.16,21.9,22.6,21.9,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1722.34,2013
2013-09-20,13.12,21.1,22.6,21.1,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1709.91,2013
2013-09-23,14.31,46.6,51.6,46.6,BULLISH,NEUTRAL,LOW_VOL,Bull Call Diagonal,False,False,1701.84,2013
2013-09-24,14.08,43.4,46.8,43.4,BULLISH,NEUTRAL,LOW_VOL,Bull Call Diagonal,False,False,1697.42,2013
2013-09-25,14.01,41.8,45.2,41.8,BULLISH,NEUTRAL,LOW_VOL,Bull Call Diagonal,False,False,1692.77,2013
2013-09-26,14.06,43.0,48.4,43.0,BULLISH,NEUTRAL,LOW_VOL,Bull Call Diagonal,False,False,1698.67,2013
2013-09-27,15.46,64.5,79.0,64.5,BULLISH,NEUTRAL,NORMAL,Reduce / Wait,False,False,1691.75,2013
2013-09-30,16.6,79.3,93.5,79.3,NEUTRAL,HIGH,NORMAL,Reduce / Wait,False,False,1681.55,2013
2013-10-01,15.54,65.7,80.6,65.7,BULLISH,NEUTRAL,NORMAL,Reduce / Wait,False,False,1695.0,2013
2013-10-02,16.6,78.9,91.9,78.9,BULLISH,HIGH,NORMAL,Reduce / Wait,False,False,1693.87,2013
2013-10-03,17.67,90.4,100.0,90.4,NEUTRAL,HIGH,NORMAL,Reduce / Wait,False,False,1678.66,2013
2013-10-04,16.74,82.5,93.5,82.5,BULLISH,HIGH,NORMAL,Reduce / Wait,False,False,1690.5,2013
2013-10-07,19.41,98.0,100.0,98.0,NEUTRAL,HIGH,NORMAL,Reduce / Wait,False,False,1676.12,2013
2013-10-08,20.34,99.2,100.0,99.2,BEARISH,HIGH,NORMAL,Reduce / Wait,False,False,1655.45,2013
2013-10-09,19.6,98.4,98.4,98.4,BEARISH,HIGH,NORMAL,Reduce / Wait,False,False,1656.4,2013
2013-10-10,16.48,74.9,80.6,74.9,BULLISH,HIGH,NORMAL,Reduce / Wait,False,False,1692.56,2013
2013-10-11,15.72,66.1,72.6,66.1,BULLISH,NEUTRAL,NORMAL,Reduce / Wait,False,False,1703.2,2013
2013-10-14,16.07,70.1,79.0,70.1,BULLISH,HIGH,NORMAL,Reduce / Wait,False,False,1710.14,2013
2013-10-15,18.66,95.2,95.2,95.2,BULLISH,HIGH,NORMAL,Reduce / Wait,False,False,1698.06,2013
2013-10-16,14.71,53.4,54.8,53.4,BULLISH,NEUTRAL,LOW_VOL,Bull Call Diagonal,False,False,1721.54,2013
2013-10-17,13.48,27.5,32.3,27.5,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1733.15,2013
2013-10-18,13.04,19.9,17.7,19.9,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1744.5,2013
2013-10-21,13.16,22.7,21.0,22.7,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1744.66,2013
2013-10-22,13.33,24.7,24.2,24.7,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1754.67,2013
2013-10-23,13.42,27.9,29.0,27.9,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1746.38,2013
2013-10-24,13.2,24.3,21.0,24.3,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1752.07,2013
2013-10-25,13.09,21.5,16.1,21.5,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1759.77,2013
2013-10-28,13.31,25.1,24.2,25.1,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1762.11,2013
2013-10-29,13.41,28.3,27.4,28.3,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1771.95,2013
2013-10-30,13.65,38.2,33.9,38.2,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1763.31,2013
2013-10-31,13.75,39.8,33.9,39.8,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1756.54,2013
2013-11-01,13.28,25.1,19.4,25.1,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1761.64,2013
2013-11-04,12.93,17.1,4.8,17.1,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1767.93,2013
2013-11-05,13.27,25.5,17.7,25.5,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1762.97,2013
2013-11-06,12.67,10.8,1.6,10.8,BULLISH,LOW,LOW_VOL,Bull Call Diagonal,False,False,1770.49,2013
