variant,entry_date,strategy,pnl,bp_per_contract,pnl_source,expiry_proxy
V3_daily_cluster,2021-08-18,Bull Put Spread,3043.311276671639,12043.678407022802,engine_exact_d+0,2021-09-17
V3_daily_cluster,2021-09-17,Iron Condor,2813.1439795009132,14080.981287940422,engine_exact_d+0,2021-10-17
V3_daily_cluster,2021-10-07,Iron Condor,-823.9080621781901,16761.025029797376,bootstrap,2021-11-06
V3_daily_cluster,2021-10-12,Iron Condor,653.491950609647,4558.7162654996355,bootstrap,2021-11-11
V3_daily_cluster,2021-11-22,Bull Put Spread,-2047.742226074344,11493.078612657711,engine_exact_d+0,2021-12-22
V3_daily_cluster,2021-12-02,Iron Condor (High Vol),2670.7570482251103,34825.87064676617,engine_exact_d+0,2022-01-06
V3_daily_cluster,2021-12-10,Bull Put Spread,872.0802495139361,11334.44158984434,engine_exact_d+0,2022-01-09
V3_daily_cluster,2021-12-15,Bull Put Spread,2469.381051853656,10401.257396449706,bootstrap,2022-01-14
V3_daily_cluster,2021-12-20,Iron Condor (High Vol),2712.64579892393,16356.414050938545,engine_exact_d+0,2022-01-24
V3_daily_cluster,2022-01-28,Iron Condor (High Vol),2032.432388057376,33018.8679245283,engine_exact_d+0,2022-03-04
V3_daily_cluster,2022-02-02,Iron Condor (High Vol),-434.4319956298754,29494.382022471913,engine_exact_d-2,2022-03-09
V3_daily_cluster,2022-02-07,Iron Condor (High Vol),643.7920431243056,3898.925010675628,bootstrap,2022-03-14
V3_daily_cluster,2022-02-16,Iron Condor (High Vol),2026.2929714643897,28089.887640449437,engine_exact_d+0,2022-03-23
V3_daily_cluster,2022-02-25,Iron Condor (High Vol),708.1265673881245,4286.414108425865,bootstrap,2022-04-01
V3_daily_cluster,2022-03-09,Iron Condor (High Vol),2537.3980767138733,38022.813688212926,engine_exact_d+0,2022-04-13
V3_daily_cluster,2022-03-14,Iron Condor (High Vol),841.2782614280437,5018.880550642895,bootstrap,2022-04-18
V3_daily_cluster,2022-03-21,Iron Condor (High Vol),1808.0885924197053,27580.772261623326,engine_exact_d+2,2022-04-25
V3_daily_cluster,2022-04-04,Bull Put Spread,323.5373806883549,4055.9541406785165,bootstrap,2022-05-04
V3_daily_cluster,2022-04-21,Iron Condor (High Vol),-3661.239699586367,15252.760023242301,engine_exact_d+0,2022-05-26
V3_daily_cluster,2022-04-28,Iron Condor (High Vol),-1482.741480509604,5144.78906364839,bootstrap,2022-06-02
V3_daily_cluster,2022-05-03,Iron Condor (High Vol),-506.9635679057976,6427.718771999633,bootstrap,2022-06-07
V3_daily_cluster,2022-05-13,Iron Condor (High Vol),571.5250261526934,3916.1569446516487,bootstrap,2022-06-17
V3_daily_cluster,2022-05-18,Iron Condor (High Vol),2.3964484514905418,4834.031582339671,bootstrap,2022-06-22
V3_daily_cluster,2022-05-23,Iron Condor (High Vol),765.4428470473584,11639.507815098104,bootstrap,2022-06-27
V3_daily_cluster,2022-05-31,Iron Condor (High Vol),2668.2497166645376,38982.736216818266,bootstrap,2022-07-05
V3_daily_cluster,2022-06-06,Iron Condor (High Vol),1746.7689391358533,13922.959623417093,bootstrap,2022-07-11
V3_daily_cluster,2022-06-15,Iron Condor (High Vol),679.7089466194193,3889.9694359544314,bootstrap,2022-07-20
V3_daily_cluster,2022-06-21,Iron Condor (High Vol),510.45842214163696,7414.2070329049575,bootstrap,2022-07-26
V3_daily_cluster,2022-06-27,Iron Condor (High Vol),853.9102265195315,5579.615803597524,bootstrap,2022-08-01
V3_daily_cluster,2022-07-05,Iron Condor (High Vol),593.0129847172391,9560.664693831095,bootstrap,2022-08-09
V3_daily_cluster,2022-07-11,Iron Condor (High Vol),1048.949264840407,6563.525550867323,bootstrap,2022-08-15
V3_daily_cluster,2022-07-18,Bear Call Spread (High Vol),-304.3819485523461,5787.515502273667,bootstrap,2022-08-22
V3_daily_cluster,2022-07-25,Iron Condor (High Vol),841.2782614280437,5018.880550642895,bootstrap,2022-08-29
V3_daily_cluster,2022-08-01,Iron Condor (High Vol),322.8278898398661,14722.378014582166,engine_exact_d+0,2022-09-05
V3_daily_cluster,2022-08-09,Bull Put Spread,1271.5747849864706,5740.6745930499565,bootstrap,2022-09-08
V3_daily_cluster,2022-08-22,Iron Condor (High Vol),631.2681231614562,9600.438877205816,bootstrap,2022-09-26
V3_daily_cluster,2022-09-07,Iron Condor (High Vol),-3388.5932076308704,15843.078083741986,engine_exact_d+0,2022-10-12
V3_daily_cluster,2022-09-12,Iron Condor (High Vol),708.1265673881245,4286.414108425865,bootstrap,2022-10-17
V3_daily_cluster,2022-10-04,Iron Condor (High Vol),-7.2244900106930015,12105.839626448378,bootstrap,2022-11-08
V3_daily_cluster,2022-10-20,Iron Condor (High Vol),621.2647860480108,10070.010549534862,bootstrap,2022-11-24
V3_daily_cluster,2022-10-25,Iron Condor (High Vol),1758.2504254088287,19760.986167309682,bootstrap,2022-11-29
V3_daily_cluster,2022-10-31,Iron Condor (High Vol),27.943381504126197,12073.128665056916,bootstrap,2022-12-05
V3_daily_cluster,2022-11-07,Iron Condor (High Vol),3877.276113707635,23232.658479920345,bootstrap,2022-12-12
V3_daily_cluster,2022-11-14,Bull Put Spread (High Vol),1106.4901860590319,10179.84390906006,bootstrap,2022-12-19
V3_daily_cluster,2022-11-21,Bull Put Spread (High Vol),1313.1385526651907,9964.412811387901,bootstrap,2022-12-26
V3_daily_cluster,2022-11-28,Bull Put Spread (High Vol),-724.0276714810285,11181.513231457324,engine_exact_d+0,2023-01-02
V3_daily_cluster,2022-12-06,Bull Put Spread (High Vol),576.6938113308023,11012.638313493104,bootstrap,2023-01-10
V3_daily_cluster,2022-12-16,Iron Condor (High Vol),2255.5346863700242,13746.154349675982,engine_exact_d+0,2023-01-20
V3_daily_cluster,2022-12-28,Bear Call Spread (High Vol),-11.330252822181645,4735.8094851498545,bootstrap,2023-02-01
V3_daily_cluster,2023-01-03,Bear Call Spread (High Vol),-308.54565543891437,15681.003584229391,bootstrap,2023-02-07
V3_daily_cluster,2023-02-21,Iron Condor (High Vol),2268.392800866852,14295.439074200136,engine_exact_d+0,2023-03-28
V3_daily_cluster,2023-06-02,Bull Call Diagonal,6047.208397507848,20096.46302250804,engine_exact_d+0,2023-07-17
V3_daily_cluster,2023-06-07,Bull Call Diagonal,3526.682936204959,13268.074065337894,bootstrap,2023-07-22
V3_daily_cluster,2023-06-13,Bull Call Diagonal,-715.9041126138032,9874.917709019091,bootstrap,2023-07-28
V3_daily_cluster,2023-06-20,Bull Call Diagonal,8981.655249358733,21343.19863403529,bootstrap,2023-08-04
V3_daily_cluster,2023-06-26,Bull Call Diagonal,-1430.8728124611448,9119.280184817413,bootstrap,2023-08-10
V3_daily_cluster,2023-07-03,Bull Call Diagonal,-1629.810458189585,11664.679350925397,bootstrap,2023-08-17
V3_daily_cluster,2023-07-11,Bull Call Diagonal,2600.0168380739997,21314.892004547175,engine_exact_d+0,2023-08-25
V3_daily_cluster,2023-07-17,Bull Call Diagonal,-526.5830196968352,6317.740214522379,bootstrap,2023-08-31
V3_daily_cluster,2023-07-24,Bull Call Diagonal,1192.2051944766297,27017.29106628242,bootstrap,2023-09-07
V3_daily_cluster,2023-07-31,Bull Call Diagonal,2562.630492855964,9415.407791773026,bootstrap,2023-09-14
V3_daily_cluster,2023-08-11,Bull Call Diagonal,-1286.3692875804024,13456.133006399139,bootstrap,2023-09-25
V3_daily_cluster,2023-08-29,Bull Call Diagonal,-2457.594987839463,21104.96201106838,engine_exact_d+0,2023-10-13
V3_daily_cluster,2023-09-14,Bull Call Diagonal,-441.73391285552367,8534.041342689172,bootstrap,2023-10-29
V3_daily_cluster,2023-10-04,Iron Condor,2005.568536007214,11987.852309659545,engine_exact_d+0,2023-11-03
V3_daily_cluster,2023-10-09,Iron Condor,472.3936454499751,10260.853703028091,bootstrap,2023-11-08
V3_daily_cluster,2023-10-17,Iron Condor,498.83929941595994,2918.3636410801837,bootstrap,2023-11-16
V3_daily_cluster,2023-10-27,Iron Condor,260.13627119935353,2106.7810258619074,bootstrap,2023-11-26
V3_daily_cluster,2023-11-03,Iron Condor,-136.7386816868777,9670.348562341513,engine_exact_d+0,2023-12-03
V3_daily_cluster,2023-11-08,Bull Call Diagonal,833.5929777980032,8690.278475145802,bootstrap,2023-12-23
V3_daily_cluster,2023-11-13,Bull Call Diagonal,4253.954323144434,11971.268954509178,bootstrap,2023-12-28
V3_daily_cluster,2023-11-20,Bull Call Diagonal,4462.1842316285065,12313.249055984239,bootstrap,2024-01-04
V3_daily_cluster,2023-11-27,Bull Call Diagonal,-579.9893843943789,7778.469197261979,bootstrap,2024-01-11
V3_daily_cluster,2023-12-04,Bull Call Diagonal,-715.9041126138032,9874.917709019091,bootstrap,2024-01-18
V3_daily_cluster,2023-12-11,Bull Call Diagonal,-796.5397526261813,8577.310155535224,bootstrap,2024-01-25
V3_daily_cluster,2023-12-18,Bull Call Diagonal,1192.2051944766297,27017.29106628242,bootstrap,2024-02-01
V3_daily_cluster,2023-12-26,Bull Call Diagonal,-715.9041126138032,9874.917709019091,bootstrap,2024-02-09
V3_daily_cluster,2024-01-02,Bull Call Diagonal,3034.8373684616067,7846.556233653007,bootstrap,2024-02-16
V3_daily_cluster,2024-01-08,Bull Call Diagonal,-4538.959046708613,27943.368107302533,bootstrap,2024-02-22
V3_daily_cluster,2024-01-16,Bull Call Diagonal,8981.655249358733,21343.19863403529,engine_exact_d+0,2024-03-01
V3_daily_cluster,2024-01-22,Bull Call Diagonal,-518.0373572010018,4554.748071823316,bootstrap,2024-03-07
V3_daily_cluster,2024-01-29,Bull Call Diagonal,5535.191917716522,30704.14847161572,bootstrap,2024-03-14
V3_daily_cluster,2024-02-05,Bull Call Diagonal,1448.6377095773005,5029.956183492801,bootstrap,2024-03-21
V3_daily_cluster,2024-02-12,Bull Call Diagonal,-768.2236622526289,6670.6196264453,bootstrap,2024-03-28
V3_daily_cluster,2024-02-22,Bull Call Diagonal,3270.2804119805505,13088.243848525392,bootstrap,2024-04-07
V3_daily_cluster,2024-02-27,Bull Call Diagonal,6211.548816211691,22104.332449160036,engine_exact_d+0,2024-04-12
V3_daily_cluster,2024-03-04,Bull Call Diagonal,4253.954323144434,11971.268954509178,bootstrap,2024-04-18
V3_daily_cluster,2024-03-12,Bull Call Diagonal,-4538.959046708613,27943.368107302533,bootstrap,2024-04-26
V3_daily_cluster,2024-03-18,Bull Call Diagonal,-1110.9687524357087,11700.468018720749,bootstrap,2024-05-02
V3_daily_cluster,2024-03-25,Bull Call Diagonal,1551.4318930745758,8044.908466819222,bootstrap,2024-05-09
V3_daily_cluster,2024-04-01,Bull Call Diagonal,-3372.4761662068586,24459.180345689747,engine_exact_d+1,2024-05-16
V3_daily_cluster,2024-04-09,Bull Call Diagonal,3234.247106273738,6891.693212447929,bootstrap,2024-05-24
V3_daily_cluster,2024-04-24,Iron Condor,611.1232750675042,4907.841640309739,bootstrap,2024-05-24
V3_daily_cluster,2024-05-03,Iron Condor,472.3936454499751,10260.853703028091,engine_exact_d+0,2024-06-02
V3_daily_cluster,2024-05-08,Bull Call Diagonal,1343.2044256708227,4670.860061032571,bootstrap,2024-06-22
V3_daily_cluster,2024-05-13,Bull Call Diagonal,-768.2236622526289,6670.6196264453,bootstrap,2024-06-27
V3_daily_cluster,2024-05-20,Bull Call Diagonal,-937.3717995242105,5406.0547813551175,bootstrap,2024-07-04
V3_daily_cluster,2024-05-28,Bull Call Diagonal,833.5929777980032,8690.278475145802,bootstrap,2024-07-12
V3_daily_cluster,2024-06-03,Bull Call Diagonal,-1286.3692875804024,13456.133006399139,bootstrap,2024-07-18
V3_daily_cluster,2024-06-10,Bull Call Diagonal,1192.2051944766297,27017.29106628242,bootstrap,2024-07-25
V3_daily_cluster,2024-06-17,Bull Call Diagonal,196.29451099141772,9515.351433646283,bootstrap,2024-08-01
V3_daily_cluster,2024-06-24,Bull Call Diagonal,-2457.594987839463,21104.96201106838,bootstrap,2024-08-08
V3_daily_cluster,2024-07-01,Bull Call Diagonal,5535.191917716522,30704.14847161572,bootstrap,2024-08-15
V3_daily_cluster,2024-07-08,Bull Call Diagonal,2600.0168380739997,21314.892004547175,bootstrap,2024-08-22
V3_daily_cluster,2024-07-15,Bull Call Diagonal,-4150.703653866487,24025.62733582488,engine_exact_d+0,2024-08-29
V3_daily_cluster,2024-07-22,Bull Call Diagonal,-441.73391285552367,8534.041342689172,bootstrap,2024-09-05
V3_daily_cluster,2024-08-01,Iron Condor,2634.8708714922373,15302.999387880025,engine_exact_d+0,2024-08-31
V3_daily_cluster,2024-08-06,Iron Condor (High Vol),2668.2497166645376,38982.736216818266,engine_exact_d+0,2024-09-10
V3_daily_cluster,2024-08-13,Iron Condor,617.721408850741,3774.787773042982,bootstrap,2024-09-12
V3_daily_cluster,2024-08-19,Bull Call Diagonal,-4538.959046708613,27943.368107302533,bootstrap,2024-10-03
V3_daily_cluster,2024-09-03,Iron Condor,2820.0796028857194,17724.90940601859,engine_exact_d+0,2024-10-03
V3_daily_cluster,2024-11-08,Bull Call Diagonal,2413.9015315326837,28846.153846153844,engine_exact_d+0,2024-12-23
V3_daily_cluster,2024-11-13,Bull Call Diagonal,1500.4233196753403,5546.106633143534,bootstrap,2024-12-28
V3_daily_cluster,2024-11-25,Bull Call Diagonal,-2041.6259684570146,8769.536578711462,bootstrap,2025-01-09
V3_daily_cluster,2024-12-02,Bull Call Diagonal,412.84255391821614,5153.104459153059,bootstrap,2025-01-16
V3_daily_cluster,2024-12-09,Bull Call Diagonal,-2509.9917975152875,13582.855418050105,bootstrap,2025-01-23
V3_daily_cluster,2024-12-16,Bull Call Diagonal,-715.9041126138032,9874.917709019091,bootstrap,2025-01-30
V3_daily_cluster,2024-12-24,Bull Call Diagonal,-4538.959046708613,27943.368107302533,engine_exact_d+0,2025-02-07
V3_daily_cluster,2024-12-30,Iron Condor,2746.953760975875,15700.23027004396,engine_exact_d+0,2025-01-29
V3_daily_cluster,2025-01-10,Iron Condor,498.83929941595994,2918.3636410801837,bootstrap,2025-02-09
V3_daily_cluster,2025-01-21,Bull Put Spread,-1142.7003544189486,11846.4697520139,engine_exact_d+0,2025-02-20
V3_daily_cluster,2025-01-27,Iron Condor,-1259.309905177278,4346.4822470347335,bootstrap,2025-02-26
V3_daily_cluster,2025-02-06,Bull Put Spread,1004.5167741075885,12309.207287050713,engine_exact_d+0,2025-03-08
V3_daily_cluster,2025-02-13,Bull Put Spread,872.0802495139361,11334.44158984434,bootstrap,2025-03-15
V3_daily_cluster,2025-02-18,Bull Put Spread,-5190.552713722257,12450.888163355654,engine_exact_d+2,2025-03-20
V3_daily_cluster,2025-03-17,Iron Condor,1176.9483983145371,6396.770341729687,bootstrap,2025-04-16
V3_daily_cluster,2025-03-26,Iron Condor,546.8684255674964,16311.439756415833,engine_exact_d+1,2025-04-25
V3_daily_cluster,2025-04-09,Iron Condor (High Vol),3525.006669213903,50529.3551491819,engine_exact_d+0,2025-05-14
V3_daily_cluster,2025-04-14,Iron Condor (High Vol),2898.033480287593,45035.384945314174,engine_exact_d+0,2025-05-19
V3_daily_cluster,2025-04-21,Iron Condor (High Vol),-434.4319956298754,29494.382022471913,bootstrap,2025-05-26
V3_daily_cluster,2025-04-28,Iron Condor (High Vol),1799.2435570742475,34358.6387434555,engine_exact_d+1,2025-06-02
V3_daily_cluster,2025-05-05,Bull Put Spread (High Vol),505.09418723216515,3470.730175519783,bootstrap,2025-06-09
V3_daily_cluster,2025-05-16,Bull Put Spread,2101.2853535862982,16089.816933638444,bootstrap,2025-06-15
V3_daily_cluster,2025-06-03,Bull Put Spread,1205.9204741485316,13801.987486198012,engine_exact_d+0,2025-07-03
V3_daily_cluster,2025-06-09,Bull Put Spread,1020.0402436664472,5819.667890952356,bootstrap,2025-07-09
V3_daily_cluster,2025-07-07,Bull Put Spread,1983.7308206940108,14256.748194145228,engine_exact_d+0,2025-08-06
V3_daily_cluster,2025-07-15,Bull Put Spread,1333.259859446891,15031.064199345316,bootstrap,2025-08-14
V3_daily_cluster,2025-07-25,Bull Call Diagonal,5535.191917716522,30704.14847161572,engine_exact_d+0,2025-09-08
V3_daily_cluster,2025-08-12,Bull Call Diagonal,1500.4233196753403,5546.106633143534,bootstrap,2025-09-26
V3_daily_cluster,2025-08-18,Bull Call Diagonal,-937.3717995242105,5406.0547813551175,bootstrap,2025-10-02
V3_daily_cluster,2025-08-25,Bull Call Diagonal,-1114.3597810349481,5290.632054176072,bootstrap,2025-10-09
V3_daily_cluster,2025-09-02,Bull Put Spread,3349.2106814466233,14263.074484944533,engine_exact_d+0,2025-10-02
V3_daily_cluster,2025-09-11,Bull Call Diagonal,3001.803086837494,8161.340636221844,bootstrap,2025-10-26
V3_daily_cluster,2025-09-25,Bull Put Spread,2672.257071362272,14267.596702599874,engine_exact_d+0,2025-10-25
V3_daily_cluster,2025-10-03,Bull Put Spread,3203.830536783028,15711.193352419525,bootstrap,2025-11-02
V3_daily_cluster,2025-10-23,Bull Put Spread,1333.259859446891,15031.064199345316,engine_exact_d+0,2025-11-22
V3_daily_cluster,2025-10-29,Bull Put Spread,561.4266863125786,3792.7314409008154,bootstrap,2025-11-28
V3_daily_cluster,2025-11-03,Bull Put Spread,909.5494199180274,5654.2607996381275,bootstrap,2025-12-03
V3_daily_cluster,2025-11-13,Iron Condor,3380.912493026964,20268.444284298712,engine_exact_d+0,2025-12-13
V3_daily_cluster,2025-11-26,Bull Put Spread,525.6205641681566,3411.0548497619843,bootstrap,2025-12-26
V3_daily_cluster,2025-12-01,Bull Put Spread,2101.2853535862982,16089.816933638444,bootstrap,2025-12-31
V3_daily_cluster,2025-12-09,Bull Put Spread,2120.248345468233,15057.217426219635,engine_exact_d+0,2026-01-08
V3_daily_cluster,2025-12-18,Iron Condor,2871.760099801344,17254.601226993866,engine_exact_d+0,2026-01-17
V3_daily_cluster,2025-12-23,Bull Call Diagonal,3058.912672776339,9385.16726453658,bootstrap,2026-02-06
V3_daily_cluster,2025-12-29,Bull Call Diagonal,3526.682936204959,13268.074065337894,bootstrap,2026-02-12
V3_daily_cluster,2026-01-05,Bull Call Diagonal,-1629.810458189585,11664.679350925397,bootstrap,2026-02-19
V3_daily_cluster,2026-01-14,Bull Put Spread,1552.1589409426274,15027.048687637747,engine_exact_d+0,2026-02-13
V3_daily_cluster,2026-01-29,Bull Put Spread,-12.173357585986148,15187.310158623017,engine_exact_d+0,2026-02-28
V3_daily_cluster,2026-02-12,Iron Condor,995.3156913397056,21559.984668455345,engine_exact_d+0,2026-03-14
V3_daily_cluster,2026-02-17,Iron Condor,696.9122709700184,4067.539229156121,bootstrap,2026-03-19
V3_daily_cluster,2026-02-27,Iron Condor,1472.7668102867651,9466.111321469141,bootstrap,2026-03-29
V3_daily_cluster,2026-03-09,Iron Condor (High Vol),2957.332717111695,45572.91666666667,engine_exact_d+0,2026-04-13
V3_daily_cluster,2026-03-16,Iron Condor (High Vol),841.2782614280437,5018.880550642895,bootstrap,2026-04-20
V3_daily_cluster,2026-03-31,Iron Condor (High Vol),322.8278898398661,14722.378014582166,bootstrap,2026-05-05
V3_daily_cluster,2026-04-06,Iron Condor (High Vol),2783.0291584927463,16112.944065065603,bootstrap,2026-05-11
V3_daily_cluster,2026-04-17,Bull Put Spread,2101.2853535862982,16089.816933638444,engine_exact_d+0,2026-05-17
V3_daily_cluster,2026-04-30,Bull Put Spread,3203.830536783028,15711.193352419525,engine_exact_d+0,2026-05-30
V3_daily_cluster,2026-05-05,Bull Put Spread,1983.7308206940108,14256.748194145228,bootstrap,2026-06-04
V3_daily_cluster,2026-05-14,Bull Put Spread,1245.816560052033,16796.058524932818,engine_exact_d+0,2026-06-13
V3_daily_cluster,2026-05-20,Bull Put Spread,909.5494199180274,5654.2607996381275,bootstrap,2026-06-19
V3_daily_cluster,2026-05-26,Bull Put Spread,2672.257071362272,14267.596702599874,bootstrap,2026-06-25
BaselineB_cluster,2000-01-11,Bull Put Spread (High Vol),-121.0700415138757,4086.3981319322825,engine_exact_d+0,2000-02-15
BaselineB_cluster,2000-02-10,Iron Condor (High Vol),738.5966623921521,5001.071658212474,bootstrap,2000-03-16
BaselineB_cluster,2000-03-15,Iron Condor (High Vol),358.33133088305925,4930.503380916604,engine_exact_d+0,2000-04-19
BaselineB_cluster,2000-04-17,Iron Condor (High Vol),631.995574463178,9974.351667141636,engine_exact_d+1,2000-05-22
BaselineB_cluster,2000-05-17,Iron Condor (High Vol),631.995574463178,9974.351667141636,bootstrap,2000-06-21
BaselineB_cluster,2000-06-22,Bull Put Spread (High Vol),1705.0191385185099,11602.209944751381,bootstrap,2000-07-27
BaselineB_cluster,2000-10-03,Iron Condor,611.1232750675042,4907.841640309739,engine_exact_d+0,2000-11-02
BaselineB_cluster,2000-11-02,Iron Condor (High Vol),602.6085905092735,8183.94388152767,bootstrap,2000-12-07
BaselineB_cluster,2000-12-05,Iron Condor (High Vol),-944.1809675317724,4848.093083387201,bootstrap,2001-01-09
BaselineB_cluster,2001-01-04,Iron Condor (High Vol),732.6828515516228,11214.354373598206,bootstrap,2001-02-08
BaselineB_cluster,2001-02-05,Bull Put Spread (High Vol),-614.0214172083215,3319.9481455718214,bootstrap,2001-03-12
BaselineB_cluster,2001-03-07,Bear Call Spread (High Vol),585.5670168712985,5886.145135521485,engine_exact_d+2,2001-04-11
BaselineB_cluster,2001-04-10,Iron Condor (High Vol),322.8278898398661,14722.378014582166,bootstrap,2001-05-15
BaselineB_cluster,2001-05-10,Iron Condor (High Vol),761.5688509395495,4468.845760980592,bootstrap,2001-06-14
BaselineB_cluster,2001-06-14,Bear Call Spread (High Vol),541.3101992977477,5257.6235541535225,engine_exact_d+0,2001-07-19
BaselineB_cluster,2001-07-18,Bear Call Spread (High Vol),-1736.9603682367529,5871.990604815032,bootstrap,2001-08-22
BaselineB_cluster,2001-08-28,Bear Call Spread (High Vol),410.4525118415133,4641.704610759913,engine_exact_d+0,2001-10-02
BaselineB_cluster,2001-09-27,Iron Condor (High Vol),593.0129847172391,9560.664693831095,engine_exact_d+0,2001-11-01
BaselineB_cluster,2001-10-29,Iron Condor (High Vol),2898.033480287593,45035.384945314174,bootstrap,2001-12-03
BaselineB_cluster,2001-11-28,Iron Condor (High Vol),657.3120407561075,10642.610987228867,bootstrap,2002-01-02
BaselineB_cluster,2001-12-31,Iron Condor (High Vol),708.1265673881245,4286.414108425865,engine_exact_d+0,2002-02-04
BaselineB_cluster,2002-01-30,Bear Call Spread (High Vol),435.71038751165935,4917.687281923987,engine_exact_d-1,2002-03-06
BaselineB_cluster,2002-05-07,Iron Condor,220.65419031190595,3567.06882064778,engine_exact_d+0,2002-06-06
BaselineB_cluster,2002-06-28,Iron Condor (High Vol),-506.9635679057976,6427.718771999633,engine_exact_d+0,2002-08-02
BaselineB_cluster,2002-07-29,Iron Condor (High Vol),496.49199278151787,7627.765064836003,engine_exact_d+0,2002-09-02
BaselineB_cluster,2002-08-28,Iron Condor (High Vol),571.5250261526934,3916.1569446516487,bootstrap,2002-10-02
BaselineB_cluster,2002-10-01,Iron Condor (High Vol),-1703.1525184786378,27566.290364925175,bootstrap,2002-11-05
BaselineB_cluster,2002-10-31,Bull Put Spread (High Vol),380.15943324199714,4551.069501332813,bootstrap,2002-12-05
BaselineB_cluster,2002-12-02,Iron Condor (High Vol),358.33133088305925,4930.503380916604,bootstrap,2003-01-06
BaselineB_cluster,2003-01-02,Iron Condor (High Vol),2459.5631713762286,15434.367190945171,bootstrap,2003-02-06
BaselineB_cluster,2003-02-21,Bear Call Spread (High Vol),435.71038751165935,4917.687281923987,bootstrap,2003-03-28
BaselineB_cluster,2003-03-24,Iron Condor (High Vol),-7.2244900106930015,12105.839626448378,bootstrap,2003-04-28
BaselineB_cluster,2003-06-09,Bull Put Spread (High Vol),343.5420872334877,2759.418156971473,engine_exact_d+0,2003-07-14
BaselineB_cluster,2004-01-21,Bull Call Diagonal,-126.29306696116095,5309.2333467047365,engine_exact_d+0,2004-03-06
BaselineB_cluster,2004-02-25,Bull Call Diagonal,-409.4745176748864,5466.339496124972,engine_exact_d+0,2004-04-10
BaselineB_cluster,2004-04-05,Bull Call Diagonal,8981.655249358733,21343.19863403529,bootstrap,2004-05-20
BaselineB_cluster,2004-06-16,Bull Call Diagonal,-937.3717995242105,5406.0547813551175,engine_exact_d+0,2004-07-31
BaselineB_cluster,2004-08-05,Iron Condor,486.15245468101296,2991.1064435079693,engine_exact_d+0,2004-09-04
BaselineB_cluster,2004-09-07,Bull Call Diagonal,281.03327950612913,8450.386839930896,bootstrap,2004-10-22
BaselineB_cluster,2004-10-07,Bull Call Diagonal,-1114.3597810349481,5290.632054176072,engine_exact_d+0,2004-11-21
BaselineB_cluster,2004-11-08,Bull Call Diagonal,3058.912672776339,9385.16726453658,bootstrap,2004-12-23
BaselineB_cluster,2004-12-08,Bull Call Diagonal,-655.0803592010108,4953.437685753913,bootstrap,2005-01-22
BaselineB_cluster,2005-01-10,Bull Call Diagonal,1500.4233196753403,5546.106633143534,bootstrap,2005-02-24
BaselineB_cluster,2005-02-10,Bull Call Diagonal,3034.8373684616067,7846.556233653007,bootstrap,2005-03-27
BaselineB_cluster,2005-03-14,Bull Call Diagonal,2600.0168380739997,21314.892004547175,bootstrap,2005-04-28
BaselineB_cluster,2005-04-15,Iron Condor,501.9832214005228,3079.0283954840916,engine_exact_d+0,2005-05-15
BaselineB_cluster,2005-05-18,Bull Call Diagonal,2025.6266651505252,9672.842956020808,bootstrap,2005-07-02
BaselineB_cluster,2005-06-17,Bull Call Diagonal,3234.247106273738,6891.693212447929,bootstrap,2005-08-01
BaselineB_cluster,2005-07-18,Bull Call Diagonal,-1286.3692875804024,13456.133006399139,bootstrap,2005-09-01
BaselineB_cluster,2005-08-31,Iron Condor,386.5393247372192,2280.860036291018,engine_exact_d+0,2005-09-30
BaselineB_cluster,2005-09-30,Iron Condor,260.13627119935353,2106.7810258619074,engine_exact_d+0,2005-10-30
BaselineB_cluster,2005-10-31,Iron Condor,2608.7979957500993,13388.075687254552,bootstrap,2005-11-30
BaselineB_cluster,2005-11-30,Bull Call Diagonal,8981.655249358733,21343.19863403529,bootstrap,2006-01-14
BaselineB_cluster,2005-12-30,Bull Call Diagonal,-72.23205234306705,6672.597864768683,bootstrap,2006-02-13
BaselineB_cluster,2006-01-30,Bull Call Diagonal,3596.37424928079,11748.12030075188,bootstrap,2006-03-16
BaselineB_cluster,2006-03-01,Bull Call Diagonal,-47.57731293045375,8916.54117460569,bootstrap,2006-04-15
BaselineB_cluster,2006-03-31,Bull Call Diagonal,-1403.3100138528885,8215.276763546079,bootstrap,2006-05-15
BaselineB_cluster,2006-05-01,Bull Call Diagonal,-728.3140157442289,7440.96831801045,bootstrap,2006-06-15
BaselineB_cluster,2006-05-31,Iron Condor,615.1125953909618,3646.500170170008,engine_exact_d-1,2006-06-30
BaselineB_cluster,2006-08-15,Bull Call Diagonal,1472.8216317105196,5568.755568755569,engine_exact_d+0,2006-09-29
BaselineB_cluster,2006-09-14,Bull Call Diagonal,-518.0373572010018,4554.748071823316,bootstrap,2006-10-29
BaselineB_cluster,2006-10-16,Bull Call Diagonal,-748.2254296499194,6605.213715359323,bootstrap,2006-11-30
BaselineB_cluster,2006-11-15,Bull Call Diagonal,-796.5397526261813,8577.310155535224,bootstrap,2006-12-30
BaselineB_cluster,2006-12-15,Bull Call Diagonal,7102.909034014422,18529.19377419089,bootstrap,2007-01-29
BaselineB_cluster,2007-01-16,Bull Call Diagonal,-3406.602155557613,21371.580547112462,bootstrap,2007-03-02
BaselineB_cluster,2007-02-15,Bull Call Diagonal,-178.1152274724072,4999.444506165982,bootstrap,2007-04-01
