variant,entry_date,exit_date,exit_reason,strategy,kind,credit,max_loss,pnl,spx_entry,vix_entry,ivp_entry
BaselineB_cluster_30d,2001-12-31,2002-01-02,ic_combined,Iron Condor (High Vol),ic,640.6666666666667,513.0,417.6310611051197,1148.0799560546875,23.799999237060547,42.2
BaselineB_cluster_30d,2001-12-31,2002-01-02,ic_combined,Iron Condor (High Vol),ic,640.6666666666667,513.0,417.6310611051197,1148.0799560546875,23.799999237060547,42.2
BaselineB_cluster_30d,2002-05-07,2002-05-08,ic_combined,Iron Condor,ic,639.3333333333334,513.6666666666666,414.50653482276397,1049.489990234375,21.940000534057617,41.8
BaselineB_cluster_30d,2002-05-07,2002-05-08,ic_combined,Iron Condor,ic,639.3333333333334,513.6666666666666,414.50653482276397,1049.489990234375,21.940000534057617,41.8
BaselineB_cluster_30d,2002-05-07,2002-05-08,ic_combined,Iron Condor,ic,639.3333333333334,513.6666666666666,414.50653482276397,1049.489990234375,21.940000534057617,41.8
BaselineB_cluster_30d,2002-05-07,2002-05-08,ic_combined,Iron Condor,ic,639.3333333333334,513.6666666666666,414.50653482276397,1049.489990234375,21.940000534057617,41.8
BaselineB_cluster_30d,2002-06-28,2002-07-01,ic_combined,Iron Condor (High Vol),ic,748.3333333333334,459.1666666666667,496.2183830286127,989.8200073242188,25.399999618530273,74.5
BaselineB_cluster_30d,2002-06-28,2002-07-01,ic_combined,Iron Condor (High Vol),ic,748.3333333333334,459.1666666666667,496.2183830286127,989.8200073242188,25.399999618530273,74.5
BaselineB_cluster_30d,2002-06-28,2002-07-01,ic_combined,Iron Condor (High Vol),ic,748.3333333333334,459.1666666666667,496.2183830286127,989.8200073242188,25.399999618530273,74.5
BaselineB_cluster_30d,2002-06-28,2002-07-01,ic_combined,Iron Condor (High Vol),ic,748.3333333333334,459.1666666666667,496.2183830286127,989.8200073242188,25.399999618530273,74.5
BaselineB_cluster_30d,2002-07-29,2002-07-30,ic_combined,Iron Condor (High Vol),ic,775.0,445.8333333333333,515.6827352078061,898.9600219726562,31.329999923706055,82.5
BaselineB_cluster_30d,2002-07-29,2002-07-30,ic_combined,Iron Condor (High Vol),ic,775.0,445.8333333333333,515.6827352078061,898.9600219726562,31.329999923706055,82.5
BaselineB_cluster_30d,2002-07-29,2002-07-30,ic_combined,Iron Condor (High Vol),ic,775.0,445.8333333333333,515.6827352078061,898.9600219726562,31.329999923706055,82.5
BaselineB_cluster_30d,2002-07-29,2002-07-30,ic_combined,Iron Condor (High Vol),ic,775.0,445.8333333333333,515.6827352078061,898.9600219726562,31.329999923706055,82.5
BaselineB_cluster_30d,2002-08-28,2002-08-29,ic_combined,Iron Condor (High Vol),ic,780.3333333333334,443.1666666666667,519.5756056436447,917.8699951171875,33.31999969482422,84.1
BaselineB_cluster_30d,2002-08-28,2002-08-29,ic_combined,Iron Condor (High Vol),ic,780.3333333333334,443.1666666666667,519.5756056436447,917.8699951171875,33.31999969482422,84.1
BaselineB_cluster_30d,2002-08-28,2002-08-29,ic_combined,Iron Condor (High Vol),ic,780.3333333333334,443.1666666666667,519.5756056436447,917.8699951171875,33.31999969482422,84.1
BaselineB_cluster_30d,2002-08-28,2002-08-29,ic_combined,Iron Condor (High Vol),ic,780.3333333333334,443.1666666666667,519.5756056436447,917.8699951171875,33.31999969482422,84.1
BaselineB_cluster_30d,2002-10-01,2002-10-02,ic_combined,Iron Condor (High Vol),ic,773.6666666666666,446.5,514.7095175988464,847.9099731445312,34.119998931884766,82.1
BaselineB_cluster_30d,2002-10-01,2002-10-02,ic_combined,Iron Condor (High Vol),ic,773.6666666666666,446.5,514.7095175988464,847.9099731445312,34.119998931884766,82.1
BaselineB_cluster_30d,2002-10-01,2002-10-02,ic_combined,Iron Condor (High Vol),ic,773.6666666666666,446.5,514.7095175988464,847.9099731445312,34.119998931884766,82.1
BaselineB_cluster_30d,2002-10-01,2002-10-02,ic_combined,Iron Condor (High Vol),ic,773.6666666666666,446.5,514.7095175988464,847.9099731445312,34.119998931884766,82.1
BaselineB_cluster_30d,2002-10-31,2002-11-01,stress_force,Bull Put Spread (High Vol),put,1110.5,1389.5,593.9936160622822,885.760009765625,31.139999389648438,72.1
BaselineB_cluster_30d,2002-10-31,2002-11-01,stress_force,Bull Put Spread (High Vol),put,1110.5,1389.5,593.9936160622822,885.760009765625,31.139999389648438,72.1
BaselineB_cluster_30d,2002-10-31,2002-11-01,stress_force,Bull Put Spread (High Vol),put,1110.5,1389.5,593.9936160622822,885.760009765625,31.139999389648438,72.1
BaselineB_cluster_30d,2002-10-31,2002-11-01,stress_force,Bull Put Spread (High Vol),put,1110.5,1389.5,593.9936160622822,885.760009765625,31.139999389648438,72.1
BaselineB_cluster_30d,2002-12-02,2002-12-03,ic_combined,Iron Condor (High Vol),ic,700.6666666666666,483.0,461.42585350830467,934.530029296875,27.459999084472656,60.2
BaselineB_cluster_30d,2002-12-02,2002-12-03,ic_combined,Iron Condor (High Vol),ic,700.6666666666666,483.0,461.42585350830467,934.530029296875,27.459999084472656,60.2
BaselineB_cluster_30d,2002-12-02,2002-12-03,ic_combined,Iron Condor (High Vol),ic,700.6666666666666,483.0,461.42585350830467,934.530029296875,27.459999084472656,60.2
BaselineB_cluster_30d,2002-12-02,2002-12-03,ic_combined,Iron Condor (High Vol),ic,700.6666666666666,483.0,461.42585350830467,934.530029296875,27.459999084472656,60.2
BaselineB_cluster_30d,2003-01-02,2003-01-03,ic_combined,Iron Condor (High Vol),ic,653.9999999999999,506.3333333333333,427.3632371947163,909.030029296875,25.389999389648438,46.2
BaselineB_cluster_30d,2003-01-02,2003-01-03,ic_combined,Iron Condor (High Vol),ic,653.9999999999999,506.3333333333333,427.3632371947163,909.030029296875,25.389999389648438,46.2
BaselineB_cluster_30d,2003-01-02,2003-01-03,ic_combined,Iron Condor (High Vol),ic,653.9999999999999,506.3333333333333,427.3632371947163,909.030029296875,25.389999389648438,46.2
BaselineB_cluster_30d,2003-01-02,2003-01-03,ic_combined,Iron Condor (High Vol),ic,653.9999999999999,506.3333333333333,427.3632371947163,909.030029296875,25.389999389648438,46.2
BaselineB_cluster_30d,2003-03-24,2003-03-25,ic_combined,Iron Condor (High Vol),ic,680.6666666666666,493.0,446.82758937390963,864.22998046875,30.389999389648438,54.2
BaselineB_cluster_30d,2003-03-24,2003-03-25,ic_combined,Iron Condor (High Vol),ic,680.6666666666666,493.0,446.82758937390963,864.22998046875,30.389999389648438,54.2
BaselineB_cluster_30d,2003-03-24,2003-03-25,ic_combined,Iron Condor (High Vol),ic,680.6666666666666,493.0,446.82758937390963,864.22998046875,30.389999389648438,54.2
BaselineB_cluster_30d,2003-03-24,2003-03-25,ic_combined,Iron Condor (High Vol),ic,680.6666666666666,493.0,446.82758937390963,864.22998046875,30.389999389648438,54.2
BaselineB_cluster_30d,2003-06-09,2003-06-10,stress_force,Bull Put Spread (High Vol),put,819.5,1680.5,425.23887290683496,975.9299926757812,22.149999618530273,13.9
BaselineB_cluster_30d,2003-06-09,2003-06-10,stress_force,Bull Put Spread (High Vol),put,819.5,1680.5,425.23887290683496,975.9299926757812,22.149999618530273,13.9
BaselineB_cluster_30d,2003-06-09,2003-06-10,stress_force,Bull Put Spread (High Vol),put,819.5,1680.5,425.23887290683496,975.9299926757812,22.149999618530273,13.9
BaselineB_cluster_30d,2003-06-09,2003-06-10,stress_force,Bull Put Spread (High Vol),put,819.5,1680.5,425.23887290683496,975.9299926757812,22.149999618530273,13.9
BaselineB_cluster_30d,2004-01-21,2004-02-04,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1147.6199951171875,14.34000015258789,0.0
BaselineB_cluster_30d,2004-01-21,2004-02-04,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1147.6199951171875,14.34000015258789,0.0
BaselineB_cluster_30d,2004-01-21,2004-02-04,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1147.6199951171875,14.34000015258789,0.0
BaselineB_cluster_30d,2004-01-21,2004-02-04,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1147.6199951171875,14.34000015258789,0.0
BaselineB_cluster_30d,2004-02-25,2004-03-10,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1143.6700439453125,14.930000305175781,1.6
BaselineB_cluster_30d,2004-02-25,2004-03-10,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1143.6700439453125,14.930000305175781,1.6
BaselineB_cluster_30d,2004-02-25,2004-03-10,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1143.6700439453125,14.930000305175781,1.6
BaselineB_cluster_30d,2004-02-25,2004-03-10,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1143.6700439453125,14.930000305175781,1.6
BaselineB_cluster_30d,2004-04-05,2004-04-19,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1150.5699462890625,14.970000267028809,4.8
BaselineB_cluster_30d,2004-04-05,2004-04-19,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1150.5699462890625,14.970000267028809,4.8
BaselineB_cluster_30d,2004-04-05,2004-04-19,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1150.5699462890625,14.970000267028809,4.8
BaselineB_cluster_30d,2004-04-05,2004-04-19,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1150.5699462890625,14.970000267028809,4.8
BaselineB_cluster_30d,2004-06-16,2004-06-30,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1133.56005859375,14.789999961853027,4.4
BaselineB_cluster_30d,2004-06-16,2004-06-30,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1133.56005859375,14.789999961853027,4.4
BaselineB_cluster_30d,2004-06-16,2004-06-30,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1133.56005859375,14.789999961853027,4.4
BaselineB_cluster_30d,2004-06-16,2004-06-30,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1133.56005859375,14.789999961853027,4.4
BaselineB_cluster_30d,2004-08-05,2004-08-06,ic_combined,Iron Condor,ic,756.3333333333334,455.1666666666667,499.5126837918933,1080.699951171875,18.31999969482422,76.9
BaselineB_cluster_30d,2004-08-05,2004-08-06,ic_combined,Iron Condor,ic,756.3333333333334,455.1666666666667,499.5126837918933,1080.699951171875,18.31999969482422,76.9
BaselineB_cluster_30d,2004-08-05,2004-08-06,ic_combined,Iron Condor,ic,756.3333333333334,455.1666666666667,499.5126837918933,1080.699951171875,18.31999969482422,76.9
BaselineB_cluster_30d,2004-08-05,2004-08-06,ic_combined,Iron Condor,ic,756.3333333333334,455.1666666666667,499.5126837918933,1080.699951171875,18.31999969482422,76.9
BaselineB_cluster_30d,2004-09-07,2004-09-21,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1121.300048828125,14.069999694824219,1.6
BaselineB_cluster_30d,2004-09-07,2004-09-21,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1121.300048828125,14.069999694824219,1.6
BaselineB_cluster_30d,2004-09-07,2004-09-21,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1121.300048828125,14.069999694824219,1.6
