variant,entry_date,exit_date,strategy,pnl,max_loss,n_contracts,pnl_source
V1b_weekly_catchup,2024-01-22,2024-02-05,Bull Call Diagonal,-323.09044215356613,75306.52046924159,3,bootstrap
V1b_weekly_catchup,2024-01-29,2024-02-12,Bull Call Diagonal,6066.317355117419,94936.54883945937,3,bootstrap
V1b_weekly_catchup,2024-02-05,2024-02-19,Bull Call Diagonal,8938.079580968828,106810.16409069797,3,bootstrap
V1b_weekly_catchup,2024-02-12,2024-02-26,Bull Call Diagonal,35815.19134950673,92599.9909792209,3,bootstrap
V1b_weekly_catchup,2024-02-26,2024-03-11,Bull Call Diagonal,27154.68513258983,96632.29018766724,3,engine_d+1
V1b_weekly_catchup,2024-03-04,2024-03-18,Bull Call Diagonal,-8741.078073986972,104872.08740247804,3,bootstrap
V1b_weekly_catchup,2024-03-12,2024-03-26,Bull Call Diagonal,12833.321158293798,103476.44888873184,3,bootstrap
V1b_weekly_catchup,2024-03-18,2024-04-01,Bull Call Diagonal,-2443.061377866178,102703.83994556451,3,bootstrap
V1b_weekly_catchup,2024-03-25,2024-04-08,Bull Call Diagonal,38709.54320881353,105244.00130873008,3,bootstrap
V1b_weekly_catchup,2024-04-01,2024-04-15,Bull Call Diagonal,-14381.809948328519,104305.34298460206,3,engine_d+1
V1b_weekly_catchup,2024-04-09,2024-04-23,Bull Call Diagonal,44273.67577802305,88614.15280496902,3,bootstrap
V1b_weekly_catchup,2024-04-24,2024-05-08,Iron Condor,-24767.45962317029,42105.64516992735,3,bootstrap
V1b_weekly_catchup,2024-05-06,2024-05-20,Bull Call Diagonal,34246.721384648175,89338.62641743985,3,bootstrap
V1b_weekly_catchup,2024-05-13,2024-05-27,Bull Call Diagonal,-11032.06042193236,81782.5062161113,3,bootstrap
V1b_weekly_catchup,2024-05-20,2024-06-03,Bull Call Diagonal,-16946.395887278053,90216.68712745147,3,bootstrap
V1b_weekly_catchup,2024-05-28,2024-06-11,Bull Call Diagonal,-7266.571607447226,106569.02016005473,3,bootstrap
V1b_weekly_catchup,2024-06-03,2024-06-17,Bull Call Diagonal,-9582.094482367895,84248.8012899422,3,bootstrap
V1b_weekly_catchup,2024-06-10,2024-06-24,Bull Call Diagonal,12833.321158293798,103476.44888873184,3,bootstrap
V1b_weekly_catchup,2024-06-17,2024-07-01,Bull Call Diagonal,-8819.285025644158,90104.01975618188,3,bootstrap
V1b_weekly_catchup,2024-06-24,2024-07-08,Bull Call Diagonal,-14381.809948328519,104305.34298460206,3,bootstrap
V1b_weekly_catchup,2024-07-01,2024-07-15,Bull Call Diagonal,34305.0914368955,77919.04340521764,3,bootstrap
V1b_weekly_catchup,2024-07-08,2024-07-22,Bull Call Diagonal,-11032.06042193236,81782.5062161113,3,bootstrap
V1b_weekly_catchup,2024-07-15,2024-07-29,Bull Call Diagonal,-16363.348901352241,94716.40364007888,3,engine_d+0
V1b_weekly_catchup,2024-07-22,2024-08-05,Bull Call Diagonal,-7266.571607447226,106569.02016005473,3,bootstrap
V1b_weekly_catchup,2024-08-06,2024-08-20,Iron Condor (High Vol),11304.352482451859,165154.9284061102,3,engine_d+0
V1b_weekly_catchup,2024-08-13,2024-08-27,Iron Condor,11304.056036778913,58011.221275048796,3,bootstrap
V1b_weekly_catchup,2024-08-19,2024-09-02,Bull Call Diagonal,49212.30169361469,104175.76255554467,3,bootstrap
V1b_weekly_catchup,2024-09-03,2024-09-17,Iron Condor,11323.305810281217,71169.82423421748,3,engine_d+0
V1b_weekly_catchup,2024-11-11,2024-11-25,Bull Call Diagonal,41836.673119250685,99416.911446821,3,bootstrap
V1b_weekly_catchup,2024-11-25,2024-12-09,Bull Call Diagonal,23513.622949919252,86914.84496522018,3,bootstrap
V1b_weekly_catchup,2024-12-02,2024-12-16,Bull Call Diagonal,19234.337502756804,106694.39528330673,3,bootstrap
V1b_weekly_catchup,2024-12-09,2024-12-23,Bull Call Diagonal,21854.582454665633,91533.25562272215,3,bootstrap
V1b_weekly_catchup,2024-12-16,2024-12-30,Bull Call Diagonal,49212.30169361469,104175.76255554467,3,bootstrap
V1b_weekly_catchup,2024-12-24,2025-01-07,Bull Call Diagonal,-16682.818356378204,102705.0761203898,3,engine_d+0
V1b_weekly_catchup,2024-12-30,2025-01-13,Iron Condor,10323.85196033439,59006.03619680593,3,engine_d+0
V1b_weekly_catchup,2025-01-21,2025-02-04,Bull Put Spread,-4193.575868246477,43475.150317266336,3,engine_d+0
V1b_weekly_catchup,2025-01-27,2025-02-10,Iron Condor,-11651.00591443564,61505.61466773515,3,bootstrap
V1b_weekly_catchup,2025-02-18,2025-03-04,Bull Put Spread,-18836.10840287263,45183.295901608704,3,engine_d+2
V1b_weekly_catchup,2025-03-17,2025-03-31,Iron Condor,11481.74675765622,73798.16832763118,3,bootstrap
V1b_weekly_catchup,2025-03-26,2025-04-09,Iron Condor,2132.4113604656063,63603.41503724,3,engine_d+1
V1b_weekly_catchup,2025-04-09,2025-04-23,Iron Condor (High Vol),14340.587047040739,205565.74325837343,3,engine_d+0
V1b_weekly_catchup,2025-04-14,2025-04-28,Iron Condor (High Vol),11900.979973165482,184941.00153211292,3,engine_d+0
V1b_weekly_catchup,2025-04-21,2025-05-05,Iron Condor (High Vol),14555.596430336609,163590.42805290004,3,bootstrap
V1b_weekly_catchup,2025-04-28,2025-05-12,Iron Condor (High Vol),7182.957653062533,137166.89224244378,3,engine_d+1
V1b_weekly_catchup,2025-05-05,2025-05-19,Bull Put Spread (High Vol),9948.732489053877,75493.38740363324,3,bootstrap
V1b_weekly_catchup,2025-06-03,2025-06-17,Bull Put Spread,4484.049397377861,51320.79187377676,3,engine_d+0
V1b_weekly_catchup,2025-06-09,2025-06-23,Bull Put Spread,11067.712235965288,46618.2097208921,3,bootstrap
V1b_weekly_catchup,2025-07-07,2025-07-21,Bull Put Spread,7068.854853060622,50802.70095606476,3,engine_d+0
V1b_weekly_catchup,2025-07-15,2025-07-29,Bull Put Spread,11589.433886376326,49355.19872650334,3,bootstrap
V1b_weekly_catchup,2025-08-12,2025-08-26,Bull Call Diagonal,19274.589202827112,81872.4388103642,3,bootstrap
V1b_weekly_catchup,2025-08-18,2025-09-01,Bull Call Diagonal,-1323.9663342901338,74942.04933268996,3,bootstrap
V1b_weekly_catchup,2025-08-25,2025-09-08,Bull Call Diagonal,22538.114691410257,90201.54353936925,3,bootstrap
V1b_weekly_catchup,2025-09-02,2025-09-16,Bull Put Spread,11589.433886376326,49355.19872650334,3,engine_d+0
V1b_weekly_catchup,2025-10-07,2025-10-21,Bull Put Spread,-9707.55080945992,54484.223242970475,3,bootstrap
V1b_weekly_catchup,2025-10-29,2025-11-12,Bull Put Spread,3525.9466773599634,44202.24332478359,3,bootstrap
V1b_weekly_catchup,2025-11-03,2025-11-17,Bull Put Spread,15353.946471972999,60762.103109387914,3,bootstrap
V1b_weekly_catchup,2025-11-17,2025-12-01,Iron Condor (High Vol),12900.215620540523,77298.15856285725,3,engine_d+0
V1b_weekly_catchup,2025-11-26,2025-12-10,Bull Put Spread,9866.13144231424,48382.30266892619,3,bootstrap
V1b_weekly_catchup,2025-12-01,2025-12-15,Bull Put Spread,6880.9949670606375,48866.274344326506,3,bootstrap
V1b_weekly_catchup,2025-12-09,2025-12-23,Bull Put Spread,6880.9949670606375,48866.274344326506,3,engine_d+0
V1b_weekly_catchup,2025-12-22,2026-01-05,Bull Call Diagonal,-7266.571607447226,106569.02016005473,3,bootstrap
V1b_weekly_catchup,2025-12-29,2026-01-12,Bull Call Diagonal,-4807.858393060698,92885.01765902407,3,bootstrap
V1b_weekly_catchup,2026-01-05,2026-01-19,Bull Call Diagonal,-9633.676895505536,100773.57948309567,3,bootstrap
V1b_weekly_catchup,2026-01-14,2026-01-28,Bull Put Spread,4974.724684998899,48162.22622386388,3,engine_d+0
V1b_weekly_catchup,2026-02-17,2026-03-03,Iron Condor,5678.0577969961405,54351.90691273118,3,bootstrap
V1b_weekly_catchup,2026-03-02,2026-03-16,Iron Condor,2527.614490527989,51951.71316576857,3,bootstrap
V1b_weekly_catchup,2026-03-09,2026-03-23,Iron Condor (High Vol),9660.518048981194,148869.95347382865,3,engine_d+0
V1b_weekly_catchup,2026-03-16,2026-03-30,Iron Condor (High Vol),18719.76413634652,206573.26589231676,3,bootstrap
V1b_weekly_catchup,2026-03-31,2026-04-14,Iron Condor (High Vol),11588.186911842853,193277.32124413736,3,bootstrap
V1b_weekly_catchup,2026-04-06,2026-04-20,Iron Condor (High Vol),13945.303344874028,95554.86468708319,3,bootstrap
V1b_weekly_catchup,2026-05-05,2026-05-19,Bull Put Spread,16831.482626219324,60860.43205723062,3,bootstrap
V1b_weekly_catchup,2026-05-20,2026-06-03,Bull Put Spread,11476.140987306208,59091.495728249065,3,bootstrap
V1b_weekly_catchup,2026-05-26,2026-06-09,Bull Put Spread,7761.080767507541,44279.539775218,3,bootstrap
V3_daily_cluster,2000-01-11,2000-01-25,Bull Put Spread (High Vol),-1868.364762077037,63061.69699830063,3,engine_d+0
V3_daily_cluster,2000-02-03,2000-02-17,Iron Condor (High Vol),13106.50595288479,78190.523670681,3,engine_d+0
V3_daily_cluster,2000-02-09,2000-02-23,Iron Condor (High Vol),13509.454263204985,80850.78157874351,3,engine_d-2
V3_daily_cluster,2000-02-29,2000-03-14,Bear Call Spread (High Vol),-28220.107239878278,95401.25820352134,3,engine_d+0
V3_daily_cluster,2000-03-09,2000-03-23,Iron Condor (High Vol),37.95500991447209,76561.5118991837,3,engine_d+0
V3_daily_cluster,2000-03-15,2000-03-29,Iron Condor (High Vol),5714.192151579531,78625.1195315223,3,engine_d+0
V3_daily_cluster,2000-03-20,2000-04-03,Iron Condor (High Vol),9495.618604657218,144472.00471233318,3,bootstrap
V3_daily_cluster,2000-03-27,2000-04-10,Bull Put Spread (High Vol),9562.147183755427,63221.02849727942,3,bootstrap
V3_daily_cluster,2000-04-12,2000-04-26,Bull Put Spread (High Vol),-6317.187231713119,80318.12831722485,3,engine_d+0
V3_daily_cluster,2000-04-17,2000-05-01,Iron Condor (High Vol),9732.383859467378,153599.52363020327,3,engine_d+1
V3_daily_cluster,2000-04-24,2000-05-08,Iron Condor (High Vol),15361.17394469649,181561.4288770812,3,bootstrap
V3_daily_cluster,2000-05-01,2000-05-15,Bull Put Spread (High Vol),9928.97006371827,69395.53218732412,3,bootstrap
V3_daily_cluster,2000-05-08,2000-05-22,Iron Condor (High Vol),9736.049924211855,150398.49431170197,3,bootstrap
V3_daily_cluster,2000-05-15,2000-05-29,Iron Condor (High Vol),1740.0881745535798,79355.7083843951,3,bootstrap
V3_daily_cluster,2000-05-22,2000-06-05,Iron Condor (High Vol),9495.618604657218,144472.00471233318,3,bootstrap
V3_daily_cluster,2000-05-30,2000-06-13,Bear Call Spread (High Vol),8113.836383268226,92699.30350253044,3,bootstrap
V3_daily_cluster,2000-06-05,2000-06-19,Bull Put Spread (High Vol),60.93100746586178,63115.69745686876,3,engine_d+0
V3_daily_cluster,2000-06-12,2000-06-26,Iron Condor (High Vol),12260.97042175804,188369.2047481395,3,bootstrap
V3_daily_cluster,2000-06-22,2000-07-06,Bull Put Spread (High Vol),60.93100746586178,63115.69745686876,3,bootstrap
V3_daily_cluster,2000-10-03,2000-10-17,Iron Condor,9510.91308415142,76380.7519303025,3,engine_d+0
V3_daily_cluster,2000-10-16,2000-10-30,Iron Condor (High Vol),10622.308333229006,159314.296744376,3,engine_d+0
V3_daily_cluster,2000-10-23,2000-11-06,Iron Condor (High Vol),11342.076248964546,183842.4292599055,3,bootstrap
V3_daily_cluster,2000-10-30,2000-11-13,Iron Condor (High Vol),12900.215620540523,77298.15856285725,3,bootstrap
V3_daily_cluster,2000-11-06,2000-11-20,Iron Condor (High Vol),16695.242443606865,96660.68601028915,3,bootstrap
V3_daily_cluster,2000-11-15,2000-11-29,Iron Condor (High Vol),14288.74638783856,89665.41742645777,3,bootstrap
V3_daily_cluster,2000-11-24,2000-12-08,Iron Condor (High Vol),16185.081066951054,98329.25261341788,3,bootstrap
V3_daily_cluster,2000-12-05,2000-12-19,Iron Condor (High Vol),10180.849537021822,165397.9380557523,3,bootstrap
V3_daily_cluster,2000-12-11,2000-12-25,Iron Condor (High Vol),12068.651720333533,195404.8571088294,3,bootstrap
V3_daily_cluster,2000-12-22,2001-01-05,Iron Condor (High Vol),13261.849918414959,76346.73955245194,3,bootstrap
V3_daily_cluster,2000-12-27,2001-01-10,Iron Condor (High Vol),-18499.27359884603,77068.15285526877,3,bootstrap
V3_daily_cluster,2001-01-03,2001-01-17,Iron Condor (High Vol),13460.06264274487,77031.84215350104,3,bootstrap
V3_daily_cluster,2001-01-10,2001-01-24,Iron Condor (High Vol),13267.365383750737,199549.79040783926,3,bootstrap
V3_daily_cluster,2001-01-16,2001-01-30,Bear Call Spread (High Vol),7844.99977294235,88717.1367379461,3,bootstrap
V3_daily_cluster,2001-01-22,2001-02-05,Iron Condor (High Vol),13412.681320390799,84134.96460523772,3,bootstrap
V3_daily_cluster,2001-01-29,2001-02-12,Iron Condor (High Vol),11304.352482451859,165154.9284061102,3,bootstrap
V3_daily_cluster,2001-02-05,2001-02-19,Bull Put Spread (High Vol),9562.147183755427,63221.02849727942,3,bootstrap
V3_daily_cluster,2001-02-16,2001-03-02,Bear Call Spread (High Vol),9132.574857099165,89653.79570548626,3,engine_d+0
V3_daily_cluster,2001-03-06,2001-03-20,Iron Condor (High Vol),-14029.21951125794,91886.92319977461,3,engine_d+0
V3_daily_cluster,2001-03-26,2001-04-09,Iron Condor (High Vol),13667.436025646495,184691.42752642624,3,bootstrap
V3_daily_cluster,2001-04-05,2001-04-19,Iron Condor (High Vol),12606.23312035705,169152.25128977894,3,bootstrap
V3_daily_cluster,2001-04-10,2001-04-24,Iron Condor (High Vol),9311.969031796063,136919.74417061853,3,bootstrap
V3_daily_cluster,2001-04-16,2001-04-30,Bear Call Spread (High Vol),8008.124298214045,90092.85708619119,3,bootstrap
V3_daily_cluster,2001-04-23,2001-05-07,Iron Condor (High Vol),15518.397886585737,91061.1384999825,3,bootstrap
V3_daily_cluster,2001-04-30,2001-05-14,Iron Condor (High Vol),13460.06264274487,77031.84215350104,3,bootstrap
V3_daily_cluster,2001-05-07,2001-05-21,Iron Condor (High Vol),14051.79791942855,215250.87384367792,3,bootstrap
V3_daily_cluster,2001-05-14,2001-05-28,Iron Condor (High Vol),-14701.741245040059,77651.80709886998,3,bootstrap
V3_daily_cluster,2001-05-23,2001-06-06,Bull Put Spread (High Vol),-6557.186365579338,63245.256564979776,3,engine_d+0
V3_daily_cluster,2001-05-29,2001-06-12,Iron Condor (High Vol),13261.849918414959,76346.73955245194,3,engine_d+0
V3_daily_cluster,2001-06-14,2001-06-28,Bear Call Spread (High Vol),9851.120588678445,95681.70655020946,3,engine_d+0
V3_daily_cluster,2001-07-09,2001-07-23,Bear Call Spread (High Vol),9322.47672199993,90812.4807263227,3,engine_d+0
V3_daily_cluster,2001-07-18,2001-08-01,Bear Call Spread (High Vol),8008.124298214045,90092.85708619119,3,bootstrap
V3_daily_cluster,2001-07-26,2001-08-09,Bear Call Spread (High Vol),-12846.891425964413,100665.50502358458,3,bootstrap
V3_daily_cluster,2001-08-08,2001-08-22,Bear Call Spread (High Vol),7806.4722328913795,90262.68448831097,3,engine_d+0
V3_daily_cluster,2001-08-28,2001-09-11,Bear Call Spread (High Vol),7844.99977294235,88717.1367379461,3,engine_d+0
V3_daily_cluster,2001-09-27,2001-10-11,Iron Condor (High Vol),12924.365998806685,208369.01194307022,3,engine_d+0
V3_daily_cluster,2001-10-02,2001-10-16,Iron Condor (High Vol),12540.04541977634,78319.96666765829,3,bootstrap
V3_daily_cluster,2001-10-10,2001-10-24,Iron Condor (High Vol),1740.0881745535798,79355.7083843951,3,bootstrap
V3_daily_cluster,2001-10-22,2001-11-05,Iron Condor (High Vol),9311.969031796063,136919.74417061853,3,bootstrap
V3_daily_cluster,2001-10-29,2001-11-12,Iron Condor (High Vol),10627.937456362779,154538.78641081008,3,bootstrap
V3_daily_cluster,2001-11-06,2001-11-20,Bull Put Spread (High Vol),9948.732489053877,75493.38740363324,3,bootstrap
V3_daily_cluster,2001-11-12,2001-11-26,Bull Put Spread (High Vol),-6557.186365579338,63245.256564979776,3,bootstrap
V3_daily_cluster,2001-11-19,2001-12-03,Iron Condor (High Vol),14045.308397472103,88315.0999803175,3,bootstrap
V3_daily_cluster,2001-11-26,2001-12-10,Bull Put Spread (High Vol),11440.076780197724,86161.56366425431,3,bootstrap
V3_daily_cluster,2001-12-03,2001-12-17,Iron Condor (High Vol),9568.637806010911,149229.59496222873,3,bootstrap
V3_daily_cluster,2001-12-10,2001-12-24,Iron Condor (High Vol),12540.04541977634,78319.96666765829,3,bootstrap
V3_daily_cluster,2001-12-17,2001-12-31,Iron Condor (High Vol),7182.957653062533,137166.89224244378,3,bootstrap
V3_daily_cluster,2001-12-24,2002-01-07,Bull Put Spread (High Vol),9928.97006371827,69395.53218732412,3,bootstrap
V3_daily_cluster,2001-12-31,2002-01-14,Iron Condor (High Vol),13692.783079358578,82884.81364491433,3,engine_d+0
V3_daily_cluster,2002-01-09,2002-01-23,Bull Put Spread (High Vol),9570.669994515602,64218.55286274997,3,bootstrap
V3_daily_cluster,2002-01-14,2002-01-28,Iron Condor (High Vol),13412.681320390799,84134.96460523772,3,engine_d+0
V3_daily_cluster,2002-01-22,2002-02-05,Bear Call Spread (High Vol),8113.836383268226,92699.30350253044,3,bootstrap
V3_daily_cluster,2002-01-29,2002-02-12,Bear Call Spread (High Vol),8788.314502492878,99190.1586401836,3,engine_d+0
V3_daily_cluster,2002-02-15,2002-03-01,Bear Call Spread (High Vol),9174.88779215418,103076.2840079032,3,bootstrap
V3_daily_cluster,2002-02-20,2002-03-06,Bear Call Spread (High Vol),-232.69496647809007,97261.64514494708,3,engine_d+1
V3_daily_cluster,2002-05-07,2002-05-21,Iron Condor,4667.527151764792,75454.67660982267,3,engine_d+0
V3_daily_cluster,2002-06-28,2002-07-12,Iron Condor (High Vol),-11370.341197621628,144162.9343542371,3,engine_d+0
V3_daily_cluster,2002-07-29,2002-08-12,Iron Condor (High Vol),12260.97042175804,188369.2047481395,3,engine_d+0
V3_daily_cluster,2002-08-14,2002-08-28,Iron Condor (High Vol),7721.277209367442,197548.3301797953,3,engine_d+0
V3_daily_cluster,2002-08-19,2002-09-02,Bull Put Spread (High Vol),-14338.145878824595,77524.82158971971,3,engine_d+0
V3_daily_cluster,2002-08-26,2002-09-09,Bull Put Spread (High Vol),8653.549135677236,68464.52051586316,3,bootstrap
V3_daily_cluster,2002-09-11,2002-09-25,Iron Condor (High Vol),15429.284245229468,222403.362055002,3,engine_d+0
V3_daily_cluster,2002-09-26,2002-10-10,Iron Condor (High Vol),14051.79791942855,215250.87384367792,3,engine_d+0
V3_daily_cluster,2002-10-01,2002-10-15,Iron Condor (High Vol),-11370.341197621628,144162.9343542371,3,bootstrap
V3_daily_cluster,2002-10-15,2002-10-29,Iron Condor (High Vol),15180.263044034584,206161.0518267174,3,engine_d+0
V3_daily_cluster,2002-10-21,2002-11-04,Bull Put Spread (High Vol),12028.81435487749,89676.74885878041,3,engine_d+0
V3_daily_cluster,2002-10-28,2002-11-11,Iron Condor (High Vol),11588.186911842853,193277.32124413736,3,engine_d+0
V3_daily_cluster,2002-11-04,2002-11-18,Bull Put Spread (High Vol),12138.53256042014,83409.33692949996,3,engine_d+2
V3_daily_cluster,2002-11-11,2002-11-25,Iron Condor (High Vol),12673.172626850013,80581.94628837334,3,bootstrap
V3_daily_cluster,2002-11-18,2002-12-02,Iron Condor (High Vol),12859.935215310281,77230.14478458001,3,bootstrap
V3_daily_cluster,2002-11-25,2002-12-09,Iron Condor (High Vol),13071.593253916773,197950.076402552,3,bootstrap
V3_daily_cluster,2002-12-02,2002-12-16,Iron Condor (High Vol),16909.546752984916,106179.58561106955,3,bootstrap
V3_daily_cluster,2002-12-11,2002-12-25,Iron Condor (High Vol),14896.891621059738,92717.71395430871,3,bootstrap
V3_daily_cluster,2002-12-16,2002-12-30,Iron Condor (High Vol),18558.414068094,118342.82001685655,3,bootstrap
V3_daily_cluster,2002-12-23,2003-01-06,Iron Condor (High Vol),15767.837018655318,205193.60760036876,3,bootstrap
V3_daily_cluster,2002-12-30,2003-01-13,Bear Call Spread (High Vol),8113.836383268226,92699.30350253044,3,bootstrap
V3_daily_cluster,2003-01-06,2003-01-20,Iron Condor (High Vol),11304.352482451859,165154.9284061102,3,bootstrap
V3_daily_cluster,2003-01-13,2003-01-27,Iron Condor (High Vol),15767.837018655318,205193.60760036876,3,bootstrap
V3_daily_cluster,2003-01-21,2003-02-04,Bear Call Spread (High Vol),7844.99977294235,88717.1367379461,3,bootstrap
V3_daily_cluster,2003-02-21,2003-03-07,Bear Call Spread (High Vol),-1794.2178476969734,91186.29935204113,3,bootstrap
V3_daily_cluster,2003-02-27,2003-03-13,Bear Call Spread (High Vol),8788.314502492878,99190.1586401836,3,bootstrap
V3_daily_cluster,2003-03-05,2003-03-19,Bear Call Spread (High Vol),7806.4722328913795,90262.68448831097,3,bootstrap
V3_daily_cluster,2003-03-17,2003-03-31,Iron Condor (High Vol),12597.957409677878,79392.48111729005,3,bootstrap
V3_daily_cluster,2003-03-24,2003-04-07,Iron Condor (High Vol),9351.278903232069,145175.51774809253,3,bootstrap
V3_daily_cluster,2003-03-31,2003-04-14,Iron Condor (High Vol),10622.308333229006,159314.296744376,3,bootstrap
V3_daily_cluster,2003-04-07,2003-04-21,Iron Condor (High Vol),12859.935215310281,77230.14478458001,3,bootstrap
V3_daily_cluster,2003-04-14,2003-04-28,Bull Put Spread (High Vol),6688.071202323593,61531.066203872804,3,bootstrap
V3_daily_cluster,2003-06-09,2003-06-23,Bull Put Spread (High Vol),7814.735066880059,62769.95639493363,3,engine_d+0
V3_daily_cluster,2004-01-21,2004-02-04,Bull Call Diagonal,-2443.061377866178,102703.83994556451,3,engine_d+0
V3_daily_cluster,2004-01-26,2004-02-09,Bull Call Diagonal,-3037.594357975823,85261.01131524872,3,bootstrap
V3_daily_cluster,2004-02-25,2004-03-10,Bull Call Diagonal,-7948.388908590802,106108.17119537771,3,engine_d+0
