candidate,trigger_date,lookback_days,booster_active_in_window,vix_20_22_booster_days,incremental_pnl_usd,incremental_pct_nlv,has_second_leg_next_20d,severity,failed_benign,window_type
B4_moderate_90,2005-05-09,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2005-05-10,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2005-05-11,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2005-05-12,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2005-05-13,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2005-05-16,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2005-05-17,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2005-05-18,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2005-05-19,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2005-10-06,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2005-10-07,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2005-10-10,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2005-10-11,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2005-10-12,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2005-10-13,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2005-10-14,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2005-10-17,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2005-10-18,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2005-10-19,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2005-10-20,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2005-10-21,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2005-10-24,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2005-10-25,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2005-10-26,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2005-10-27,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2005-10-28,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2005-10-31,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-05-17,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-05-18,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-05-19,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-05-22,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-05-23,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-05-24,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-05-25,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-05-26,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-05-30,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-05-31,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-06-01,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-06-02,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-06-05,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-06-06,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-06-07,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-06-08,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-06-09,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-06-12,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-06-13,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-06-14,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-06-15,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-06-16,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-06-19,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-06-20,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-06-21,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-06-22,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-06-23,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-06-26,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-06-27,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-06-28,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-06-29,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-06-30,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-07-03,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-07-05,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-07-06,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-07-07,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-07-10,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-07-11,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-07-12,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-07-13,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-07-14,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-07-17,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-07-18,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-07-19,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-07-20,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-07-21,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-07-24,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-07-25,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-07-26,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-07-27,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-07-28,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-07-31,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-08-01,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-08-02,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2006-08-03,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-02-27,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-02-28,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-03-01,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-03-02,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-03-05,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-03-06,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-03-07,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-03-08,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-03-09,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-03-13,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-03-14,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-03-15,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-03-16,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-03-19,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-03-20,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-07-26,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-07-27,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-07-30,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-07-31,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-08-01,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-08-02,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-08-03,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-08-06,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-08-07,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-08-08,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-08-09,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-08-10,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-08-13,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-08-14,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-08-15,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-08-16,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-08-17,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-08-20,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-08-21,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-08-22,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-08-23,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-08-24,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-08-27,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-08-28,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-08-29,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-08-30,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-08-31,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-09-04,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-09-05,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-09-06,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-09-07,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-09-10,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-09-11,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-09-12,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-09-13,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-09-14,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-09-17,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-09-18,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-09-19,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-10-19,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-10-22,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-10-23,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-11-01,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-11-02,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-11-05,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-11-06,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-11-07,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-11-08,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-11-09,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-11-12,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-11-13,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-11-14,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-11-15,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-11-16,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-11-19,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-11-20,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-11-21,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-11-23,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-11-26,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-11-27,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-11-28,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-11-29,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-11-30,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-12-03,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-12-04,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-12-05,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-12-06,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2007-12-07,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-12-11,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-12-12,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-12-13,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-12-14,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-12-17,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-12-18,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-12-19,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-12-20,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-12-21,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-12-24,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-12-26,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-12-27,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-12-28,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2007-12-31,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-01-02,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-01-03,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-01-04,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-01-07,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-01-08,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-01-09,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-01-10,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-01-11,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-01-14,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-01-15,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-01-16,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-01-17,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-01-18,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-01-22,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-01-23,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-01-24,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-01-25,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-01-28,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-01-29,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-01-30,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-01-31,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-02-01,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-02-04,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-02-05,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-02-06,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-02-07,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-02-08,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-02-11,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-02-12,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-02-13,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-02-14,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-02-15,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-02-19,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-02-20,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-02-21,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-02-22,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-02-25,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-02-26,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-02-27,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-02-28,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-02-29,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-03-03,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-03-04,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-03-05,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-03-06,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-03-07,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-03-10,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-03-11,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-03-12,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-03-13,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-03-14,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-03-17,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-03-18,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-03-19,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-03-20,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-03-24,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-03-25,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-03-26,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-03-27,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-03-28,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-03-31,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-04-01,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-04-02,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-04-03,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-04-04,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-04-07,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-04-08,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-04-09,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-04-10,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-04-11,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-04-14,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-04-15,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-04-16,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-04-17,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-06-06,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-06-09,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-06-10,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-06-11,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-06-12,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-06-13,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-06-16,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-06-17,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-06-18,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-06-19,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-06-20,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-06-23,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-06-24,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-06-25,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-06-26,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-06-27,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-06-30,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-07-01,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-07-02,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-07-03,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-07-07,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-07-08,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-07-09,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-07-10,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-07-11,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-07-14,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-07-15,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-07-16,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-07-17,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-07-18,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-07-21,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-07-22,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-07-23,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-07-24,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-07-25,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-07-28,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-07-29,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-07-30,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-07-31,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-08-01,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-08-04,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-08-05,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-08-06,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-08-07,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-08-08,10,0,0,0.0,0.0,False,mild,False,10d_primary
B4_moderate_90,2008-08-11,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-08-12,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-08-13,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-08-14,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-08-15,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-08-18,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-08-19,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-08-20,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-08-21,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-08-22,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-08-25,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-08-26,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-08-27,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-08-28,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-08-29,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-09-02,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-09-03,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-09-04,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-09-05,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-09-08,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-09-09,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-09-10,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-09-11,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-09-12,10,0,0,0.0,0.0,True,acute,False,10d_primary
B4_moderate_90,2008-09-15,10,0,0,0.0,0.0,True,acute,False,10d_primary
