date,kind,struct,pricing,pnl,stride45
2019-10-02,oscillation,BPS,FLAT,2042.0,False
2019-10-02,oscillation,BPS,HAIRCUT,1456.0,False
2019-10-09,oscillation,IC,FLAT,1860.0,False
2019-10-09,oscillation,IC,HAIRCUT,906.0,False
2019-10-09,oscillation,BPS,FLAT,1870.0,False
2019-10-09,oscillation,BPS,HAIRCUT,1278.0,False
2019-10-16,oscillation,IC,FLAT,1389.0,False
2019-10-16,oscillation,IC,HAIRCUT,449.0,False
2019-10-16,oscillation,BPS,FLAT,1408.0,False
2019-10-16,oscillation,BPS,HAIRCUT,806.0,False
2019-10-23,oscillation,IC,FLAT,1428.0,False
2019-10-23,oscillation,IC,HAIRCUT,480.0,False
2019-10-23,oscillation,BPS,FLAT,1435.0,False
2019-10-23,oscillation,BPS,HAIRCUT,831.0,False
2019-10-28,melt_up,IC,FLAT,1353.0,True
2019-10-28,melt_up,IC,HAIRCUT,389.0,True
2019-10-28,melt_up,BPS,FLAT,1357.0,True
2019-10-28,melt_up,BPS,HAIRCUT,747.0,True
2019-11-04,melt_up,IC,FLAT,1329.0,False
2019-11-04,melt_up,IC,HAIRCUT,357.0,False
2019-11-04,melt_up,BPS,FLAT,1306.0,False
2019-11-04,melt_up,BPS,HAIRCUT,704.0,False
2019-11-11,melt_up,IC,FLAT,1306.0,False
2019-11-11,melt_up,IC,HAIRCUT,347.0,False
2019-11-11,melt_up,BPS,FLAT,1314.0,False
2019-11-11,melt_up,BPS,HAIRCUT,708.0,False
2019-11-18,melt_up,IC,FLAT,1302.0,False
2019-11-18,melt_up,IC,HAIRCUT,343.0,False
2019-11-18,melt_up,BPS,FLAT,1287.0,False
2019-11-18,melt_up,BPS,HAIRCUT,676.0,False
2019-11-25,melt_up,IC,FLAT,1219.0,False
2019-11-25,melt_up,IC,HAIRCUT,266.0,False
2019-11-25,melt_up,BPS,FLAT,1198.0,False
2019-11-25,melt_up,BPS,HAIRCUT,599.0,False
2019-12-03,melt_up,IC,FLAT,-1888.0,False
2019-12-03,melt_up,IC,HAIRCUT,-2873.0,False
2019-12-03,melt_up,BPS,FLAT,1608.0,False
2019-12-03,melt_up,BPS,HAIRCUT,1013.0,False
2019-12-10,melt_up,IC,FLAT,1635.0,False
2019-12-10,melt_up,IC,HAIRCUT,654.0,False
2019-12-10,melt_up,BPS,FLAT,1576.0,False
2019-12-10,melt_up,BPS,HAIRCUT,976.0,False
2019-12-17,melt_up,IC,FLAT,1306.0,False
2019-12-17,melt_up,IC,HAIRCUT,330.0,False
2019-12-17,melt_up,BPS,FLAT,1263.0,False
2019-12-17,melt_up,BPS,HAIRCUT,654.0,False
2019-12-19,melt_up,IC,FLAT,1279.0,True
2019-12-19,melt_up,IC,HAIRCUT,330.0,True
2019-12-19,melt_up,BPS,FLAT,1268.0,True
2019-12-19,melt_up,BPS,HAIRCUT,669.0,True
2019-12-27,melt_up,IC,FLAT,1426.0,False
2019-12-27,melt_up,IC,HAIRCUT,442.0,False
2019-12-27,melt_up,BPS,FLAT,1338.0,False
2019-12-27,melt_up,BPS,HAIRCUT,749.0,False
2020-01-06,melt_up,IC,FLAT,1514.0,False
2020-01-06,melt_up,IC,HAIRCUT,494.0,False
2020-01-06,melt_up,BPS,FLAT,1479.0,False
2020-01-06,melt_up,BPS,HAIRCUT,843.0,False
2020-01-13,melt_up,IC,FLAT,-4154.0,False
2020-01-13,melt_up,IC,HAIRCUT,-5173.0,False
2020-01-13,melt_up,BPS,FLAT,1360.0,False
2020-01-13,melt_up,BPS,HAIRCUT,715.0,False
2020-01-21,melt_up,IC,FLAT,-4354.0,False
2020-01-21,melt_up,IC,HAIRCUT,-5405.0,False
2020-01-21,melt_up,BPS,FLAT,1405.0,False
2020-01-21,melt_up,BPS,HAIRCUT,755.0,False
2020-01-28,melt_up,IC,FLAT,-5488.0,False
2020-01-28,melt_up,IC,HAIRCUT,-6549.0,False
2020-01-28,melt_up,BPS,FLAT,-5907.0,False
2020-01-28,melt_up,BPS,HAIRCUT,-6553.0,False
2020-02-04,melt_up,IC,FLAT,-5409.0,False
2020-02-04,melt_up,IC,HAIRCUT,-6473.0,False
2020-02-04,melt_up,BPS,FLAT,-5828.0,False
2020-02-04,melt_up,BPS,HAIRCUT,-6478.0,False
2020-02-11,melt_up,IC,FLAT,-5255.0,False
2020-02-11,melt_up,IC,HAIRCUT,-6336.0,False
2020-02-11,melt_up,BPS,FLAT,-5685.0,False
2020-02-11,melt_up,BPS,HAIRCUT,-6346.0,False
2020-04-22,oscillation,IC,FLAT,3978.0,True
2020-04-22,oscillation,IC,HAIRCUT,3046.0,True
2020-04-22,oscillation,BPS,FLAT,4230.0,True
2020-04-22,oscillation,BPS,HAIRCUT,3657.0,True
2020-04-29,oscillation,IC,FLAT,3100.0,False
2020-04-29,oscillation,IC,HAIRCUT,2129.0,False
2020-04-29,oscillation,BPS,FLAT,3162.0,False
2020-04-29,oscillation,BPS,HAIRCUT,2576.0,False
2020-05-06,oscillation,IC,FLAT,3312.0,False
2020-05-06,oscillation,IC,HAIRCUT,2367.0,False
2020-05-06,oscillation,BPS,FLAT,3357.0,False
2020-05-06,oscillation,BPS,HAIRCUT,2789.0,False
2020-05-13,oscillation,IC,FLAT,3299.0,False
2020-05-13,oscillation,IC,HAIRCUT,2369.0,False
2020-05-13,oscillation,BPS,FLAT,3413.0,False
2020-05-13,oscillation,BPS,HAIRCUT,2851.0,False
2020-06-11,melt_up,IC,FLAT,4084.0,True
2020-06-11,melt_up,IC,HAIRCUT,3102.0,True
2020-06-11,melt_up,BPS,FLAT,4203.0,True
2020-06-11,melt_up,BPS,HAIRCUT,3618.0,True
2020-06-18,melt_up,IC,FLAT,3437.0,False
2020-06-18,melt_up,IC,HAIRCUT,2422.0,False
2020-06-18,melt_up,BPS,FLAT,3447.0,False
2020-06-18,melt_up,BPS,HAIRCUT,2841.0,False
2020-06-25,melt_up,IC,FLAT,3302.0,False
2020-06-25,melt_up,IC,HAIRCUT,2299.0,False
2020-06-25,melt_up,BPS,FLAT,3333.0,False
2020-06-25,melt_up,BPS,HAIRCUT,2734.0,False
2020-07-02,melt_up,IC,FLAT,2888.0,False
2020-07-02,melt_up,IC,HAIRCUT,1875.0,False
2020-07-02,melt_up,BPS,FLAT,2880.0,False
2020-07-02,melt_up,BPS,HAIRCUT,2272.0,False
2020-07-06,melt_up,IC,FLAT,3089.0,True
2020-07-06,melt_up,IC,HAIRCUT,2014.0,True
2020-07-06,melt_up,BPS,FLAT,3115.0,True
2020-07-06,melt_up,BPS,HAIRCUT,2467.0,True
2020-07-13,melt_up,IC,FLAT,3585.0,False
2020-07-13,melt_up,IC,HAIRCUT,2506.0,False
2020-07-13,melt_up,BPS,FLAT,3559.0,False
2020-07-13,melt_up,BPS,HAIRCUT,2915.0,False
2020-07-20,melt_up,IC,FLAT,2785.0,False
2020-07-20,melt_up,IC,HAIRCUT,1687.0,False
2020-07-20,melt_up,BPS,FLAT,2780.0,False
2020-07-20,melt_up,BPS,HAIRCUT,2118.0,False
2020-07-27,melt_up,IC,FLAT,2726.0,False
2020-07-27,melt_up,IC,HAIRCUT,1653.0,False
2020-07-27,melt_up,BPS,FLAT,2777.0,False
2020-07-27,melt_up,BPS,HAIRCUT,2119.0,False
2020-08-03,melt_up,IC,FLAT,2751.0,False
2020-08-03,melt_up,IC,HAIRCUT,1659.0,False
2020-08-03,melt_up,BPS,FLAT,2748.0,False
2020-08-03,melt_up,BPS,HAIRCUT,2079.0,False
2020-08-05,melt_up,IC,FLAT,2621.0,True
2020-08-05,melt_up,IC,HAIRCUT,1533.0,True
2020-08-05,melt_up,BPS,FLAT,2669.0,True
2020-08-05,melt_up,BPS,HAIRCUT,1992.0,True
2020-08-12,melt_up,IC,FLAT,2554.0,False
2020-08-12,melt_up,IC,HAIRCUT,1454.0,False
2020-08-12,melt_up,BPS,FLAT,2531.0,False
2020-08-12,melt_up,BPS,HAIRCUT,1861.0,False
2020-08-19,melt_up,IC,FLAT,2564.0,False
2020-08-19,melt_up,IC,HAIRCUT,1466.0,False
2020-08-19,melt_up,BPS,FLAT,2565.0,False
2020-08-19,melt_up,BPS,HAIRCUT,1895.0,False
2020-08-26,melt_up,IC,FLAT,2726.0,False
2020-08-26,melt_up,IC,HAIRCUT,1594.0,False
2020-08-26,melt_up,BPS,FLAT,-5312.0,False
2020-08-26,melt_up,BPS,HAIRCUT,-6003.0,False
2020-09-08,oscillation,IC,FLAT,3634.0,True
2020-09-08,oscillation,IC,HAIRCUT,2499.0,True
2020-09-08,oscillation,BPS,FLAT,3681.0,True
2020-09-08,oscillation,BPS,HAIRCUT,3001.0,True
2020-09-15,oscillation,IC,FLAT,3041.0,False
2020-09-15,oscillation,IC,HAIRCUT,1891.0,False
2020-09-15,oscillation,BPS,FLAT,3075.0,False
2020-09-15,oscillation,BPS,HAIRCUT,2382.0,False
2020-09-22,oscillation,IC,FLAT,3076.0,False
2020-09-22,oscillation,IC,HAIRCUT,1954.0,False
2020-09-22,oscillation,BPS,FLAT,3098.0,False
2020-09-22,oscillation,BPS,HAIRCUT,2423.0,False
2020-09-29,oscillation,IC,FLAT,3061.0,False
2020-09-29,oscillation,IC,HAIRCUT,1931.0,False
2020-09-29,oscillation,BPS,FLAT,3064.0,False
2020-09-29,oscillation,BPS,HAIRCUT,2385.0,False
2020-10-07,oscillation,IC,FLAT,3299.0,True
2020-10-07,oscillation,IC,HAIRCUT,2156.0,True
2020-10-07,oscillation,BPS,FLAT,3351.0,True
2020-10-07,oscillation,BPS,HAIRCUT,2654.0,True
2020-10-14,oscillation,IC,FLAT,3104.0,False
2020-10-14,oscillation,IC,HAIRCUT,1960.0,False
2020-10-14,oscillation,BPS,FLAT,3238.0,False
2020-10-14,oscillation,BPS,HAIRCUT,2527.0,False
2020-10-21,oscillation,IC,FLAT,3297.0,False
2020-10-21,oscillation,IC,HAIRCUT,2168.0,False
2020-10-21,oscillation,BPS,FLAT,3434.0,False
2020-10-21,oscillation,BPS,HAIRCUT,2735.0,False
2020-11-05,melt_up,IC,FLAT,3206.0,True
2020-11-05,melt_up,IC,HAIRCUT,2071.0,True
2020-11-05,melt_up,BPS,FLAT,3203.0,True
2020-11-05,melt_up,BPS,HAIRCUT,2522.0,True
2020-11-12,melt_up,IC,FLAT,2922.0,False
2020-11-12,melt_up,IC,HAIRCUT,1800.0,False
2020-11-12,melt_up,BPS,FLAT,2952.0,False
2020-11-12,melt_up,BPS,HAIRCUT,2265.0,False
2020-11-19,melt_up,IC,FLAT,2652.0,False
2020-11-19,melt_up,IC,HAIRCUT,1544.0,False
2020-11-19,melt_up,BPS,FLAT,2721.0,False
2020-11-19,melt_up,BPS,HAIRCUT,2028.0,False
2020-11-27,melt_up,IC,FLAT,2502.0,False
2020-11-27,melt_up,IC,HAIRCUT,1360.0,False
2020-11-27,melt_up,BPS,FLAT,2441.0,False
2020-11-27,melt_up,BPS,HAIRCUT,1755.0,False
2020-12-04,melt_up,IC,FLAT,2471.0,True
2020-12-04,melt_up,IC,HAIRCUT,1329.0,True
2020-12-04,melt_up,BPS,FLAT,2388.0,True
2020-12-04,melt_up,BPS,HAIRCUT,1710.0,True
2020-12-11,melt_up,IC,FLAT,2747.0,False
2020-12-11,melt_up,IC,HAIRCUT,1611.0,False
2020-12-11,melt_up,BPS,FLAT,2669.0,False
2020-12-11,melt_up,BPS,HAIRCUT,1996.0,False
2020-12-18,melt_up,IC,FLAT,2557.0,False
2020-12-18,melt_up,IC,HAIRCUT,1413.0,False
2020-12-18,melt_up,BPS,FLAT,2496.0,False
2020-12-18,melt_up,BPS,HAIRCUT,1815.0,False
2020-12-28,melt_up,IC,FLAT,2720.0,False
2020-12-28,melt_up,IC,HAIRCUT,1507.0,False
2020-12-28,melt_up,BPS,FLAT,2645.0,False
2020-12-28,melt_up,BPS,HAIRCUT,1923.0,False
2021-01-05,melt_up,IC,FLAT,3186.0,False
2021-01-05,melt_up,IC,HAIRCUT,1966.0,False
2021-01-05,melt_up,BPS,FLAT,3200.0,False
2021-01-05,melt_up,BPS,HAIRCUT,2459.0,False
2021-01-12,melt_up,IC,FLAT,2980.0,False
2021-01-12,melt_up,IC,HAIRCUT,1741.0,False
2021-01-12,melt_up,BPS,FLAT,3008.0,False
2021-01-12,melt_up,BPS,HAIRCUT,2252.0,False
2021-02-01,melt_up,IC,FLAT,3973.0,True
2021-02-01,melt_up,IC,HAIRCUT,2705.0,True
2021-02-01,melt_up,BPS,FLAT,3906.0,True
2021-02-01,melt_up,BPS,HAIRCUT,3155.0,True
2021-02-08,melt_up,IC,FLAT,2846.0,False
2021-02-08,melt_up,IC,HAIRCUT,1556.0,False
2021-02-08,melt_up,BPS,FLAT,2789.0,False
2021-02-08,melt_up,BPS,HAIRCUT,2013.0,False
2021-02-16,melt_up,IC,FLAT,2849.0,False
2021-02-16,melt_up,IC,HAIRCUT,1555.0,False
2021-02-16,melt_up,BPS,FLAT,2934.0,False
2021-02-16,melt_up,BPS,HAIRCUT,2136.0,False
2021-02-23,melt_up,IC,FLAT,3070.0,False
2021-02-23,melt_up,IC,HAIRCUT,1787.0,False
2021-02-23,melt_up,BPS,FLAT,3095.0,False
2021-02-23,melt_up,BPS,HAIRCUT,2307.0,False
2021-03-02,melt_up,IC,FLAT,3180.0,False
2021-03-02,melt_up,IC,HAIRCUT,1898.0,False
2021-03-02,melt_up,BPS,FLAT,3238.0,False
2021-03-02,melt_up,BPS,HAIRCUT,2451.0,False
2021-03-09,melt_up,IC,FLAT,3191.0,False
2021-03-09,melt_up,IC,HAIRCUT,1907.0,False
2021-03-09,melt_up,BPS,FLAT,3151.0,False
2021-03-09,melt_up,BPS,HAIRCUT,2381.0,False
2021-03-15,melt_up,IC,FLAT,2732.0,True
2021-03-15,melt_up,IC,HAIRCUT,1424.0,True
2021-03-15,melt_up,BPS,FLAT,2671.0,True
2021-03-15,melt_up,BPS,HAIRCUT,1886.0,True
2021-03-22,melt_up,IC,FLAT,2565.0,False
2021-03-22,melt_up,IC,HAIRCUT,1275.0,False
2021-03-22,melt_up,BPS,FLAT,2505.0,False
2021-03-22,melt_up,BPS,HAIRCUT,1724.0,False
2021-03-29,melt_up,IC,FLAT,2825.0,False
2021-03-29,melt_up,IC,HAIRCUT,1517.0,False
2021-03-29,melt_up,BPS,FLAT,2798.0,False
2021-03-29,melt_up,BPS,HAIRCUT,2011.0,False
2021-04-06,melt_up,IC,FLAT,2565.0,False
2021-04-06,melt_up,IC,HAIRCUT,1217.0,False
2021-04-06,melt_up,BPS,FLAT,2518.0,False
2021-04-06,melt_up,BPS,HAIRCUT,1695.0,False
2021-04-08,melt_up,IC,FLAT,2326.0,True
2021-04-08,melt_up,IC,HAIRCUT,1015.0,True
2021-04-08,melt_up,BPS,FLAT,2333.0,True
2021-04-08,melt_up,BPS,HAIRCUT,1525.0,True
2021-04-15,melt_up,IC,FLAT,2318.0,False
2021-04-15,melt_up,IC,HAIRCUT,987.0,False
2021-04-15,melt_up,BPS,FLAT,2312.0,False
2021-04-15,melt_up,BPS,HAIRCUT,1490.0,False
2021-04-22,melt_up,IC,FLAT,2582.0,False
2021-04-22,melt_up,IC,HAIRCUT,1272.0,False
2021-04-22,melt_up,BPS,FLAT,2570.0,False
2021-04-22,melt_up,BPS,HAIRCUT,1753.0,False
2021-04-29,melt_up,IC,FLAT,2445.0,False
2021-04-29,melt_up,IC,HAIRCUT,1117.0,False
2021-04-29,melt_up,BPS,FLAT,2464.0,False
2021-04-29,melt_up,BPS,HAIRCUT,1633.0,False
2021-05-06,melt_up,IC,FLAT,2562.0,False
2021-05-06,melt_up,IC,HAIRCUT,1234.0,False
2021-05-06,melt_up,BPS,FLAT,2517.0,False
2021-05-06,melt_up,BPS,HAIRCUT,1706.0,False
2021-05-13,melt_up,IC,FLAT,3151.0,False
2021-05-13,melt_up,IC,HAIRCUT,1833.0,False
2021-05-13,melt_up,BPS,FLAT,3134.0,False
2021-05-13,melt_up,BPS,HAIRCUT,2338.0,False
2021-05-20,melt_up,IC,FLAT,2834.0,False
2021-05-20,melt_up,IC,HAIRCUT,1509.0,False
2021-05-20,melt_up,BPS,FLAT,2848.0,False
2021-05-20,melt_up,BPS,HAIRCUT,2043.0,False
2021-05-27,melt_up,IC,FLAT,2291.0,False
2021-05-27,melt_up,IC,HAIRCUT,993.0,False
2021-05-27,melt_up,BPS,FLAT,2315.0,False
2021-05-27,melt_up,BPS,HAIRCUT,1504.0,False
2021-06-04,melt_up,IC,FLAT,2295.0,False
2021-06-04,melt_up,IC,HAIRCUT,973.0,False
2021-06-04,melt_up,BPS,FLAT,2253.0,False
2021-06-04,melt_up,BPS,HAIRCUT,1440.0,False
2021-06-11,melt_up,IC,FLAT,2156.0,True
2021-06-11,melt_up,IC,HAIRCUT,833.0,True
2021-06-11,melt_up,BPS,FLAT,2132.0,True
2021-06-11,melt_up,BPS,HAIRCUT,1336.0,True
2021-06-18,melt_up,IC,FLAT,2854.0,False
2021-06-18,melt_up,IC,HAIRCUT,1523.0,False
2021-06-18,melt_up,BPS,FLAT,2759.0,False
2021-06-18,melt_up,BPS,HAIRCUT,1972.0,False
2021-06-25,melt_up,IC,FLAT,2181.0,True
2021-06-25,melt_up,IC,HAIRCUT,849.0,True
2021-06-25,melt_up,BPS,FLAT,2107.0,True
2021-06-25,melt_up,BPS,HAIRCUT,1307.0,True
2021-07-02,melt_up,IC,FLAT,2186.0,False
2021-07-02,melt_up,IC,HAIRCUT,829.0,False
2021-07-02,melt_up,BPS,FLAT,2068.0,False
2021-07-02,melt_up,BPS,HAIRCUT,1253.0,False
2021-07-12,melt_up,IC,FLAT,2457.0,False
2021-07-12,melt_up,IC,HAIRCUT,1014.0,False
2021-07-12,melt_up,BPS,FLAT,2432.0,False
2021-07-12,melt_up,BPS,HAIRCUT,1546.0,False
2021-07-19,melt_up,IC,FLAT,3297.0,False
2021-07-19,melt_up,IC,HAIRCUT,1872.0,False
2021-07-19,melt_up,BPS,FLAT,3327.0,False
2021-07-19,melt_up,BPS,HAIRCUT,2462.0,False
2021-07-26,melt_up,IC,FLAT,2670.0,False
2021-07-26,melt_up,IC,HAIRCUT,1228.0,False
2021-07-26,melt_up,BPS,FLAT,2656.0,False
2021-07-26,melt_up,BPS,HAIRCUT,1762.0,False
2021-08-02,melt_up,IC,FLAT,2932.0,False
2021-08-02,melt_up,IC,HAIRCUT,1492.0,False
2021-08-02,melt_up,BPS,FLAT,2926.0,False
2021-08-02,melt_up,BPS,HAIRCUT,2039.0,False
2021-08-09,melt_up,IC,FLAT,2543.0,False
2021-08-09,melt_up,IC,HAIRCUT,1103.0,False
2021-08-09,melt_up,BPS,FLAT,2465.0,False
2021-08-09,melt_up,BPS,HAIRCUT,1590.0,False
2021-08-16,melt_down,IC,FLAT,2489.0,True
2021-08-16,melt_down,IC,HAIRCUT,1033.0,True
2021-08-16,melt_down,BPS,FLAT,2424.0,True
2021-08-16,melt_down,BPS,HAIRCUT,1541.0,True
2021-08-23,melt_down,IC,FLAT,2611.0,False
2021-08-23,melt_down,IC,HAIRCUT,1155.0,False
2021-08-23,melt_down,BPS,FLAT,2600.0,False
2021-08-23,melt_down,BPS,HAIRCUT,1714.0,False
2021-08-30,melt_down,IC,FLAT,2524.0,False
2021-08-30,melt_down,IC,HAIRCUT,1058.0,False
2021-08-30,melt_down,BPS,FLAT,-5628.0,False
2021-08-30,melt_down,BPS,HAIRCUT,-6520.0,False
2021-09-07,melt_down,IC,FLAT,2847.0,False
2021-09-07,melt_down,IC,HAIRCUT,1350.0,False
2021-09-07,melt_down,BPS,FLAT,909.0,False
2021-09-07,melt_down,BPS,HAIRCUT,-7.0,False
2021-09-14,melt_down,IC,FLAT,3029.0,False
2021-09-14,melt_down,IC,HAIRCUT,1547.0,False
2021-09-14,melt_down,BPS,FLAT,2978.0,False
2021-09-14,melt_down,BPS,HAIRCUT,2078.0,False
2021-09-21,melt_down,IC,FLAT,3629.0,False
2021-09-21,melt_down,IC,HAIRCUT,2166.0,False
2021-09-21,melt_down,BPS,FLAT,3684.0,False
2021-09-21,melt_down,BPS,HAIRCUT,2799.0,False
2021-09-28,melt_down,IC,FLAT,3558.0,False
2021-09-28,melt_down,IC,HAIRCUT,2094.0,False
2021-09-28,melt_down,BPS,FLAT,3522.0,False
2021-09-28,melt_down,BPS,HAIRCUT,2638.0,False
2021-10-05,melt_up,IC,FLAT,3210.0,True
2021-10-05,melt_up,IC,HAIRCUT,1756.0,True
2021-10-05,melt_up,BPS,FLAT,3187.0,True
2021-10-05,melt_up,BPS,HAIRCUT,2306.0,True
2021-10-12,melt_up,IC,FLAT,2909.0,False
2021-10-12,melt_up,IC,HAIRCUT,1484.0,False
2021-10-12,melt_up,BPS,FLAT,2955.0,False
2021-10-12,melt_up,BPS,HAIRCUT,2075.0,False
2021-10-19,melt_up,IC,FLAT,2434.0,False
2021-10-19,melt_up,IC,HAIRCUT,975.0,False
2021-10-19,melt_up,BPS,FLAT,2440.0,False
2021-10-19,melt_up,BPS,HAIRCUT,1526.0,False
2021-10-26,melt_up,IC,FLAT,2532.0,True
2021-10-26,melt_up,IC,HAIRCUT,1049.0,True
2021-10-26,melt_up,BPS,FLAT,2431.0,True
2021-10-26,melt_up,BPS,HAIRCUT,1529.0,True
2021-11-02,melt_up,IC,FLAT,2536.0,False
2021-11-02,melt_up,IC,HAIRCUT,1041.0,False
2021-11-02,melt_up,BPS,FLAT,2468.0,False
2021-11-02,melt_up,BPS,HAIRCUT,1556.0,False
2021-11-09,melt_up,IC,FLAT,2798.0,False
2021-11-09,melt_up,IC,HAIRCUT,1296.0,False
2021-11-09,melt_up,BPS,FLAT,2810.0,False
2021-11-09,melt_up,BPS,HAIRCUT,1881.0,False
2021-11-16,melt_up,IC,FLAT,2566.0,False
2021-11-16,melt_up,IC,HAIRCUT,1070.0,False
2021-11-16,melt_up,BPS,FLAT,2551.0,False
2021-11-16,melt_up,BPS,HAIRCUT,1624.0,False
2021-11-23,melt_up,IC,FLAT,3085.0,False
2021-11-23,melt_up,IC,HAIRCUT,1570.0,False
2021-11-23,melt_up,BPS,FLAT,3077.0,False
2021-11-23,melt_up,BPS,HAIRCUT,2147.0,False
2021-12-01,melt_up,IC,FLAT,4720.0,False
2021-12-01,melt_up,IC,HAIRCUT,3236.0,False
2021-12-01,melt_up,BPS,FLAT,4833.0,False
2021-12-01,melt_up,BPS,HAIRCUT,3934.0,False
2021-12-08,melt_up,IC,FLAT,284.0,False
2021-12-08,melt_up,IC,HAIRCUT,-1212.0,False
2021-12-08,melt_up,BPS,FLAT,3142.0,False
2021-12-08,melt_up,BPS,HAIRCUT,2212.0,False
2021-12-15,melt_up,IC,FLAT,2064.0,False
2021-12-15,melt_up,IC,HAIRCUT,573.0,False
2021-12-15,melt_up,BPS,FLAT,3056.0,False
2021-12-15,melt_up,BPS,HAIRCUT,2125.0,False
2021-12-22,melt_up,IC,FLAT,2900.0,False
2021-12-22,melt_up,IC,HAIRCUT,1412.0,False
2021-12-22,melt_up,BPS,FLAT,-9259.0,False
2021-12-22,melt_up,BPS,HAIRCUT,-10164.0,False
2021-12-27,melt_down,IC,FLAT,-120.0,True
2021-12-27,melt_down,IC,HAIRCUT,-1680.0,True
2021-12-27,melt_down,BPS,FLAT,-9264.0,True
2021-12-27,melt_down,BPS,HAIRCUT,-10210.0,True
2022-01-03,melt_down,IC,FLAT,-7994.0,False
2022-01-03,melt_down,IC,HAIRCUT,-9549.0,False
2022-01-03,melt_down,BPS,FLAT,-8473.0,False
2022-01-03,melt_down,BPS,HAIRCUT,-9421.0,False
2022-01-10,melt_down,IC,FLAT,-7977.0,False
2022-01-10,melt_down,IC,HAIRCUT,-9483.0,False
2022-01-10,melt_down,BPS,FLAT,3058.0,False
2022-01-10,melt_down,BPS,HAIRCUT,2132.0,False
2022-01-18,melt_down,IC,FLAT,3569.0,False
2022-01-18,melt_down,IC,HAIRCUT,2053.0,False
2022-01-18,melt_down,BPS,FLAT,-2901.0,False
2022-01-18,melt_down,BPS,HAIRCUT,-3829.0,False
2022-01-28,oscillation,IC,FLAT,4064.0,True
2022-01-28,oscillation,IC,HAIRCUT,2632.0,True
2022-01-28,oscillation,BPS,FLAT,3949.0,True
2022-01-28,oscillation,BPS,HAIRCUT,3111.0,True
2022-02-04,oscillation,IC,FLAT,3479.0,False
2022-02-04,oscillation,IC,HAIRCUT,2033.0,False
2022-02-04,oscillation,BPS,FLAT,-1353.0,False
2022-02-04,oscillation,BPS,HAIRCUT,-2202.0,False
2022-02-11,oscillation,IC,FLAT,4006.0,False
2022-02-11,oscillation,IC,HAIRCUT,2578.0,False
2022-02-11,oscillation,BPS,FLAT,-3055.0,False
2022-02-11,oscillation,BPS,HAIRCUT,-3890.0,False
2022-03-17,oscillation,IC,FLAT,3723.0,True
2022-03-17,oscillation,IC,HAIRCUT,2302.0,True
2022-03-17,oscillation,BPS,FLAT,3747.0,True
2022-03-17,oscillation,BPS,HAIRCUT,2892.0,True
2022-03-24,oscillation,IC,FLAT,-7494.0,False
2022-03-24,oscillation,IC,HAIRCUT,-8938.0,False
2022-03-24,oscillation,BPS,FLAT,-9716.0,False
2022-03-24,oscillation,BPS,HAIRCUT,-10590.0,False
2022-03-31,oscillation,IC,FLAT,-9298.0,False
2022-03-31,oscillation,IC,HAIRCUT,-10743.0,False
2022-03-31,oscillation,BPS,FLAT,-9843.0,False
2022-03-31,oscillation,BPS,HAIRCUT,-10719.0,False
2022-04-07,oscillation,IC,FLAT,-9566.0,False
2022-04-07,oscillation,IC,HAIRCUT,-11007.0,False
2022-04-07,oscillation,BPS,FLAT,-10127.0,False
2022-04-07,oscillation,BPS,HAIRCUT,-10998.0,False
2022-06-21,melt_up,IC,FLAT,3925.0,True
2022-06-21,melt_up,IC,HAIRCUT,2663.0,True
2022-06-21,melt_up,BPS,FLAT,3876.0,True
2022-06-21,melt_up,BPS,HAIRCUT,3127.0,True
2022-06-28,melt_up,IC,FLAT,2966.0,False
2022-06-28,melt_up,IC,HAIRCUT,1693.0,False
2022-06-28,melt_up,BPS,FLAT,3693.0,False
2022-06-28,melt_up,BPS,HAIRCUT,2932.0,False
2022-07-06,melt_up,IC,FLAT,3510.0,False
2022-07-06,melt_up,IC,HAIRCUT,2227.0,False
2022-07-06,melt_up,BPS,FLAT,3628.0,False
2022-07-06,melt_up,BPS,HAIRCUT,2844.0,False
2022-07-13,melt_up,IC,FLAT,3541.0,False
2022-07-13,melt_up,IC,HAIRCUT,2273.0,False
2022-07-13,melt_up,BPS,FLAT,3590.0,False
2022-07-13,melt_up,BPS,HAIRCUT,2815.0,False
2022-08-03,oscillation,IC,FLAT,2293.0,True
2022-08-03,oscillation,IC,HAIRCUT,944.0,True
2022-08-03,oscillation,BPS,FLAT,-8495.0,True
2022-08-03,oscillation,BPS,HAIRCUT,-9340.0,True
2022-08-10,oscillation,IC,FLAT,-8305.0,False
2022-08-10,oscillation,IC,HAIRCUT,-9663.0,False
2022-08-10,oscillation,BPS,FLAT,-1276.0,False
2022-08-10,oscillation,BPS,HAIRCUT,-2109.0,False
2022-08-17,oscillation,IC,FLAT,-8343.0,False
2022-08-17,oscillation,IC,HAIRCUT,-9723.0,False
2022-08-17,oscillation,BPS,FLAT,-9231.0,False
2022-08-17,oscillation,BPS,HAIRCUT,-10078.0,False
2022-08-24,oscillation,IC,FLAT,-9395.0,False
2022-08-24,oscillation,IC,HAIRCUT,-10745.0,False
2022-08-24,oscillation,BPS,FLAT,-10195.0,False
2022-08-24,oscillation,BPS,HAIRCUT,-11017.0,False
2022-11-10,oscillation,IC,FLAT,3082.0,True
2022-11-10,oscillation,IC,HAIRCUT,1812.0,True
2022-11-10,oscillation,BPS,FLAT,3063.0,True
